X_0_0,X_0_1,X_0_2,X_0_3,Y_0_0,Y_0_1,Y_0_2,Y_0_3,decay_0,decay_1,W_0,W_1,J_0,Gamma_1_0,Gamma_1_1,Gamma_2_0,Gamma_2_1
[0.5536],[0.4496],[0.5568],[0.0],[0.1008],[-0.3424],[-0.0464],[0.0],0.7289575993003615,0.6525119487954878,-0.1879715541318686,0.8097836274647412,0.28190836732682306,0.0001,0.0001,0,0
[0.2176],[0.4272],[0.2144],[0.0],[0.136],[-0.3968],[-0.1184],[0.0],1.7494634186314348,0.6678144269402758,-0.7348570199139162,0.9143077687975522,1.446159072605352,0.0001,0.0001,0,0
[0.2576],[0.0896],[0.1824],[0.0],[0.0944],[-0.2704],[-0.2528],[0.0],1.4598433982764272,1.5163896178922294,-0.574387872858256,1.4663079743579635,1.7078678971317383,0.0001,0.0001,0,0
[0.4944],[0.2768],[0.512],[0.0],[0.0544],[-0.5504],[-0.0416],[0.0],0.847009834926195,0.6567821253827646,-0.10509670333110298,1.3815813788818594,0.20662057601854109,0.0001,0.0001,0,0
[0.8128],[0.312],[0.8176],[0.0],[0.0512],[-0.2912],[-0.1792],[0.0],0.24070309945116164,1.0744920174866956,-0.11152587201500522,1.041635691848764,0.3727105394952562,0.0001,0.0001,0,0
