X_0_0,X_0_1,X_0_2,X_0_3,Y_0_0,Y_0_1,Y_0_2,Y_0_3,decay_0,decay_1,W_0,W_1,J_0,Gamma_1_0,Gamma_1_1,Gamma_2_0,Gamma_2_1
[0.3728],[0.3984],[0.1824],[0.0],[0.3136],[-0.2928],[0.4432],[0.0],0.9403566610083607,0.8684722754761813,-0.892750000824158,0.7954649630779814,-0.6479197175419706,0.0001,0.0001,0,0
[0.408],[0.2864],[0.2688],[0.0],[0.2944],[0.2384],[0.4528],[0.0],0.8709336110741057,1.1074522468155765,-0.829540633653332,-0.7915012835315038,-0.4870190854546765,0.0001,0.0001,0,0
[0.2432],[0.3712],[0.1648],[0.0],[-0.3584],[0.2848],[-0.3712],[0.0],1.1169923900576655,1.0591620041894474,1.2264657527066722,-0.8812670150543674,0.1421111929159073,0.0001,0.0001,0,0
[0.44],[0.36],[-0.032],[0.0],[-0.3904],[-0.1184],[-0.6384],[0.0],0.5845976210341898,1.1297652690546625,0.9398862587592406,0.43603192818624603,1.0865723634762723,0.0001,0.0001,0,0
[0.1088],[0.3696],[0.0064],[0.0],[-0.4384],[0.8352],[-0.4512],[0.0],1.0422411784887409,0.10801606284742993,1.630349657523659,-1.4684105434315706,0.3577022508380207,0.0001,0.0001,0,0
