X_0_0,X_0_1,X_0_2,X_0_3,X_0_4,X_0_5,Y_0_0,Y_0_1,Y_0_2,Y_0_3,Y_0_4,Y_0_5,decay_0,decay_1,decay_2,W_0,W_1,W_2,J_0,J_1
0.4,0.88,0.704,0.632,-0.208,0.312,0.416,0.032,0.096,0.352,0.824,0.632,0.4335606204978423,0.14596607932978317,0.6284084671234744,-0.28754336690384674,-0.17107928309033052,-0.8661184736475481,-1.0661244240321766,-1.3481145757241846
0.704,0.176,0.784,0.768,0.728,0.72,-0.392,0.8,-0.312,-0.408,-0.128,0.296,0.28980161147193945,0.3441787463781721,0.1792019890121022,0.47952855699473707,-1.7536450732065407,0.671883561343149,-1.081242924571212,-0.5146111876844185
0.752,0.688,0.624,0.56,0.032,0.552,0.288,0.312,0.184,0.112,0.736,0.016,0.6873012527955633,0.39031914391263506,0.45588188797891827,-0.49718177291574905,-0.3929890696641124,-0.39360866583492266,0.338630547430449,-1.5990550914377666
0.408,0.832,0.304,0.384,0.376,0.128,0.552,-0.112,0.696,0.696,0.736,0.64,0.44158637286368124,0.2616894695199736,0.36510354231872577,-1.6269841179082118,0.03762301055449438,-1.3327197968935318,-0.08172118844638794,-0.005136791991524779
0.832,0.856,0.752,0.688,-0.072,0.264,0.208,0.424,-0.208,0.192,0.92,0.648,0.3779667451213802,0.08434031010464532,0.25200425059478554,0.32818924420626516,-0.5448385447024895,-0.36146747067019513,-1.6425069493492936,-1.7142059027033256
-0.072,0.2,0.6,-0.032,0.016,0.472,0.856,-0.6,0.552,0.728,0.504,0.512,0.3321000597379036,0.5922178989407445,0.3443933882494281,-0.8712313247496563,1.5449856030129574,-2.048436788217766,-0.18293574079507385,0.06089947807784203
0.304,0.568,0.848,0.296,0.472,0.496,-0.768,-0.656,0.232,-0.72,-0.624,0.632,0.2643069596989305,0.36043602107103334,0.38475303414673867,-0.34110110011462447,1.1246369358621513,1.676686999241358,-0.8475091723986089,-0.517674071648321
0.792,0.752,-0.416,0.76,0.328,-0.584,0.24,0.28,-0.736,0.152,0.656,0.296,0.39229837347335056,0.35644481360463043,0.243499250736087,2.4976220094115393,-0.549358535126693,-0.38083699504284063,2.0012037048878355,-0.9279565225909621
-0.016,0.352,0.656,0.016,-0.488,0.624,0.752,-0.448,0.256,0.808,0.312,0.272,0.49035370082057317,0.6501856802376789,0.40225453095585667,-0.5317900693640143,0.9424356005331788,-1.9760199201401158,0.20201043351508388,-1.3774523925047648
0.832,0.36,0.68,0.816,0.616,0.616,-0.432,-0.752,-0.112,-0.512,0.56,-0.112,0.4861164596088329,0.2900558952126101,0.06880551931549522,0.24021495397882459,1.453330751518018,0.6264121722178976,0.08694579360516089,-1.5020203294692065
0.672,0.544,0.856,0.664,0.808,0.824,0.224,0.536,-0.24,0.336,-0.048,-0.184,0.15377396430005008,0.33613669987296996,0.4868656527259976,0.2815773416706672,-0.9903631742657003,-0.36824530965240787,0.14941239863556227,0.28808612953301854
0.592,0.696,0.648,0.6,-0.04,0.208,-0.624,-0.208,-0.184,-0.584,-0.688,-0.48,0.6602314019854877,0.38543956957266684,0.18863358353888782,0.42832924577182835,0.2711307198089989,0.9466384421469534,1.0877366572492173,1.0998722926241695
0.28,0.6,0.624,0.264,0.408,0.704,0.592,-0.432,-0.08,0.64,0.512,-0.16,0.4259714790552561,0.422727587660113,0.47271093241408574,0.09593109078611668,0.8399932677800913,-1.42257156864289,0.22222551550910227,0.3982790615119087
0.632,0.824,0.72,0.608,0.376,0.392,0.144,-0.4,-0.352,0.072,0.752,-0.56,0.38888520313571406,0.24071158897859607,0.5891910066705845,0.5816699776387879,0.6171876007726499,-0.16088145598792722,0.6868678893318603,-1.1354943941667055
0.416,0.688,0.32,0.376,0.544,0.504,-0.368,0.328,-0.544,-0.304,-0.656,-0.576,0.4765741135948802,0.42796157795734086,0.7172710461041256,1.3110758243816063,-0.5591931738696455,0.832531936835937,-0.4173427127269448,0.37314908670600505
0.32,0.496,0.456,0.304,0.456,0.264,-0.656,-0.328,0.592,-0.624,-0.528,0.784,0.2629817545490482,0.5644720072129947,0.372670959762319,-1.206556135671298,0.6420804230668558,1.351286359916278,-0.35517917273832145,-0.27239727594387053
0.736,0.704,0.472,0.768,0.784,0.136,0.248,-0.448,-0.504,0.28,-0.04,-0.624,0.5366088111702223,0.26416455033930636,0.27918820061953886,1.1013982965313016,0.638986663560095,-0.43608429176102576,0.7723641252621943,0.5176016099012467
0.592,0.632,0.224,0.592,0.088,0.648,0.552,0.352,-0.576,0.648,0.656,0.04,0.6270181366411129,0.44235643129211355,0.38484375796781106,1.4579586731266339,-0.4930348763272156,-0.8648895901514954,-1.6272862795451943,-0.8600443440642442
0.496,0.744,0.76,0.52,0.432,0.128,0.68,0.096,0.112,0.672,0.504,-0.784,0.35930379104097615,0.415470237056402,0.2841350779164059,0.04724803891680581,-0.16443603571222784,-1.1114657170257471,1.6289742035520713,0.1397993592873486
0.744,0.76,0.624,0.704,0.64,0.68,0.392,-0.048,0.368,0.48,0.184,-0.336,0.3511605501735776,0.3646399996242154,0.30149474643497837,-0.5527436252386043,0.04655341764421988,-0.5607493346135128,1.1458208133701389,0.007299745934494465
0.744,0.24,0.736,0.632,0.696,0.552,-0.208,0.728,0.216,-0.28,-0.104,0.536,0.32534445665260586,0.41363291494911064,0.34590863045909165,-0.4173452971619514,-1.6908622563392302,0.40748896128385703,-0.5982562785968683,-0.16954034959218692
0.672,0.136,0.76,0.56,0.696,0.032,-0.36,-0.832,-0.248,-0.36,-0.504,-0.808,0.2961743028743453,0.2443589201453421,0.38141391152981924,0.41201926272583755,1.854400269645792,0.5314115029622343,1.4007939457869851,0.20069946517275086
0.696,0.744,0.72,0.664,0.696,0.792,0.56,-0.152,0.28,0.464,0.384,-0.056,0.24911831247766647,0.33645093995131625,0.15299057898881488,-0.5037611230874866,0.18214883932285067,-0.7374239525419594,0.7199691044647416,0.18147446266206532
0.32,0.536,0.832,0.304,0.496,0.768,-0.632,0.064,0.064,-0.632,-0.392,0.256,0.2365496606386334,0.6477366533163134,0.5277522308211517,-0.13314349876663364,-0.048547338061692286,1.3390369184351971,-0.16873421991753737,-0.5420488082308201
0.744,0.608,0.784,0.792,0.192,-0.184,-0.152,0.072,-0.44,-0.136,0.6,-0.864,0.16367107723582824,0.5046968457705144,0.27091330623362875,0.6868948427033541,-0.17284230949796334,0.24980536184720403,1.4968579277208276,-1.9477703220081253
0.672,0.76,0.792,0.608,0.128,0.792,0.16,-0.112,0.112,0.232,0.76,0.104,0.30555289291058746,0.3192990374303877,0.5145520355472994,-0.23603961307691781,0.3382220418613499,-0.44475391349655735,0.08209103723761035,-1.2868014412071425
0.72,0.056,0.496,0.664,0.6,0.448,-0.392,0.792,0.64,-0.44,-0.56,0.328,0.38441266519226996,0.32173129173446213,0.2791392317280256,-1.1799512285557103,-1.755562382099639,0.6410087403352959,0.19835421799523548,0.31174094567004945
0.56,0.312,0.576,0.592,0.536,-0.376,-0.56,0.576,0.432,-0.616,-0.424,0.624,0.3605509256438544,0.5339725824158008,0.20888952302541902,-0.9651846355270027,-1.248510057615791,1.0150770896445687,-1.6664833140632336,0.012797369740767648
0.544,0.648,0.616,0.376,0.632,0.432,-0.392,-0.296,0.424,-0.44,-0.432,0.592,0.4190396161968333,0.4327911022656249,0.6250884664982229,-0.8554637635036904,0.662998087510578,0.8743022964965258,-0.27705474916966716,-0.2293930331509822
0.8,0.512,0.704,0.8,-0.016,0.632,-0.448,0.304,0.032,-0.288,0.696,-0.36,0.48961304696573676,0.550566089121205,0.18474533711588792,-0.11732893114020088,-0.6435825599513035,0.46993243416007013,0.7350086203032983,-2.34569741542361
0.672,0.664,0.8,0.552,0.824,0.912,-0.008,-0.544,0.24,0.136,-0.336,0.04,0.2368282701721034,0.25291823167524885,0.48734757454215394,-0.42345054181397274,0.7627106687454835,-0.07268060277303305,0.36053657600592803,0.6522953476337764
0.728,0.696,0.496,0.632,0.736,0.76,0.088,-0.216,-0.744,0.112,0.056,-0.344,0.2246880081755615,0.3901008694679167,0.47884279957841924,1.1679992686260035,0.37048000832268857,-0.27528926997684877,-0.7018230554426715,0.09980241044598426
0.672,0.648,0.784,0.792,0.424,0.368,0.304,0.24,0.144,0.288,0.44,0.648,0.32120716966005597,0.44907799268696164,0.30952191110485977,-0.18049486111974267,-0.6102012259100494,-0.49194984910755274,-1.2783111384806756,-0.42965223417503606
0.624,0.864,0.648,0.6,0.688,0.52,-0.264,-0.016,-0.168,-0.344,0.568,0.504,0.4867943900929764,0.10575241803443813,0.5116139634130231,0.29849669016404273,0.06786170074323182,0.594817964267612,-1.3748477039503864,-1.509666085983165
-0.44,0.208,0.424,-0.448,-0.704,-0.584,-0.784,0.72,-0.544,-0.688,-0.24,-0.448,0.345383769903638,0.39879500333864654,0.22245211309446977,1.0677657670821181,-1.5459376061932177,2.547093409074672,2.13195191249578,0.9379248747840478
0.608,-0.168,0.776,0.576,-0.144,0.792,0.352,-0.696,-0.288,0.392,-0.672,-0.16,0.220287329297548,0.41869117252422144,0.4903345655965682,0.4379093917794135,2.1041726734059503,-0.6547465643117741,-0.1526265821236652,2.9531451452519817
-0.464,0.088,0.656,-0.448,-0.12,-0.504,0.528,0.696,-0.072,0.528,0.728,-0.496,0.39887525823165443,0.32314015344914393,0.5603577146926095,0.05698897495851223,-1.826679328240351,-2.881020358270972,3.007693673298671,0.72045295945998
0.496,0.04,0.184,0.4,0.648,0.448,0.376,-0.736,-0.688,0.568,0.128,-0.528,0.6114742667818408,0.4333283134894545,0.5804223331921833,1.4460288409004762,1.7410625535152573,-1.008192300518291,-0.5783615087859475,0.8321501939088911
0.864,0.6,0.248,0.832,0.744,-0.344,-0.336,-0.424,0.696,-0.352,-0.232,0.8,0.4149154970381194,0.439704228610175,0.15507364374015817,-1.685717079568704,0.8263895577548023,0.4591214098132872,-0.6682618526754983,-0.11175891724134034
0.36,0.512,0.552,0.208,0.664,0.624,-0.64,-0.52,-0.216,-0.72,-0.2,0.336,0.474890043753309,0.4567336670858647,0.3434617639221466,0.41681790663939366,0.9866739669093831,1.447415469442588,-0.9860403394730212,-1.034966731475293
0.68,0.112,0.512,0.648,0.032,-0.464,0.448,-0.6,0.528,0.4,0.616,0.696,0.30617613278553857,0.6153215483002027,0.41593772837733184,-1.0029913308463183,1.5379949636338104,-0.6378962322085363,-1.8308681901608526,-1.2873002320410272
0.472,0.72,0.608,0.584,0.696,0.656,-0.512,0.024,-0.256,-0.496,0.248,0.296,0.4181057616465711,0.37929406097519264,0.44031824846898004,0.5612129582493388,-0.13358240345204564,1.0214851358843602,-0.9890193003941146,-1.3685644655901237
0.672,0.536,0.84,0.744,0.88,0.752,-0.048,-0.6,-0.264,-0.048,0.056,-0.408,0.23369856425170238,0.3058652081834259,0.4236314194014618,0.41304340878316814,1.0830031470872263,0.22854770013154196,0.19855767297673502,-0.2887834178690287
0.424,0.656,0.648,0.456,0.432,0.728,0.48,0.208,-0.464,0.512,0.608,0.112,0.3022596343867846,0.37931412230685985,0.5140419843340772,0.6544758365209079,-0.48644352554846904,-1.1340554217066419,-0.7774079487284822,-0.029136851682596835
0.776,0.368,0.712,0.64,0.744,0.584,0.32,0.768,0.248,0.352,-0.192,0.44,0.4100920967500261,0.319333956991139,0.3679632814418396,-0.31846290876719524,-1.5130418078719674,-0.5074383562016059,-0.2622754766692491,0.856181216999094
0.808,0.064,0.544,0.864,-0.032,0.6,0.184,0.688,-0.56,0.072,0.736,-0.504,0.3948953006000291,0.42334250005792035,0.2871732362937854,0.9673828457304445,-1.9309968882057031,-0.23983606373630265,-0.1669132148300604,-1.9107884578009533
0.44,0.328,0.624,0.384,0.208,-0.272,0.344,0.512,0.12,0.472,0.576,-0.616,0.5458781910497781,0.49447050114347807,0.5535388540058304,-0.1398958882022637,-1.2018894543214484,-0.943917428812586,2.563944261052552,-0.7060173870802063
0.744,0.8,-0.464,0.808,0.8,-0.4,0.296,-0.08,0.4,0.272,0.216,0.512,0.6453820494963345,0.253916063190639,0.32164830687411766,-2.8918203657816797,0.04906626650491546,-0.41570019942342906,0.10595346353587053,-0.006922076760641159
0.76,0.632,0.728,0.728,0.656,0.616,-0.168,0.04,0.208,-0.184,0.296,0.424,0.308966639368046,0.46874994335840037,0.29478579539075944,-0.2510934772647223,-0.030477653582055883,0.34425781207979445,-0.453530232066017,-0.8603750968972593
0.776,0.64,0.776,0.752,-0.144,0.848,-0.136,0.328,0.4,-0.144,-0.768,-0.088,0.2276196614638289,0.28331741555369644,0.25671423323276016,-0.618820947391137,-0.5495661413827392,0.2727559506375829,0.6314547580435631,1.8991861542560733
0.624,0.576,0.64,0.608,0.6,0.648,-0.456,-0.128,0.08,-0.312,-0.36,0.112,0.4730961255410894,0.5667871096225469,0.4636866370973445,-0.20026304867443057,0.3176459294588554,0.8406692947515118,-0.11711550914499413,-0.09798977326534095
0.656,0.76,0.624,0.704,0.84,0.4,0.176,0.272,0.392,0.064,-0.152,0.688,0.36341344716955937,0.3614258805521748,0.4296279165558635,-0.7351641829023007,-0.4962440695967317,-0.3863596368278392,-0.5389652234685868,0.5501139698089775
-0.064,0.72,0.216,-0.096,0.256,0.232,-0.8,0.04,0.728,-0.744,-0.784,0.656,0.3774088717623025,0.316250984950594,0.27684039284720524,-1.694185102994065,-0.07712347822780295,2.025897074453237,0.16972357196349655,-0.41531329704828285
0.408,0.92,0.664,0.432,0.64,0.504,-0.536,-0.28,-0.056,-0.624,-0.824,0.44,0.6804542429755776,0.019259570989353103,0.5022818727197071,-0.14750168864884997,0.38416745418738285,1.3150119147887478,-0.735079667620852,-0.07311171376087951
0.256,0.528,0.432,0.296,-0.2,0.736,-0.744,-0.176,-0.696,-0.72,-0.496,-0.44,0.31080021646732087,0.6772235666104264,0.32732771461823396,1.1561115959316761,0.4046183930502246,1.5950974465989192,-0.5941944396931798,0.7039117600496242
0.624,0.344,0.632,0.6,0.488,0.616,-0.264,-0.688,0.128,-0.352,-0.48,-0.056,0.6674665978305581,0.38896862973620333,0.4395441418893009,-0.40981821640767985,1.35185496194643,0.5580882275630157,0.5554126159882355,0.28161965290532887
0.24,-0.128,-0.024,0.224,0.632,0.0,0.56,-0.744,0.672,0.608,0.432,0.792,0.3285089070893218,0.3546206095233512,0.5161579139997279,-1.890185158327344,2.2181900597381796,-1.5525542396944947,-0.09517999879155775,0.6236629130449507
0.704,0.48,-0.248,0.624,0.544,-0.76,-0.288,0.504,0.656,-0.336,0.496,0.208,0.3257686292723912,0.3606904305783421,0.3918021871440723,-2.426567515581114,-1.0678051355082812,0.5327164307660077,-1.180727604022023,-1.4510279647253406
0.712,0.584,0.688,0.72,0.312,0.792,-0.336,0.352,0.264,-0.376,-0.584,-0.248,0.3598111369163261,0.4406256351620509,0.26079348501416827,-0.694042986410148,-0.6503055648756522,0.5453517341819051,1.0661645248653355,0.7895276829576368
0.584,0.568,0.656,0.632,0.744,0.416,-0.024,-0.44,0.208,-0.12,-0.176,-0.608,0.5559283460327644,0.3944548992225609,0.4881185783978695,-0.40704119358209706,0.8172418022182465,0.0694644743571827,1.5679922289698254,0.24104470272965453
0.112,0.368,0.672,0.32,0.6,0.8,0.704,0.648,-0.216,0.632,0.424,-0.008,0.3608897629561105,0.3566125249611362,0.4321617740841336,0.4442157727243458,-1.2085304234769214,-1.5483222365887443,-0.419119217633768,0.7653363488895445
0.536,-0.256,0.112,0.56,0.536,0.744,0.48,-0.808,-0.656,0.456,0.792,-0.312,0.3061636809697566,0.15988101257360704,0.4338162827423153,1.524054271154074,2.3273954127034044,-0.9012288886299374,-1.022457353119873,-0.39631197062573065
0.512,0.688,0.656,0.568,0.472,0.712,0.48,-0.136,-0.376,0.592,0.416,-0.12,0.40607272072406936,0.4664146705855653,0.40035958002432354,0.6689791076443015,0.2272325523188551,-0.9066754730251261,-0.5315381691080684,0.01541245561668029
0.4,0.04,0.592,0.36,0.68,0.616,0.456,-0.6,0.224,0.528,0.064,0.112,0.5801753808541974,0.5223574916354407,0.45523007715710134,-0.30957540948071516,1.8384821771546374,-1.1601575732354148,0.03799579829002343,1.0489405266176284
0.008,0.056,0.744,0.104,0.712,0.8,0.888,0.76,0.576,0.896,0.248,0.368,0.18709465026108602,0.2933112463967179,0.13521075613727324,-0.7485278669502449,-1.9232182907322415,-1.7987004638018238,0.24430335211924165,1.5066539372127883
0.704,0.648,0.784,0.768,0.744,0.416,0.168,0.512,-0.192,0.152,0.264,0.776,0.2484014632400488,0.2700451455852664,0.3381338411890122,0.47047089468031256,-0.8545652322068362,-0.4005822345520023,-1.7373877456007139,-0.026388005165512922
0.384,0.872,-0.064,0.296,0.136,0.408,-0.472,-0.024,-0.704,-0.488,-0.872,-0.608,0.4739182774962934,0.2006206028576323,0.5996549914806748,1.9382589865184394,0.003932474537816428,1.167155615122122,-0.6019147025222414,0.6279237989693291
0.752,0.688,0.192,0.744,0.6,0.216,0.0,-0.128,0.688,-0.016,0.456,0.632,0.438592725490396,0.4211635310841895,0.3389535173504532,-1.5816155856609848,0.3775571931957024,-0.07712908161330335,0.14543034473069658,-0.7024592475598227
0.184,0.712,0.312,0.192,-0.28,0.76,0.64,0.0,-0.608,0.656,0.656,-0.232,0.3376817289982749,0.4818219913591322,0.3396706158798861,1.3044036062051818,-0.0016697501390064873,-1.5318337264796738,-0.9257764221620383,-0.9535281937979256
0.52,0.4,0.864,0.456,0.352,0.344,0.328,0.52,0.272,0.4,0.576,0.864,0.08379134296925977,0.5471333460807171,0.5794963053870994,-0.3786665709552333,-1.0543485142305715,-0.7481774346432456,-1.089862087495184,-0.5121120103602045
