X_0_0,X_0_1,X_0_2,X_0_3,X_0_4,X_0_5,Y_0_0,Y_0_1,Y_0_2,Y_0_3,Y_0_4,Y_0_5,decay_0,decay_1,decay_2,W_0,W_1,W_2,J_0,J_1
0.92,0.28,0.36,0.92,1.0,0.12,-0.04,-0.6,0.44,-0.04,0.04,0.92,0.5178005227937162,0.3094980337802673,0.34764195961612765,-0.6443170279698497,0.9917023258164491,-0.2914537039308085,-1.2281956837290335,0.8654551851594214
0.68,0.52,0.76,0.92,0.44,0.68,-0.28,0.12,0.28,-0.28,-0.44,0.28,0.47193155285279936,0.6067119638580106,0.3041864185814801,-0.6692843019204171,0.07702500502419554,0.28347777508685273,0.08032357001243555,0.25424425291165875
0.04,-0.2,0.6,0.36,0.76,0.76,0.84,-0.68,-0.52,1.0,0.04,-0.04,0.37718269773078544,0.4541295201092031,0.08113390452830982,0.558343411096304,2.257218234427059,-1.592869028068806,0.14478241320796723,1.1569604423084996
0.76,-0.36,0.6,0.44,0.44,0.92,-0.36,0.68,-0.52,-0.6,0.44,-0.52,0.3547012228242232,0.5499039377252669,0.45109818566393073,0.5317381512384154,-2.25187498403177,1.0054649670274876,0.5512571751708348,-1.1652127428058556
0.36,0.6,0.36,0.84,0.12,0.28,-0.04,0.12,-0.28,0.12,0.6,-0.44,0.47779731138805714,0.5705264504105901,0.4283692373640726,0.955540189294394,-0.7100228812248209,-0.349917446485761,-0.16890593743460883,-1.507133540335811
-0.28,0.76,0.6,-0.2,-0.44,0.76,0.84,0.28,-0.28,0.84,0.84,-0.36,0.2850220800655767,0.2629507526819604,0.41768032588764625,0.5040565379678386,0.08100385749585187,-1.979899289708862,-0.2482500045079543,-0.6971133259143986
0.84,0.52,0.12,0.84,0.52,0.44,-0.28,-0.04,0.84,-0.04,-0.84,0.84,0.24000164558843065,0.46468655733454295,0.4266060599992618,-1.6884669201376898,-0.2199618188356411,0.3850572409936957,0.4521387254169424,0.7202478996482389
0.68,0.52,0.76,0.52,0.04,0.76,0.2,0.28,-0.52,0.04,-0.6,-0.44,0.286351504262539,0.4938261239409468,0.4777308379832263,0.914091741602071,0.05370409017446871,-0.24884067002170251,-0.45079383458813416,1.4709761757469697
0.52,0.68,0.52,0.6,0.2,0.44,0.44,0.28,0.52,0.28,0.84,-0.6,0.21182445157983898,0.43901713200149,0.5029137364115739,-0.43596273662365975,-0.08898297270302527,-0.9523953586869686,1.6959102274278595,-0.5460597686365615
0.6,0.36,0.44,0.68,0.28,-0.04,-0.68,-0.04,-0.76,-0.68,-0.76,-0.84,0.46692440312804523,0.5357643077496362,0.23094853054701173,1.3456230840127528,-0.011845878541048254,1.1109337099343282,0.46019436476758585,0.8405946052885945
0.76,0.68,0.6,0.52,-0.36,0.6,-0.6,-0.44,-0.12,-0.84,-0.6,0.28,0.3351585181739343,0.36239248466913715,0.17758148340044896,0.058280558074957835,0.5640181651998039,1.1432379619264486,-0.8479498232588151,1.144550578647836
0.92,0.28,0.52,0.92,0.76,0.92,0.2,0.2,0.84,0.52,0.04,0.84,0.22020419951984782,0.6426403863017874,0.2928736108009223,-0.9172774426464966,-0.3514858704888353,-0.02173472942656682,-0.21287120118520478,-0.1283841348415981
0.6,0.52,0.76,0.76,0.12,0.2,0.28,0.2,-0.04,0.28,-0.04,0.28,0.4354314565624722,0.52710501379496,0.36567355893594267,0.016837482892765064,0.15968982964064107,-0.30574205278991207,-0.9449568016471587,0.5253492101825543
0.76,0.52,0.68,0.52,-0.04,-0.36,0.12,0.28,-0.2,0.6,1.0,-0.84,0.23519880890970904,0.20446205637047188,0.45964890132870456,0.36011781823711086,-0.05332453034459622,-0.37499414555577903,2.27989363687197,-1.4464602466849739
0.6,0.2,0.52,0.76,0.44,0.04,-0.2,0.68,-0.84,-0.12,-0.6,-0.6,0.2890929194299351,0.560737041441822,0.49197111765919677,1.0187710368114329,-1.742030600015366,0.25543061209385803,1.6050416223312898,1.2457915629344767
0.92,-0.28,0.52,0.84,0.68,0.6,0.2,0.52,0.2,-0.2,-0.6,0.04,0.4913036202650958,0.3529043312692104,0.40617081703312774,-0.49993755226478637,-1.6702900437381882,-0.19344858110032287,0.5767206580385811,0.9369616685475238
0.6,0.12,0.6,0.84,0.28,1.0,-0.52,-0.68,-0.52,-0.44,-0.68,-0.04,0.42158716497965376,0.3962493705520679,0.38111417288201194,0.8784520570588087,1.4282643500950283,0.5164471604135138,-0.5766850708277039,0.7462612101362639
0.44,0.12,0.68,0.92,0.6,-0.6,-0.28,-0.52,-0.44,-0.2,0.04,-0.68,0.36033903583172033,0.5531297562768528,0.314106806054091,0.8592922393864314,2.125366009203361,0.5667220004078647,1.2788400717318444,-0.635469631742391
0.28,0.52,0.2,0.36,0.76,-0.68,0.76,0.12,-0.76,0.36,0.44,-0.52,0.4131219763238632,0.36956320188886715,0.550583458411018,1.927418302276534,-0.477809629904622,-1.1644984568634997,1.2824758295854737,-0.3306498144169491
0.68,0.44,0.68,0.68,0.92,0.68,0.84,-0.2,0.04,0.52,-0.12,0.28,0.4901391513837368,0.4204867168476601,0.2133563170900112,0.32694699061308413,0.6355687397828146,-0.883839310520084,-1.0068240801521307,0.6602841939410825
-0.04,0.84,0.6,-0.12,0.6,-0.04,0.6,-0.04,-0.44,0.68,0.44,-0.6,0.43955571173998237,0.2685214827041438,0.589920938289562,0.69892718983962,-0.10799202535724294,-2.0737784459806874,1.1080888742047272,1.2591371541911578
0.36,0.76,0.68,0.6,0.6,0.52,0.68,0.12,0.04,0.68,0.52,-0.36,0.4582339223959798,0.4225561283080913,0.5441314770137706,0.1343247929157664,0.03532383567772443,-1.326915022911894,0.94200154756132,0.3858955715816047
0.36,0.44,-0.52,0.52,0.36,-0.76,0.28,0.92,-0.6,0.28,0.6,-0.28,0.36513171480176787,0.21656051551374644,0.5314376565752379,2.4370960995030013,-1.3978409280756094,-0.8871152297025927,0.9957782527464116,-0.5101941828179545
0.52,0.6,0.28,0.6,0.68,0.04,-0.36,0.28,0.52,0.04,0.12,0.76,0.601431879527478,0.24569247927700083,0.7569751740483947,-1.1645242830019928,-0.648342730533845,0.4391975226351333,-1.1588386333321183,-1.1450983085722215
0.76,0.28,0.12,0.92,0.36,0.2,-0.44,0.6,-0.52,-0.44,-0.76,-0.68,0.31959093240291964,0.4778791688058206,0.24865732499777293,1.773344532973023,-1.4047522037269493,0.5630352468769243,-0.1006791188936007,0.8150808217968678
0.44,0.76,0.76,0.36,0.84,0.6,0.84,-0.04,-0.12,0.44,0.44,-0.04,0.37102787939596804,0.29041732349575516,0.4144753978839171,0.4530368543904649,0.09631574673776609,-1.2453691146139243,-0.4484812399967245,0.6127950504177591
0.2,0.2,0.36,0.2,-0.2,-0.28,-0.92,-0.92,-0.44,-0.92,-0.76,-0.6,0.39651317166357936,0.4905719245577037,0.33572161050421684,1.002883974239436,2.0773612996730586,1.5033072972439718,2.0470566986315584,0.7932568079771017
-0.28,0.68,0.68,-0.12,0.76,-0.12,0.84,-0.2,-0.36,0.84,0.36,-0.76,0.4054589405970238,0.1703373135180357,0.4604976819438651,1.0002088790567976,0.6316764671842409,-2.338149566322316,1.0993661303936784,2.1814782042848053
0.2,0.52,0.2,0.44,0.44,0.28,-0.92,-0.36,0.52,-0.36,-0.36,0.12,0.5677672235745427,0.34573934847832066,0.45316037243880636,-1.2430724533418696,0.38571301894140825,1.1557732578805675,1.127801131814792,-0.41522651560574597
0.36,0.12,0.28,0.52,0.52,0.92,0.68,-0.6,0.2,0.52,-0.6,0.68,0.39345024807352813,0.45632259317711754,0.31544616538182196,-0.3892062800980858,2.1955502191685112,-1.0002858019291603,-0.5305109960367257,1.811041644316872
0.6,0.28,0.6,0.76,0.68,0.92,-0.28,-0.2,0.68,-0.68,-0.12,-0.12,0.21740139255910967,0.4926687895959873,0.2670212089176945,-1.2931882890238735,1.2034886069744524,0.7617094645569233,1.5229451745756297,-0.5454523933594725
0.52,0.76,0.6,0.68,0.76,0.6,-0.36,-0.36,-0.04,0.12,0.44,-0.12,0.46002850633140424,0.4508470569837631,0.656856806910518,0.26012698448746924,0.8111582839310787,0.29154541692413544,-0.44307752056511146,-0.20972679903545519
0.6,0.84,0.84,0.52,0.2,0.68,0.6,0.28,0.6,0.84,0.76,0.6,0.35286703634000993,0.1808578400360839,0.12616181291764833,-0.9559139346900843,-0.12120607531774225,-1.280411222954384,-0.3240271344263091,-0.4846774473638389
-0.84,0.68,0.36,-0.68,0.04,0.36,0.52,0.2,0.76,0.28,0.52,0.76,0.3046426542039606,0.4226771805349299,0.19477291343458658,-1.4212918859044958,-1.0339650761793184,-3.2891085910836937,-0.2567668023389632,1.5096967974074023
0.52,0.44,0.6,0.68,0.52,0.6,-0.2,0.6,-0.12,-0.2,0.28,0.44,0.3513691457267469,0.4363871092873126,0.6204678562441057,0.8508210838793784,-1.4332590940846175,0.2242483630176525,-1.2326126189668782,-1.0382371129736032
0.6,0.12,0.36,0.12,0.6,0.36,0.6,-0.76,0.12,0.44,0.12,-0.2,0.6745447449656248,0.18593699941350256,0.6764650045798266,0.25074849983862757,1.6179765734033384,-1.439097839031012,-0.4209379602501634,1.4377318710800573
0.36,0.36,0.76,0.44,-0.28,0.52,-0.92,0.76,-0.36,-0.52,-0.68,-0.28,0.4676109491719236,0.2612011535421339,0.4751106399975827,0.24839465922858595,-1.1638645179903346,1.120569808728405,0.20959302631940843,1.0199933981978546
0.52,0.52,0.68,0.28,0.04,0.28,-0.52,-0.68,-0.68,-0.28,-0.92,-0.68,0.34109940089580226,0.3323554100795032,0.5586380082085664,0.8697117061941608,0.9033597841046617,0.6222795532994333,0.28982468751862966,0.8105970096776606
0.52,0.12,0.52,0.68,0.84,-0.04,0.36,-0.52,-0.52,0.68,0.44,-0.92,0.43633694839596904,0.3242663653143153,0.16077725091493278,0.6916470773245889,1.2823111289294227,-0.9058804648105361,1.0100326048870019,0.7928577037491527
0.6,0.28,0.2,0.6,0.68,-0.12,0.52,0.04,-1.0,0.2,0.76,-0.76,0.34349781079940955,0.2994175675241099,0.42455072787830567,1.8081027766194628,-0.3590410492085903,-0.5256529535706538,0.16292287655979487,-0.42214813822630565
0.84,0.44,-0.28,0.92,0.68,-0.12,0.04,-0.28,-0.76,0.12,-0.04,-0.76,0.38906320114047804,0.5440784494767744,0.3530823675181327,1.6678525272826723,0.580167734664284,-0.27013587605805706,0.2509880926196314,-0.07844110541529374
0.52,0.52,0.92,0.68,-1.0,0.92,0.84,-0.76,0.44,0.68,-0.28,0.12,0.23562840993675288,0.3649944575897808,0.2757572264677456,-0.49829543134339677,0.860533289465428,-1.205198422452786,0.5666951658079672,-2.4314588954899694
0.44,0.68,0.76,0.44,-0.44,0.52,0.84,-0.2,-0.44,0.92,0.36,-0.52,0.4254007252506335,0.33629647759009057,0.1863562273449528,0.3504816241711993,0.23366624161279959,-1.395368651432796,0.33553343594185125,-1.40175181713719
0.92,0.2,0.68,0.84,0.76,-0.04,0.52,0.84,-0.04,-0.04,-0.04,-0.6,0.5048223436324075,0.43442307400479174,0.22769338032210493,0.290090029992898,-1.6102844618468939,-0.1437922186493061,1.6624296449728508,0.4829826183590178
0.52,0.76,0.76,0.44,0.92,0.36,-0.36,-0.04,-0.36,-0.52,-0.2,-0.76,0.17464645883933894,0.28978595821703634,0.49169958912414413,0.5233728493790346,0.3826398691370902,1.0551345612173106,0.5676986169079347,-0.9323657341778191
0.84,0.68,0.28,0.84,0.68,-0.84,-0.36,-0.36,0.68,0.44,0.44,-0.2,0.4474201583482291,0.4786324798604302,0.39921153835268997,-2.0611977403152437,0.789407025360029,-0.3057105606371469,-1.5201304332215198,-0.0024928651495915357
0.6,0.2,0.76,0.76,0.12,0.68,-0.04,-0.84,-0.28,-0.04,-0.76,-0.84,0.23433999325461513,0.24126659701564515,0.478638758085195,0.1025615726806934,1.5629067172564406,0.5584769910953099,1.0133080202619367,0.8882638665763135
0.76,0.2,0.92,0.76,0.6,0.84,0.28,0.92,-0.6,-0.04,-0.28,0.12,0.3931368705278726,0.1716747842732411,0.4379865840686126,0.6391153965870487,-1.9207094271951597,-0.13548897988564562,-0.7597983788765736,0.8477512638615847
0.84,0.2,0.12,0.92,0.28,-0.6,0.04,0.28,-0.68,-0.28,-0.6,-0.52,0.47924761417532524,0.6670253026392263,0.22200512563750338,1.8590497193219233,-1.5673683969348775,0.3397240052255636,1.0881896812467973,0.6007854244799397
0.44,-0.2,0.52,0.2,-0.36,0.36,0.36,0.84,0.36,0.76,0.68,0.76,0.42012906645924875,0.22450920610155137,0.35879389456386246,-0.7385336020023657,-2.156850748275404,-1.5348490974546303,-0.3652023027794645,-1.007663030893298
0.52,0.04,0.68,0.68,0.6,0.36,0.2,0.52,0.2,0.04,0.12,0.28,0.38484184874134764,0.45277400142071317,0.468540642198046,-0.2916581240357604,-1.484713355032834,-0.30988527396044313,-0.2671484612594065,-0.499191183994616
0.36,0.92,0.6,0.6,-0.04,-0.12,-0.36,0.68,0.04,-0.52,-0.76,0.28,0.681363168992138,0.21270787058580612,0.39878425105010484,-0.12678694672172955,-0.8186260134271508,1.123511428840869,-1.509016033789445,1.2840531351905369
0.76,0.44,0.44,0.76,0.6,0.6,0.12,-0.04,-0.28,-0.36,-0.12,-0.04,0.5372808570618435,0.4395156063094134,0.37470909509216255,0.6285818110079023,-0.3252649139614282,0.39732770229019254,-0.32399105508056475,0.13495528342655413
0.84,0.36,0.68,0.36,0.6,0.44,0.68,0.68,0.44,0.44,0.6,-0.04,0.5148499752087525,0.3600196456052597,0.5073594068415793,-0.7782935053425862,-1.0662565157005914,-0.8674810868984879,0.5065472559845362,-0.1797924840439491
0.84,0.68,0.28,0.6,0.36,0.12,-0.28,0.28,-0.36,-0.84,-0.92,-0.92,0.5862346185576512,0.4316005069609451,0.26499994977031716,0.914757327838897,-0.2331398163560236,0.8592942643747981,0.4505030521633603,0.5098985232735553
0.76,0.2,0.92,0.84,0.84,0.52,-0.2,0.52,0.44,-0.12,0.2,0.6,0.1963748884052047,0.4197495084003792,0.3770844326287106,-0.32391059540485945,-1.364256207929228,0.3221088818510562,-1.0476484608930379,-0.4958229258845522
-0.12,0.52,0.84,0.12,0.36,0.84,-0.36,-0.92,-0.04,-0.6,-0.92,0.2,0.4021939716621438,0.4272223307394592,0.5227965368839171,0.5347413610073627,1.4470820803214133,1.8351167429995763,-0.6002066610398269,-0.5549417267350376
0.76,0.28,0.76,0.84,0.76,0.12,-0.04,-0.68,-0.36,0.12,0.68,0.84,0.14374927287964917,0.14562777457373782,0.3624467277980408,0.4426451864579758,1.174989785145399,-0.329861492642525,-2.291283395153032,-0.5680926963827664
0.84,1.0,0.92,0.44,0.68,0.28,0.12,0.36,0.2,0.52,0.6,0.2,0.2920695463810553,0.31923956093194455,0.4680734684478012,0.03212586215677327,-0.8934431127420366,-0.33248070277766584,-1.347831542309041,-0.45512090509631
0.44,0.76,0.84,0.68,0.6,0.44,0.12,-0.2,0.6,-0.36,0.28,0.52,0.21337098853982459,0.4540728295587557,0.6821774135804404,-0.8699285350923205,0.3201631643318254,0.2677758794164451,-0.3932914798139298,-1.2030284426072209
0.76,0.84,0.28,0.68,0.52,0.68,0.12,-0.2,-0.6,0.36,0.36,-0.68,0.28315171065040545,0.3065032369484273,0.42376351240356,1.378372323373798,0.8807514901351106,-0.0448266216459036,-0.2117285788201426,-0.292273792260126
0.52,0.68,0.52,0.68,0.76,0.04,-0.44,0.44,0.52,-0.36,-1.0,0.84,0.4209703172829002,0.47889310159457227,0.3840275956670135,-0.8341161870594606,-0.7704546504654601,0.7273206475314609,-1.7615305534932262,0.5990312331195479
0.6,0.28,0.44,0.52,0.76,0.52,0.36,0.92,0.2,0.2,0.36,0.12,0.5014568567206886,0.20719430223687324,0.47184578035139657,-0.0846912899770285,-1.7098729932044114,-0.6190174855850623,-0.4301643788461286,-0.04190932674052215
1.0,0.6,0.44,0.92,0.12,0.76,0.04,-0.84,-0.76,-0.04,-0.52,0.12,0.40554325935815677,0.537076602283547,0.08574518727933939,0.9302947473627551,1.0076777231275769,-0.1964592610773408,-0.3844022530270461,1.1254264222909875
0.84,0.84,-0.2,0.76,0.76,0.28,0.36,0.12,0.84,-0.12,0.28,0.84,0.41642392974866804,0.2905118731110813,0.29570275455399686,-1.990633472194172,0.10864645648111408,-0.4813094114081152,0.1552190146022997,0.2532110786169882
0.76,0.92,0.76,0.84,0.84,0.84,-0.2,0.2,-0.44,-0.12,-0.2,0.2,0.2215204611077107,0.17225976754757968,0.32249284856845184,0.5813429232820516,0.09507278632304116,0.07648188062927816,-0.6812498888007472,0.36448142682113605
0.76,0.52,0.76,0.68,-0.12,0.84,0.44,-0.2,-0.2,0.52,0.76,-0.6,0.35926054043805467,0.4641970686560726,0.37817829098514,0.8202487017957513,0.13971182948636254,-1.0979423288274808,-0.2383516599480443,-1.2712731876448962
0.68,0.52,0.52,0.68,-0.28,0.12,0.52,0.68,-0.04,0.52,0.76,-0.6,0.6507646093902328,0.4320461062904753,0.43344131520581053,0.057728007331245924,-1.8948471020898143,-0.9293186364213464,1.811873988582134,-1.6891186394247106
0.76,0.6,0.44,0.68,0.84,0.52,-0.6,-0.2,0.2,-0.36,0.04,-0.12,0.4915796230572534,0.34084873199111926,0.3760954369784611,0.2327362466835079,0.247073954973893,0.8606575974478886,0.6227495365747636,-0.9982880837019238
0.76,0.44,0.68,0.44,0.76,0.76,-0.04,0.52,-0.28,0.68,-0.52,-0.36,0.6098769193124569,0.19865634116366027,0.6641047789324277,0.28300110731488554,-0.8149984611367731,-0.3728416444057227,0.35490478352844534,1.0875516798394569
0.76,0.52,0.68,0.76,0.36,0.52,0.2,-0.52,-0.44,-0.36,-0.6,-0.68,0.3557634141892764,0.5398991791642085,0.4692440936442851,0.8677897915764419,1.0901998626012002,0.08148736605341746,-0.00827673547468183,1.6720302699643035
0.68,0.76,0.04,0.6,0.44,-1.0,-0.6,0.04,0.76,-0.36,-0.6,0.52,0.19068113632539024,0.2812970723714504,0.2408388771007681,-1.3960932642509067,0.06545275603504844,1.0761173187552115,-1.8498337682444195,-0.3257901247980879
0.28,0.36,0.2,0.44,0.68,0.76,0.44,0.44,-1.0,0.52,0.52,-0.36,0.2822970287741674,0.2962190217630549,0.2924117418819235,1.4815048062293126,-1.232820027239385,-1.028313831142851,-1.1339213646707789,0.2868271267251735
0.68,0.68,0.68,0.84,0.76,0.92,0.2,-0.28,-0.92,0.44,0.04,0.28,0.13949816216985428,0.2562937429918512,0.5465432520255764,0.8264085157092906,0.5548602143683763,-0.07920467991829586,-1.080322684964489,0.3878669719651808
0.6,0.36,0.68,0.76,0.76,0.6,0.36,-0.44,-0.36,0.12,0.52,0.44,0.4389714082162788,0.4549000563907676,0.32695811295312305,0.4344425853787569,1.4174192362150677,-0.33986825508146945,-0.7520599886685616,-0.7526861240387634
0.76,0.52,0.68,0.68,0.44,0.6,-0.28,-0.2,-0.44,0.04,0.52,-0.28,0.43590529656212584,0.582059776686412,0.36718508078195755,0.2973104544092943,0.3311476590594369,-0.13854239447342986,-0.24382583634147986,-0.103483631512853
1.0,0.44,0.92,0.92,0.2,0.68,-0.04,0.2,-0.28,-0.12,0.28,0.52,0.32953518959813455,0.49856311949542176,0.06958521731045841,0.5079539080446797,-1.1510527590756703,-0.0829333919495427,-0.883699227062103,-1.513863586146194
1.0,0.68,0.44,0.76,0.52,-0.44,-0.12,-0.04,-0.6,-0.04,-0.76,-0.6,0.31579417998748116,0.3426427741335788,0.1917375980368696,1.218743781299908,0.13559958973774058,0.22765853156921062,1.3577305273088591,0.9016133008647036
0.36,0.44,0.68,0.76,0.36,0.6,0.28,0.44,-0.6,0.28,0.2,0.04,0.3736243884933458,0.5116889125696631,0.424479555030277,0.7285193319100406,-0.9772466097972097,-0.4391213137879431,-0.034568613345729686,-0.09949924575665219
0.52,0.04,0.2,0.36,1.0,0.52,-0.68,-0.84,0.76,-0.76,0.04,0.36,0.5419517291950267,0.33508103255995453,0.2507485548272411,-1.2868497289613838,1.5686309924279125,1.6761094390605107,0.42774834795994054,-1.6902352574824766
1.0,0.76,0.52,0.68,0.6,0.28,-0.28,0.28,0.6,-0.04,0.44,0.68,0.6091747122080995,0.5072330117503484,0.2883687320387853,-0.9435060832659876,-0.7486653398923615,0.11825079763025856,-0.2919650079003294,-1.330130968147647
0.68,-0.68,0.84,0.92,0.52,0.2,0.04,0.28,-0.36,0.12,0.12,0.68,0.2565956428138065,0.37037797761203584,0.24971757561401026,0.1538891342373666,-3.251553926253234,-0.32268766978186825,-1.1240626664983375,-0.07709071651382038
0.68,0.84,0.68,0.68,0.84,0.6,-0.44,0.84,-0.6,-0.44,-0.36,-0.28,0.44937544503207366,0.27119387883971846,0.36414217879810484,0.7968524465106634,-0.8046295087786484,0.900274594148115,-0.4582309380841528,0.0960640215287944
0.76,0.52,0.52,0.92,0.68,-0.36,0.04,-0.76,-0.28,0.12,0.04,-0.44,0.35170592751601215,0.48821751459606955,0.42041648139067717,0.4042770348858853,1.277018023789043,-0.03347815990750808,2.523027451683617,-0.12055063052761611
0.76,0.52,0.68,0.84,0.6,0.2,0.12,0.12,0.36,0.44,-0.12,0.68,0.2939001896382258,0.5551079454857213,0.30620889899243164,-0.7575364806505026,-0.3683610263802253,-0.40588530639867276,-0.5075429369030657,0.21480675991197876
0.84,0.76,0.68,0.6,-0.2,0.76,-0.68,-0.6,-0.6,-0.04,-0.84,-0.76,0.42732583825675297,0.36677445896545213,0.3561602206548834,0.8267224149972521,0.6623541464009319,0.5195955402067215,-0.06975629905976408,1.651434613152271
0.76,0.2,0.36,0.6,0.68,0.44,-0.36,-0.68,0.04,-0.2,-0.28,-0.44,0.5083815323402338,0.2389411732987985,0.6270294780995506,0.24074758119647519,1.5603962139884489,0.1258263470961606,0.4475135131936094,0.3744491428107413
0.12,0.84,0.68,0.28,0.92,0.76,0.68,-0.52,0.52,0.68,-0.44,0.12,0.30260473355842354,0.24513036465868493,0.37483049386508904,-0.43600092804278706,0.4411074051222106,-1.6533985352690583,-0.32834548781981854,2.074870331445498
0.2,0.28,0.84,0.68,0.76,0.68,0.28,0.12,-0.04,-0.12,-0.12,0.12,0.2541474552744526,0.5250319180830283,0.5995156104224839,0.40835273814049433,-0.3175616862302149,-0.1728432689160333,-0.5481984999056251,0.7452618946853438
0.52,0.76,0.6,0.2,0.36,0.44,0.52,0.44,-0.44,0.36,0.36,-0.6,0.3486500381257604,0.38567061946650344,0.41854505592537233,0.7049697016971237,-1.0696011973902597,-1.0583953923254803,0.4813223343552241,-0.17936508812975463
0.92,0.84,0.68,0.68,0.52,0.84,0.52,-0.2,0.04,0.28,-0.2,0.6,0.31570710105075894,0.6351685987248694,0.49995247234887913,0.20173435684997448,0.4677833240654848,-0.7870631735779302,-1.0808374891593993,1.3473370535632923
0.36,0.52,0.6,0.6,-0.44,0.68,-0.84,0.36,-0.28,-0.76,-0.52,0.36,0.32752475864206526,0.4240079627946341,0.2938920224495436,0.47086000855161675,-0.6639305479930125,1.3678004143062117,-0.6942305786185141,1.5299969350354135
0.6,0.68,-0.36,0.28,-0.04,-0.36,0.68,0.52,-0.68,0.68,0.84,-0.12,0.6787014288390292,0.23233054371214648,0.3127839944497481,1.8167176616630347,-0.8348906660205431,-1.383880720277684,1.1047445616947382,-0.3193387240944357
0.6,0.52,0.6,0.6,0.52,0.76,0.28,0.12,-0.6,0.44,0.76,-0.52,0.31050923384437407,0.6462434111526395,0.509830064113434,0.8649628798979012,0.29041308731927173,-0.46853770174608356,-0.21353807928373314,-0.9994164569488788
0.76,0.12,0.76,0.84,0.68,0.84,0.04,-0.52,0.04,-0.2,-0.2,-0.36,0.3687078902810236,0.5158489847581735,0.34086758679798457,-0.47538648294246555,2.0078918314168392,0.3228013369716093,1.2317356334635476,0.29140181527996845
1.0,0.36,0.6,0.84,0.76,0.2,0.6,0.76,-0.44,0.12,0.76,0.04,0.7172903496459504,0.3659968537226956,0.14806251433724116,0.9830015598367893,-1.0529053825684649,-0.2773592816720863,-0.26796716507284457,-0.6010707440466727
0.44,0.76,0.44,0.52,0.68,0.52,-0.6,0.36,0.6,-0.68,-0.2,0.44,0.4662048056818469,0.306324515782308,0.4514956212949977,-1.1629771188480047,-0.34833660202933275,1.3385576854345906,0.688170710160472,-1.2135274755506518
0.44,0.52,0.6,0.2,-0.52,0.84,-0.68,0.12,-0.52,-0.76,-0.6,0.36,0.3577474222264137,0.38769949634976203,0.4154697285313426,0.869351139954586,-0.28525541631061646,1.7585026706414515,-1.0180286178825293,1.0545281924549819
0.44,0.36,0.44,0.68,0.36,0.36,-0.84,0.68,-0.04,-0.76,-0.6,0.2,0.426793608930829,0.43648367042808667,0.31862906606439584,0.02355757041414954,-1.3872221558874882,1.2286666632872583,0.1465005057175402,0.23638487271327804
0.2,0.44,-0.12,0.6,0.6,-0.2,-0.52,0.36,-0.52,-0.6,-0.28,-0.76,0.5446169924178832,0.31379168384138006,0.6637295142875752,1.6630831313279757,-0.5676685092308441,1.3271449141909393,1.5715856321380097,-1.1870013190711188
