X_0_0,X_0_1,X_0_2,X_0_3,X_0_4,X_0_5,Y_0_0,Y_0_1,Y_0_2,Y_0_3,Y_0_4,Y_0_5,decay_0,decay_1,decay_2,W_0,W_1,W_2,J_0,J_1
0.70032,0.63776,0.70696,0.698,0.76224,0.45072,0.10952,0.43512,-0.3528,0.1144,-0.02416,-0.65384,0.2920909754067597,0.327089862630471,0.4320362318452846,0.5813430195028042,-0.7467244345308305,-0.1915225581796408,0.6290789055281746,0.22883705900150758
0.508,0.6768,0.56528,0.51112,0.64696,0.23856,-0.47296,0.29464,0.30576,-0.472,-0.35328,-0.59848,0.5244781619954618,0.38224607315861864,0.4539314625764864,-0.6328859100543123,-0.530511576493113,0.9332873389828702,2.1047930020689445,-0.3268021511003074
-0.19624,0.89328,0.5344,-0.19448,-0.74,0.12592,0.74256,0.11464,0.31208,0.74256,-0.52064,0.6036,0.5914842301283589,0.13061181357581447,0.33522233035398485,-0.658478418354764,-0.16371823069813407,-2.286954592972013,-1.0292000968659276,-2.4060197227163194
0.67824,0.29736,0.54464,0.67368,0.402,0.6296,-0.5908,0.70552,0.33568,-0.59656,-0.65072,0.10112,0.5698188979353136,0.3434643743607403,0.12548059363349123,-0.6915334683245126,-1.4675332837013837,0.9096001983447821,0.5025628793076783,0.3679398086320974
0.50856,0.60568,0.58336,0.50384,0.41472,0.30032,0.42144,0.75608,0.5156,0.41784,0.88632,0.7244,0.32059043770482215,0.027993834930315764,0.5251899161603759,-0.9084733902397666,-1.1124447243217428,-0.8637231596481861,-0.5584339328997074,-0.5552912694537797
0.76144,0.64472,0.77608,0.76464,0.63816,0.77864,0.1108,0.1284,-0.00768,0.11416,0.08608,0.01248,0.3174727205648125,0.5315664486009826,0.3282907329527367,0.007307356682656022,-0.2603646471831663,-0.17809256855857886,-0.030337352555472336,0.01910523362734753
0.56896,-0.25512,0.84696,0.57896,0.43328,0.8028,-0.42936,-0.65368,-0.23064,-0.43776,-0.56616,0.34872,0.1620588761397916,0.42809474295802985,0.40150954308030623,0.30692895973383816,2.4449626466553465,0.8023705944912997,-0.8174237642049397,0.3495787659212178
0.7,-0.19792,0.594,0.70456,0.71176,0.71168,0.07384,-0.68752,-0.38864,0.0616,0.07232,0.11912,0.4066864517896627,0.41884494007658185,0.44444288744110627,0.7398344339610188,2.329330856960406,-0.11669032967566896,-0.9475126503405072,-0.013909557144864255
0.63712,0.78544,0.60144,0.62568,0.79056,0.4824,0.31792,0.13976,-0.0724,0.31544,-0.10016,0.3708,0.6283336267835844,0.28083396316799486,0.4357253457391409,0.13943139415581599,-0.21511459239094077,-0.574545356893622,-0.9531145322926234,0.7183382966836692
0.61704,0.5752,0.67488,0.62208,0.27072,0.46216,-0.33696,0.05736,-0.55328,-0.34,-0.51216,-0.72288,0.18319958947394185,0.6800596964636412,0.43157388463232776,0.843559164650187,-0.12038852198996794,0.6256316496194458,0.4014474625142664,0.7153902068877067
0.72792,0.47944,0.67472,0.71528,0.51472,0.09176,-0.3672,0.2844,-0.4836,-0.3724,-0.224,-0.82352,0.23210183884553495,0.7385236130635103,0.26814606771801264,0.7756336111313459,-0.6628046388752319,0.5863424502466066,1.0406811180023443,-0.08017621977891483
0.766,0.52696,0.38688,0.7652,0.6968,0.61544,0.15856,0.51632,0.50992,0.14584,-0.1756,0.17168,0.5589476042445262,0.39859540607211713,0.31353429362852026,-1.1638326822631841,-0.9737771720637113,-0.24954851568902883,0.850771514029718,0.5619606564124868
0.75944,0.66536,0.72792,0.76072,0.4872,0.6788,-0.36048,-0.21816,0.06976,-0.36768,-0.50944,0.29144,0.38715143190790346,0.447939999415763,0.21781549755828317,-0.11968894723618578,0.3943637466575906,0.5588830537373536,-0.3776364407450525,0.45927485955667674
0.6804,0.33312,0.75376,0.67488,0.54608,0.77912,0.24736,-0.43328,0.17104,0.24536,-0.0452,0.0208,0.319465435149254,0.7604267190270471,0.40609765467992165,-0.2704734679905504,1.1353522666606681,-0.44131842008787064,0.2322949560565663,0.5226271024829319
0.55528,0.43584,0.65,0.54512,0.6868,0.51912,-0.49328,0.53848,-0.08096,-0.4992,-0.0876,0.38832,0.5388222254437612,0.44824570470952757,0.3756600060146532,0.15357854671055385,-1.124561650767481,0.9215551910578982,-0.9447297935985907,-0.7604803999045864
0.66184,0.78064,0.0668,0.66424,0.0892,0.60952,-0.04632,0.22896,0.68352,-0.04416,0.79888,0.27504,0.4913822917871328,0.27109916926200806,0.5092428455768853,-1.8522537285045118,-0.3487274108501186,0.0841654174733707,1.3239491438673645,-1.914383191522268
0.61744,0.76952,0.78808,0.62112,0.73768,0.77864,-0.41264,0.26752,-0.1116,-0.41392,-0.32496,-0.16792,0.2879718241575013,0.2623462522044522,0.371393535835585,0.1714582378267742,-0.4231589612510748,0.7330937908419458,0.09389153571097442,-0.21685348486679074
0.54072,0.82976,0.69368,0.5452,0.58232,0.47904,-0.42408,0.18216,-0.08816,-0.41696,-0.60856,-0.52432,0.44021748043003667,0.20246419263017779,0.46706909069232505,0.16762763457193633,-0.2903736868644949,0.8183416640059885,0.8706298375448647,0.18711911102430956
0.42536,0.62048,0.73472,0.42136,0.65688,0.43424,-0.37776,-0.36112,0.04592,-0.38248,-0.29016,0.60112,0.37325984511025867,0.42006930868234393,0.6966882665450269,-0.07746325662613208,0.6484362202641814,0.9257268474715336,-1.1166938667319568,-0.4024982415883339
0.56264,0.67248,0.62976,0.56304,-0.09712,0.55168,-0.26776,0.42784,0.30032,-0.27808,-0.78064,0.414,0.46589189834532746,0.30060602106936885,0.5813022367660824,-0.5561843833234338,-0.7107345309922928,0.5689807685950301,-0.2490293586153685,1.5606355106623695
0.6268,0.59664,0.59816,0.62552,0.50552,0.5976,-0.4092,0.07904,0.416,-0.40488,-0.3204,0.41272,0.39076561448079977,0.6458411666511368,0.36010323438263786,-0.7722962364428714,-0.17123559793029736,0.7127752824778075,0.023383716705078137,-0.020460384211717454
0.70776,0.24992,0.67776,0.70424,0.61992,0.68024,-0.18272,0.56104,0.07592,-0.18704,-0.0164,0.00888,0.47799891133019945,0.6025300431940953,0.3883764838481228,-0.13766394916441335,-1.4039907691940843,0.3210637460778702,0.12359987271282738,-0.284263367759955
0.58168,0.80784,0.58416,0.5772,0.80568,0.55648,-0.2024,-0.05632,-0.1712,-0.19648,0.07448,0.21024,0.6422343100061539,0.255305694599819,0.6097249857447944,0.3430160121935046,0.0925474762121106,0.420799897171736,-0.8111845252666876,-0.5370710052472568
0.51672,0.79088,0.79616,0.52064,0.75432,0.57792,0.51672,-0.18952,0.0396,0.5164,0.29728,-0.5544,0.282633758606614,0.26008636015000186,0.3848385888912828,-0.071746553825127,0.2701838168208821,-0.9793254197675406,1.0199487986807951,0.5015946332464978
0.6932,0.60464,0.63128,0.69672,0.58688,0.6916,0.4388,0.4196,0.31664,0.43656,0.43664,-0.16208,0.4333129604526679,0.3855155584954181,0.24589843324147653,-0.5814468783154418,-0.7532379953524976,-0.7114787216444518,0.8663463551440521,-0.0719163960707977
0.45616,0.67704,0.32272,0.4628,0.20544,0.5376,-0.61304,-0.33544,0.52312,-0.61888,-0.72048,0.27144,0.6124098229210564,0.35936786742541815,0.3320454499593813,-1.2758295256600214,0.5704444531934125,1.1601055952968875,0.6845658432661325,0.4567590229717176
-0.04872,0.388,0.61056,-0.04728,0.30776,0.794,-0.74232,-0.55952,0.56528,-0.74008,-0.60248,0.24512,0.22267337175668714,0.4814917848906768,0.36787252155849404,-0.9313952966458678,1.201532276008574,2.040025542382614,0.5519945371246071,-0.6853295785241524
0.68544,0.63624,0.32624,0.68904,0.39824,0.3492,0.22808,-0.20128,-0.58264,0.23344,0.54136,-0.57088,0.49802199967929994,0.505862640918214,0.3987232545006473,1.3235876290714643,0.38496309147285773,-0.39616715521719736,-0.037429269399365604,-0.7461795253877285
0.0732,0.43824,0.60128,0.07064,-0.6428,0.69456,-0.624,-0.52592,0.4872,-0.62768,0.258,0.3592,0.319877556259979,0.47702188635198395,0.5760867814225796,-0.8522888011261655,1.1013633438987651,1.8313737170916722,0.25957836960709035,2.561720935875217
0.68016,0.27632,0.71432,0.67728,0.27992,0.74704,0.41608,0.6228,0.26712,0.43152,0.63744,-0.15808,0.34252477115153585,0.4667851306532689,0.28495053523381314,-0.44582676778349106,-1.4392134399156236,-0.7030800918603201,0.7037510175736207,-0.7542953476169784
0.7584,0.05168,0.29808,0.74768,0.68456,-0.09064,0.21632,-0.87592,-0.60176,0.21064,-0.55408,-0.67392,0.4887251433788335,0.16324965273289596,0.31091955033744045,1.373466640905799,1.8962568560238422,-0.34358277499709644,0.7486104126475587,1.1880694510016307
0.61856,0.58848,0.64896,0.60696,0.41984,0.67816,0.22728,-0.10024,0.20648,0.22504,-0.45768,0.03456,0.4798993073445067,0.6274540689652464,0.527576649684224,-0.3814781032200846,0.231585954097918,-0.4415114668107232,0.31773855393931244,1.4715354728038945
0.12368,0.72384,0.742,0.116,0.68744,0.27784,0.66624,-0.3588,-0.08256,0.65936,-0.41168,-0.69304,0.3736870131432644,0.26649448794740777,0.4891930161868326,0.13341044996186038,0.5719951293914753,-1.743064552331448,1.352026078638224,2.428602424448262
0.79848,0.62304,0.55984,0.79984,0.50392,0.65896,-0.22848,0.27056,0.37864,-0.23872,0.46592,0.17968,0.491978032825453,0.47991109619142885,0.2361334813654221,-0.7484962350245702,-0.5156368179431456,0.3500166236988698,0.4119104548500774,-1.2829805271971473
0.0308,0.67184,0.50232,0.01952,-0.0676,0.55904,-0.61424,-0.35328,0.45872,-0.60272,-0.7668,0.39016,0.4838281074779235,0.3375140190961477,0.6217569376040094,-0.924344939626676,0.6107497603637362,1.894075332091928,0.16206388351008288,0.17109094187191254
0.62032,0.59208,0.52488,0.6284,0.44112,-0.49664,0.29944,-0.332,0.35536,0.2892,0.5076,0.40304,0.5664095479074412,0.5022944628380858,0.4506237113591871,-0.7322687320743205,0.6206351054513436,-0.5487879911808801,-2.348045230671309,-0.5470805497494862
0.67688,0.536,0.75272,0.6888,0.62648,0.68312,-0.36512,-0.49808,-0.3388,-0.372,-0.35744,-0.4548,0.24969758457085905,0.40524083608242195,0.32080965190614885,0.5169529187347676,0.921096017811319,0.6174642358223965,0.22415213939410333,0.04652296509801929
0.84264,-0.20064,0.8352,0.84032,0.71736,0.69696,-0.13696,-0.77832,-0.17872,-0.13232,-0.3856,-0.50256,0.1944936874681751,0.2661703722745239,0.19836529373052386,0.2642791020025432,2.295948580892351,0.19496948636796707,0.5121017250684788,0.4056565960678254
0.7336,0.71544,0.5276,0.72168,0.53672,0.56688,0.09056,0.3732,0.22424,0.09136,-0.59392,0.0252,0.6951273083455245,0.26858046827911347,0.38699667471549104,-0.5001817237043239,-0.599962702352728,-0.15806584792683573,0.4454048885338962,1.2085109988708833
0.62472,0.69464,0.74976,0.62216,0.138,-0.02792,0.0944,-0.13792,-0.05184,0.10168,0.69008,-0.74648,0.3636799291601954,0.43627627811974296,0.5755367400988214,0.0884245436293541,0.2566648617785611,-0.1991042755561893,1.9191132839718483,-1.5213538617549196
0.8212,0.70704,0.52,0.82496,0.7276,0.80816,-0.11176,-0.22968,0.61336,-0.12464,-0.16552,0.0848,0.27258374972887384,0.3720212979428719,0.22948931537231598,-1.0876977930678517,0.3802667687587985,0.18369612292176085,0.9640846102400618,0.0817669762038463
0.59656,0.71904,0.75936,0.59552,0.72216,0.73424,-0.42232,-0.10616,-0.14416,-0.42592,-0.01232,0.23464,0.32554921620237054,0.40919115602909123,0.4039628702079143,0.23900493822290736,0.18337261621683015,0.7605796882171009,-0.632487818951583,-0.7345127459019359
0.6064,-0.072,0.2468,0.60728,0.23184,0.116,0.3592,0.83384,-0.71344,0.35752,0.80288,-0.73944,0.35864148308872845,0.22217401446403465,0.4439765128203396,1.5618346031612644,-2.0537216824599858,-0.6705887618295535,0.2258262477142839,-0.920105672348096
0.12456,0.77216,0.18376,0.11168,-0.0864,-0.38048,0.77096,-0.2128,-0.63392,0.77464,0.79896,-0.53824,0.5227557727386503,0.27526166548268083,0.3160148073859088,1.5984866262715454,0.32571804699133955,-1.7750000332215574,1.1428322840182805,-0.3204516914466557
0.2336,0.668,0.42216,0.23888,-0.50672,0.60936,0.6412,-0.2,0.51728,0.6368,0.4636,0.25008,0.5083340495621429,0.4523107785177425,0.47332799010607507,-1.1055937654149097,0.3561499568981956,-1.5253165954903924,0.6305706111865118,-1.476004287103384
0.56304,0.71152,0.66688,0.56032,0.28768,0.62888,-0.36744,0.16712,-0.04568,-0.36864,-0.67448,0.21296,0.5036807470728609,0.3894511080930477,0.5063309150423485,0.0893373216574578,-0.2755774464572437,0.7248658971653925,-0.5073822552542132,0.7404419301679828
0.7036,0.64016,0.50632,0.69952,0.73448,0.19576,0.01344,0.38072,-0.50832,0.00872,0.07024,-0.67696,0.42740944950965337,0.373526790218892,0.43922016065458735,0.9739917702689055,-0.6701474113035744,-0.017240458907718623,0.6465752383186304,-0.11266974043613094
0.77216,0.70088,0.6912,0.7812,-0.26448,0.7528,0.15136,-0.01432,-0.4564,0.1564,-0.6404,-0.33192,0.2446496879766176,0.4455564152470338,0.2924498109835514,0.7218272448609355,0.027227293548848407,-0.248328991059069,-0.21304729623012034,2.6976399922301213
0.78064,0.43176,0.38728,0.76976,0.73776,0.49712,-0.18784,0.60048,0.47264,-0.18984,0.02568,0.36256,0.6075668876904898,0.37801550728383243,0.2895132431733904,-1.100863306208996,-1.1930956958304262,0.29096682801813595,0.2998887774753596,-0.3359127008756289
0.63472,0.69592,0.73992,0.62928,0.19952,0.54288,0.36632,0.24256,0.44808,0.36776,0.70872,0.67984,0.18948909921127757,0.3838913547511288,0.3766411099412141,-0.6673396871321979,-0.40441136671361855,-0.659646141269773,-0.4598409475605093,-0.9580996971201615
0.42936,0.8912,0.57856,0.42544,-0.43288,-0.0536,0.47136,0.08536,0.49072,0.47936,0.77832,0.75512,0.3563033034490114,0.13876892929820334,0.5556028419939885,-0.8765997849867433,-0.1299720268689763,-1.0426782269070567,-1.1739679485455414,-1.5528511982544353
0.4836,0.24624,0.4904,0.486,0.29056,0.1272,-0.55448,0.59528,0.38392,-0.56056,-0.56528,0.61488,0.5836686184486217,0.5555449404681313,0.38264404338541835,-0.8489694618263193,-1.4665898213436745,1.078440761365165,-0.8555050513889364,0.2760158240781394
0.61528,0.66208,0.67872,0.62664,0.4012,0.43944,-0.17368,0.19952,-0.04976,-0.18008,0.56816,-0.51648,0.4713284203611333,0.4597944307844807,0.5518694005561531,0.07385623417117645,-0.36623073815152435,0.341920451271942,1.0022488523709518,-1.5395313952867282
0.3156,0.83472,0.43616,0.3136,0.34,0.02928,0.52216,-0.1632,0.49176,0.52536,0.77688,0.66056,0.5072200303657499,0.2024294198819689,0.6183721656568191,-1.0653420920510714,0.24117330085413957,-1.3003295002002653,-0.8277516534354465,-0.13781401745879573
0.64648,0.47496,0.68224,0.63376,0.59336,0.79352,0.15984,-0.5468,0.44784,0.14864,-0.40912,0.14936,0.2574333657724516,0.40616759151648824,0.5206009474936587,-0.7150240643043927,1.0723028398924193,-0.29843282267889026,0.4818982675110947,1.0626266411758258
0.49696,0.30632,0.63296,0.5036,0.54728,0.65968,0.58984,0.81976,-0.27512,0.58064,-0.67728,-0.18408,0.4517084837191834,0.16819555365292493,0.33165951098272545,0.5110400686310596,-1.5095950570315644,-1.0854792182228168,-0.16959172956153867,2.207698996130964
0.65128,0.71208,0.57712,0.65896,0.1732,0.60672,-0.4044,-0.00096,-0.2028,-0.41192,-0.68784,0.10664,0.6263162421137475,0.4256234256541074,0.3279822777112223,0.4262644247591414,0.0019534695679734827,0.690931914903035,-0.6575522545066743,0.9637988181708825
0.45992,-0.18328,0.80976,0.46928,0.88856,0.8396,-0.26856,0.91176,-0.22168,-0.2724,0.29376,-0.0872,0.2165941979254492,0.08831827652679886,0.7907407568702522,0.33614813924991904,-2.2179818422737134,0.672698471865061,-0.20540986988711585,-1.0715856108795967
0.68536,0.62976,0.33368,0.68672,0.78736,0.7052,0.19928,0.47088,0.6372,0.20128,0.09128,-0.0544,0.4268036137445134,0.29432437089584085,0.4191306878671677,-1.358170567523963,-0.7996695128945948,-0.3471991978728643,1.4634589754317102,0.1885126219403281
0.608,0.72392,0.76224,0.61008,0.58296,0.66144,0.04728,-0.22048,0.0464,0.04496,0.47456,-0.36624,0.34515006637599843,0.35657584347478477,0.6184429286720177,-0.07167249025542206,0.3632820680575498,-0.09870861240397588,0.7045964518643122,-0.7450113033997418
0.55352,0.80568,0.17232,0.55784,0.69656,0.4,-0.34136,0.42688,0.89552,-0.33736,0.59528,0.81672,0.10605489247512578,0.10960442743043214,0.5386327672507065,-1.7270988568466792,-0.6085915193954031,0.6832770645331635,0.33724729098173734,-1.565474209928693
0.3816,0.16512,0.61504,0.3876,0.37352,0.79152,0.68968,-0.67856,0.51224,0.68008,0.59768,-0.16808,0.2666137260652776,0.4388196828714006,0.30628618135189895,-0.8727563170888682,1.6923626218127685,-1.333552967391935,1.1238544748027015,0.07729720134907256
0.71296,0.7932,0.51592,0.70784,0.70408,0.32,0.23768,-0.03992,0.46544,0.23376,-0.36032,0.61472,0.4425267444518968,0.28789565456982635,0.36512544411634135,-0.9106782027539332,0.05546719253945606,-0.39164172291486765,-0.45997265509505125,0.9833294324971726
0.69536,0.60032,0.63168,0.69224,0.5028,0.69288,-0.22272,-0.262,0.75352,-0.22928,-0.43528,0.70208,0.014948695072707852,0.5179120412896063,0.39846078533041196,-1.0920721503872795,0.5014302009860913,0.3896931391820329,0.11275698602660399,0.5222137649220235
0.71168,-0.43744,0.46448,0.71392,0.6488,0.0752,-0.28808,-0.59504,-0.60464,-0.28712,0.35264,-0.73656,0.3610124547931522,0.3757218245906171,0.32685196363253294,1.1371731160294878,2.7451300038375814,0.4752524478294434,0.6864369741645662,-1.1097760968549002
0.84192,0.58976,0.74064,0.83904,0.53728,0.70752,0.1236,0.26576,0.14568,0.13216,0.34984,0.27728,0.3480771491665389,0.5589545920289748,0.2025119083255008,-0.24742697457682167,-0.5331887301757187,-0.1903257513965374,-0.2279967558143793,-0.5384881279795924
0.65336,0.58856,0.2692,0.646,0.60672,0.24128,-0.02504,0.19576,0.75584,-0.03424,-0.14472,0.76736,0.2734048065889668,0.6048246159375639,0.518604096630787,-1.5447113073337666,-0.4024432057103507,0.05754147020588948,-0.04399893041686235,0.21740145497343188
0.73672,0.51816,0.58576,0.7324,0.68024,0.55008,-0.04512,-0.45032,-0.304,-0.05064,-0.04544,-0.37584,0.5040292791603463,0.48007196848190586,0.38261185843709106,0.5959255883841024,0.8906596102768339,0.087855938340611,0.1665529497493517,0.009556104748347895
0.26672,0.15144,0.3424,0.264,0.59512,0.4732,-0.56544,-0.71704,0.61952,-0.57216,0.42144,0.51696,0.44479188242327145,0.39375567026599956,0.5876156623602654,-1.332119899365865,1.698898135640598,1.4070758170090907,0.27872961820873704,-2.1693124520351286
0.0864,0.74696,0.61992,0.08504,0.29096,0.06656,-0.63304,-0.03512,-0.2,-0.63528,-0.69192,0.6468,0.532864786618302,0.3638731573905522,0.5644021115365785,0.3856036862213323,0.061867286263396416,1.7835486097050224,-2.2033319355471512,-0.30569307248222644
0.7508,0.64,0.52712,0.76648,0.30232,0.5024,0.17768,0.04256,-0.58872,0.1904,0.57096,-0.60448,0.2995223775229572,0.5531346514675033,0.30320269109030007,1.047596712283066,-0.06857586009366186,-0.29596387663765694,0.04532249062577239,-1.0491110521350366
0.58936,0.2044,0.47744,0.58464,0.17152,-0.4516,0.26552,-0.7144,0.58328,0.26504,0.71584,0.61568,0.3437835730987462,0.37987896749137473,0.5370877145916213,-1.107359171909053,1.6014752840971853,-0.520183905877541,-1.6464028858714155,-1.1349483010907948
0.69912,0.50624,0.47384,0.70368,0.54904,0.12336,0.28544,0.53864,-0.58736,0.27936,0.46456,-0.74456,0.34518408511645976,0.3924744948601114,0.3467035632112768,1.1079403089769697,-1.0347041988556613,-0.4711663929068134,0.6417719901162303,-0.42063402195940985
0.70944,0.36376,0.79968,0.71376,0.73176,0.43368,0.11904,-0.62496,0.15248,0.1288,0.04088,0.69344,0.24906876652096713,0.40497144030589277,0.4075369800113195,-0.24488564168778754,1.3023709270035202,-0.21184195177792847,-1.0310803277371774,0.13314409225815188
0.6308,0.43384,0.60888,0.6312,0.73208,0.67064,0.27448,0.59456,-0.36296,0.27536,0.12976,-0.23912,0.42592021826492044,0.385797987000645,0.477795204605445,0.6738310329420094,-1.172323045652041,-0.5029261757221729,-0.24073384948657345,0.2748595391571689
