0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
135.16466457327144,95.84660664331915,98.1185949196299,150.12364558592117,64.59926506606412,234.00222615853497,127.42945251243857,80.37716640014533,135.18343120449487,106.21618211315622,56.502054726778525,52.86928107488674,146.09480683341428,58.399702651331566,73.52606388493325,63.92889472307278,38.23654054685419,129.78475429960682,88.07706014405674,54.78451243419135,45.422895091923905,52.284167859216346,105.4262793150346,85.81616454970124,87.29876086064226,55.389284776500666,111.5184448049813,184.45228306584949,60.79654374317307,122.9349470407372,41.025752053313916,175.0697251175151,93.34264070016877,72.77430606334948,70.22523104887652,162.07398524262203,180.98129513070347,78.7048745473883,78.11455436682172,76.76253824132853,117.66233911252783,75.9352070491378,24.908375690498435,126.0673780331937,155.2620539759461,58.41552763167076,92.63303782002149,70.80931987004992,63.7603490075033,75.64471115207746
27.379127855510678,140.02578164523493,44.60069025029733,73.03903964139722,34.15741473764445,24.983563683644995,97.72150671981333,73.3777472933883,75.25223750302425,87.68949141630897,16.40574124945263,39.73557487117782,58.78669039752551,20.13184456678782,53.504369423023114,57.920401168977854,31.584576751133035,92.50999123171613,47.2623315116616,28.974208321715395,52.10971484568534,70.60578051424213,71.98498309422857,86.23864398361326,62.57984070675856,207.91807868368926,131.2868613322491,49.62353037168235,34.516344503390535,111.02514180981149,35.15438982727493,159.74830576660008,92.29859574527745,18.304029130167795,10.794726895880881,166.2201861740388,120.86419825401336,72.47270340228977,116.64221398657094,17.440918490812336,60.04441941377744,60.440370393797714,26.55641867710321,29.967237549124313,180.33779961301894,30.444676657125168,37.07304834240915,32.170450488288274,52.38874946760013,49.59118691961396
27.549317077586107,130.06105438862676,35.137442792409246,65.38889516836558,187.70355314194308,24.421263832895384,64.78846201346032,42.987314045784245,53.15144680339211,84.41495957725276,28.332665283925152,59.75213097793627,51.42238656355275,29.562603548462207,23.559482379874723,34.8813290955774,37.649828187548664,127.60206315706637,18.191431060138758,20.618035559945284,80.0100170292581,73.68268224543716,24.72616784253542,119.05564712562781,64.8700907935786,210.72601460097283,153.46473729742826,23.358062519027673,53.350161361476204,86.33083685017561,25.280431130691326,168.2906667506545,96.52364638745429,12.659833608977031,136.99471486187508,103.41001600828248,128.65849437482265,11.705239646794409,25.207622157486465,33.390113059582106,45.68286485033221,48.81951249896232,15.354551973767489,38.515673309535046,178.44073170420762,34.67167597530651,74.49344402154757,35.65771716394933,22.64459365480987,14.168350916533113
23.935796501704075,128.54387161125115,29.679628957345056,87.49453694025763,59.571511323109036,20.036155729664085,60.71648445807837,52.16795204745716,69.5375733031313,61.71976169141982,52.75488840741408,51.89601030147843,72.24400810367145,31.998244113845313,16.059042550434867,25.218681249019635,34.860788426066605,99.76369597831733,41.169803016421774,27.71077354983527,57.3015977390034,69.62242807859357,24.993291887630402,135.57515325598493,66.64568631579235,210.7655387017595,114.0660979671643,7.355098038381179,44.63034967428957,52.611811499426366,42.79621893430195,151.5393129905909,87.94426557028909,23.255035059171945,14.318122878774062,162.67101537158825,145.47846814505027,154.17838910746397,13.826679465973331,34.49508968300339,35.07025199841329,23.065047943450555,14.851718783498011,31.478183568850937,163.20483785768937,20.70471543512723,52.706553568919325,12.445200287241311,31.58368358328377,12.796335392494523
46.259893902058444,126.79928609931656,16.148808828763162,92.43503386795557,44.62366057789025,19.28255274453403,35.69514505529115,11.207818808302381,22.867930443282447,78.41261584748075,28.215950248541827,33.53655034464196,61.552413110835566,20.588060926735665,120.35251393599013,42.25067866806386,39.04868923784992,96.52408538512206,54.697681553863994,21.33897935481891,58.868568857633555,59.46412513620275,30.20883230010577,135.68269289867078,70.1242207527095,46.19632268400646,117.72428337517802,44.30018629160125,46.87622301048358,8.60698900677342,16.867624922446836,160.49995431327528,97.54765026984647,15.783055784519176,109.28247915273646,106.59533500994125,129.96354103315713,43.42552316111212,106.61976801736274,13.246940517306246,26.622214911271264,35.54510283561548,19.097942172194816,43.577188989089386,157.55584816017594,25.259806416329994,54.94332794027085,91.35013289790646,27.30453985274582,27.883715161651917
40.44707645153848,79.058269085937,32.014886767718245,72.63105567914974,206.6419548908247,186.74671507330262,25.700203402275175,44.982838119662375,65.3060748268233,72.08908482893368,29.031241710787274,30.673428330615433,58.87497586656316,53.336265209104674,55.66341400805592,43.366506718618815,30.062942328988658,99.01982501303571,18.49390734928931,35.36786575958232,10.877534863560367,66.22988878179868,14.852770643249297,139.9622690276432,66.69575976893007,212.17639125394027,141.52228947830534,18.538014795242184,28.666642428807897,96.17030955420694,21.982603228990463,158.21549226821654,91.87005190540073,12.104494488376213,8.042043097871401,163.92783582523867,119.14632152604752,8.953137904800293,99.9584368796265,33.39379009061661,43.826216190416176,15.029304024843348,29.17022126702588,60.92495736036534,164.77538579852356,14.45746378885689,40.65590580775042,71.71614754941916,23.14912878714378,20.433324472490185
23.328886085541363,83.50043572586469,52.0121374331904,65.31568992124778,51.215118573645114,193.70937977014316,25.378719025453655,39.09014452295022,40.40317778236571,65.64734527863773,27.287232175083165,38.93676831078951,59.39942424377654,50.19711259489398,34.627792681582946,34.474702841933365,54.965273795539524,104.33085064570903,15.63897253534108,32.63135983912524,43.587377594165126,60.74630002135757,20.53437441176354,11.96841131637373,69.1626021466306,209.44213135454888,127.73698979554864,19.48640460635978,31.892291222806374,3.9467293585401944,17.234679862128484,149.93621619390717,89.05083859725532,16.913816705412014,27.353302329572198,163.13885497316062,121.95277939692934,18.746569876628495,110.99552974037546,14.989977978001779,38.29531704662338,24.56023963243212,15.246737830388938,36.66030067377633,175.3710437185408,11.569137208868067,46.195611460743244,82.40350837466171,24.235418101755197,15.098524488529655
41.387629800388325,135.2052446672722,52.69998904108769,66.81666094105954,47.49081555931071,193.34809199270063,27.685000553021567,31.039300707688017,41.58277435028822,73.87041876706235,19.497346665207303,33.36307730594209,60.586734591240386,31.779733976085183,121.8683440806277,38.25562695083062,50.117635224154945,101.9457397603033,39.32233192189356,3.081326888290353,69.80932228202383,64.58603297363034,20.671936209663517,150.48411798218865,40.741307606619884,210.41830546984338,135.01413380237858,12.115781403131527,42.63949550456541,109.46802786770917,25.50639301310798,152.78555139415963,99.04110927638172,12.574827835832874,48.12520821368585,163.17202674512762,135.5111505316969,89.95799380043512,91.43595269969732,12.726157729461814,27.10210197737269,15.076635331605944,36.72869084214383,79.64329592367763,172.10190708762406,12.345510081791957,56.454539661394335,79.7060984406775,24.216800926553418,13.105407537366887
81.7929323618731,132.6582690721723,28.49630989806692,69.54846603840623,205.01968206488934,194.9965790100334,41.761909070447025,10.009636611269697,30.06983778322569,78.11860742298283,46.019960766278025,47.505087847357,54.258645185236375,28.821458474647766,129.8542827463348,33.99572927688475,5.721848188150033,102.93940802711559,42.68793652540096,7.6211476775287,47.53472242775805,55.301840482364064,20.88851911767031,70.95523551695831,76.39598434427486,210.52342750879208,127.46700779487166,28.346676816806056,44.58171506165293,24.75452686380919,31.089546784560934,164.51719666531736,93.42542977928943,13.338563069759488,115.26507286879996,161.84403062128786,139.636370735628,71.47828417848739,103.95473753973323,51.16100788171939,20.209356097316107,22.92555137622967,34.90136031295119,46.943057328847054,90.5193776634376,14.291325819199594,29.258821510731398,70.78925141389874,18.888990828045664,17.260962061628433
56.14503794562168,131.08674870126674,9.864977209161802,67.31161363086474,32.027281181794756,32.06901531321751,54.10973420172587,11.222245582657063,27.021375060333703,71.29935970060974,28.69371290633852,46.97593288849884,60.41559566303912,9.46874269950397,16.16779844532702,35.83128193402476,5.364894685363307,102.0131467074099,48.55636149693163,7.4486067072222095,56.81196587723565,61.660908732594834,18.694755442355017,68.09973987127653,76.31937608600019,210.43949470087085,132.2845402887262,34.656630276457804,47.790680632302994,11.434704498188882,27.88602832467877,162.40185224975085,96.59986366363175,13.650441429965976,120.57694777393755,157.17567379860438,139.0446119784264,7.396371246490342,103.8990026211055,13.377877213092399,30.741144130047825,48.89649165198748,34.140221399704444,65.81671932368518,168.90468411987524,9.383958221649458,45.499676963165236,3.7972248715115806,24.73231790056799,12.62817839187955
