X_0_0,X_0_1,X_0_2,X_0_3,X_0_4,X_0_5,X_0_6,X_0_7,Y_0_0,Y_0_1,Y_0_2,Y_0_3,Y_0_4,Y_0_5,Y_0_6,Y_0_7,decay_0,decay_1,decay_2,decay_3,W_0,W_1,W_2,W_3,J_0,J_1,J_2
0.29312,0.74608,0.52384,0.66688,0.71504,0.57216,0.5424,0.71344,-0.65144,0.12248,-0.38944,0.3328,0.708,0.4824,-0.36472,0.2332,0.3572756635063693,0.5369687251481443,0.3596600462367237,0.4144221758616976,-0.5713465506011924,0.8056256163000338,-0.2244302729882629,1.4341264199560595,0.1521072840570607,0.9594345353273338,-0.6427213755743485
0.71952,-0.04888,0.78328,0.62592,0.78624,-0.39824,-0.04792,0.50776,0.33864,-0.66544,-0.30592,-0.00032,0.78928,-0.53168,-0.82512,0.35584,0.5965079227921877,0.2264493510489738,0.5029453697180125,0.2959291730593451,0.0147403854121667,0.4577965622844839,2.039614292242453,-0.5534338340402308,-0.777798877849187,-0.0032850364616466,0.7314320326238714
0.56152,0.77208,0.53832,0.40112,0.6664,0.66992,0.55264,0.5316,-0.3964,0.12336,-0.13056,-0.53912,0.67152,0.39968,0.12104,-0.39864,0.4945843564959633,0.7321598891834658,0.3043441626827966,0.4932406250731039,1.1613354179547255,0.3132003912101491,-0.1969496526425574,0.7481449058168355,-0.3529923393254492,-0.0541705475657169,-0.4598634773893956
0.30128,0.72728,0.35344,0.27656,0.70608,0.52792,0.66816,0.06648,0.62512,-0.06704,-0.57168,0.67056,0.702,-0.51128,0.12672,0.72344,0.4010636463396989,0.4945289337227193,0.3943560032287913,0.4531489584477147,-1.4809896059277234,1.2619552441099433,0.107412944258217,-1.3859613050807358,-0.3754167078842907,-0.3421959250715343,0.8504399019751121
0.2552,0.5696,0.6804,0.5016,0.78024,0.49744,0.59928,0.09656,0.73856,0.36248,-0.13392,-0.66648,0.78328,0.44824,0.36272,-0.83408,0.2233978817724538,0.4579402678613956,0.4860349284920861,0.3081336297446471,1.1592589655487686,0.2213517973213419,-0.7122756672671038,-1.5384952173953228,0.6545535679034656,0.0354419562769146,-0.186444867069559
0.54776,0.76392,0.73216,0.59592,0.6172,0.76584,0.68112,0.4688,0.30128,0.10184,0.06768,0.2628,0.62512,0.10856,0.25872,0.44944,0.5299561584945272,0.3947960806324428,0.3169243809869119,0.5909325288331844,-0.5185884663699862,-0.1151193248730349,-0.1749384725952034,-0.6443486164339011,-0.4190832420144857,-0.2834070128958391,0.0020777378127409
0.42688,0.66912,0.63744,0.66936,0.81696,-0.15384,0.43976,0.73968,-0.69608,0.4304,-0.39976,-0.33464,0.8236,0.786,0.6232,0.02576,0.3735964776578949,0.3510478340197188,0.2819986204881074,0.2523288584359546,0.5776638425641271,0.6900059495769265,-0.7128168970137764,1.276255666321121,-0.6246563812010494,-0.4926626429600226,-1.4789644734630298
0.62448,0.3748,0.62,0.60104,0.64232,0.66952,0.67296,0.58016,-0.08656,0.58008,-0.5136,0.36976,0.63608,0.16688,0.4428,-0.37504,0.4532764065251236,0.2740056011950658,0.4671330124053221,0.5785831137763353,-0.6822713728542112,0.8608830737492525,-1.247256576252216,0.1691016105348243,1.40143361012119,0.5128144763474753,0.9527765447396016
0.53584,0.7228,0.59344,0.32824,0.78496,0.27168,0.44752,0.21192,0.564,0.42936,-0.454,-0.70552,0.78088,0.79904,0.59704,-0.752,0.3110623328402814,0.3629653990287795,0.2134227479950385,0.3120405445459512,1.4069090907406951,0.8094227338458827,-0.675415470234777,-1.0242695701309177,0.2073378146368233,-0.4955297290753817,-0.8844079067905922
0.57264,0.72472,0.41536,0.66704,0.70032,0.34032,0.4216,0.69392,0.38728,-0.05128,-0.46072,0.208,0.69112,-0.62496,-0.44736,0.04488,0.4504109811887218,0.6209165129954033,0.4124074002521671,0.4611444104986822,-0.3505153084792617,1.0491944026147657,0.1074064553802867,-0.7344861781712004,0.2802095948216972,0.9153259778704652,1.2457756030272074
0.75256,0.42536,0.60896,0.4392,0.75904,0.15416,-0.12336,0.70208,0.0784,-0.37592,0.28264,-0.55504,0.76568,-0.55704,-0.67456,-0.10456,0.4233430051641893,0.4915625405542294,0.6822561037366075,0.3458148746003607,1.1236418733356994,-0.5519886852777112,0.919139828357091,-0.1432634701623803,-0.9297773198016516,1.2808776043888466,0.717482707912919
0.30344,0.3016,0.51024,0.2564,0.67992,0.60856,-0.35176,0.78376,0.61,-0.61352,0.52712,0.73744,0.68672,0.31832,-0.64816,-0.02232,0.3048889542525435,0.379147294680075,0.4804096275224619,0.4815288982233576,-1.5548268078246357,-0.9974802536899526,1.394263362418901,-1.3894124114436113,1.5951199576504649,1.1812723169323602,-2.0055415397982395
0.56744,0.68136,0.24336,0.53808,0.59024,0.66384,0.73416,0.27648,0.12648,-0.29392,0.68072,-0.3204,0.58992,0.31792,0.09,-0.57032,0.5723490676064139,0.3988520858061045,0.3706127318834533,0.6615464492816523,0.6843036889695676,-1.526665084055488,0.5262341170283924,-0.2609322681309682,0.7107132989528891,-0.6891285241475559,-1.0742874180125712
0.62568,0.09408,0.39704,0.48344,0.71328,-0.07944,0.58368,-0.04632,-0.3424,-0.68096,0.48312,0.53608,0.72,-0.69192,-0.21968,0.71192,0.4275012170561741,0.5703976056691434,0.4629305295607694,0.4151585815133028,-1.0622755620565234,-1.0922148320999705,1.7841961740200751,0.6316773425710259,-0.9861436392202456,-1.32107369028452,0.3322115996104285
0.42144,0.54224,0.64872,0.51536,0.74616,-0.0912,0.7076,-0.48056,-0.62472,0.45608,0.36392,-0.5344,0.74864,0.70784,0.20448,-0.556,0.3772877019513857,0.3800273336406989,0.4205641654655211,0.3652590602542174,1.0190177006377554,-0.6297651351220073,-0.8769708052233358,1.2238758287871137,1.8380363014705865,0.5182891812771089,-1.2330703576643784
0.57256,0.29376,0.71008,0.65352,0.74504,0.0572,-0.05656,-0.26992,0.472,0.7124,-0.3492,0.31144,0.7388,0.75784,0.792,0.67056,0.3952986755900047,0.2933073205371403,0.3297089124992471,0.3785509050179866,-0.5546482356284075,0.5804976464165656,-1.4731901222917216,-0.8625562091286557,-1.8827073609429696,-0.5739480288614061,-0.3996720071938101
0.58616,0.68368,0.70144,0.59616,0.66376,8e-05,0.644,0.65416,-0.32416,-0.24904,-0.02272,0.34912,0.66944,-0.72336,-0.27224,0.24552,0.4491115358259337,0.4525350020114825,0.4029903226378939,0.5044551098327718,-0.6586668838782083,0.0427009700241341,0.4245066835940977,0.6263396408908515,0.1948019269440991,0.0893911799264973,1.5324783667041304
0.58368,0.6076,0.70568,0.65616,0.722,0.76024,0.45912,0.6764,0.42016,-0.55424,-0.0344,-0.25408,0.7168,-0.34008,-0.536,-0.19504,0.4554620889423189,0.4230637966579378,0.241319345852294,0.4089957792218911,0.446303397516165,0.0567265260059436,0.9275151674270136,-0.7799943941257932,-0.1159639416772135,0.1694320610469143,-0.411972749750383
0.64664,0.64416,0.6512,0.71912,0.70424,0.6112,0.60344,-0.24096,0.28272,-0.09568,-0.03976,-0.06928,0.70432,0.19872,-0.25016,0.68648,0.4028780111646045,0.5238134173721289,0.5420125931984757,0.4358648484860956,0.1204667154746612,0.068316842422749,0.1936290235387955,-0.5227780610687557,-2.4970017462786624,0.2876340449147302,-0.5779806930309628
0.70904,0.37824,0.19936,0.52792,0.73768,0.6428,-0.18832,0.57288,0.18408,0.54208,-0.72872,0.20552,0.72832,0.176,0.73272,0.08792,0.6846705051369496,0.3578014275353742,0.5107719957814969,0.3856971435988319,-0.475181229476024,1.6274249761203192,-1.218582501630036,-0.3348313406160463,0.2864946689219979,-1.059417578759072,0.8722567081141271
0.59384,0.57128,0.2304,0.75432,0.62296,0.16128,0.33248,0.75624,-0.17768,0.21656,0.5456,0.10344,0.62032,0.58512,-0.48232,-0.03712,0.3513963678324662,0.6653487505467249,0.6086642614630954,0.5944474580485315,-0.1742144184289135,-1.4855841667275325,-0.4635744795728507,0.3561500929668917,0.2421381989965655,1.6515604504690584,-1.1710387444638946
0.7044,-0.43984,0.64352,0.32552,0.80936,-0.14504,-0.22144,0.3128,-0.40768,0.69128,0.37656,-0.7544,0.81264,0.81232,0.71616,-0.74832,0.2563813946810592,0.3599819681518487,0.2435433746282856,0.2612693197728765,1.4562252711462644,-0.6568896808185568,-2.6716437653228087,0.6570711428804185,0.0193331835620027,0.3279790366362794,0.4887440947481807
0.33616,0.04408,0.70144,0.6628,0.81232,-0.35312,0.64736,0.5908,-0.7464,0.70152,-0.18192,0.23392,0.81264,0.60288,0.31584,0.39248,0.430767532377068,0.404157150098851,0.4432723362968244,0.2512311426280345,-0.4222584450138243,0.3093322345906051,-1.8888664788262337,1.434064710146795,-0.2982762275703564,1.3193351814197525,-0.727020227873575
0.65952,0.2584,0.6396,0.61928,0.70408,0.3956,0.54312,0.49848,-0.26576,0.65352,-0.01384,-0.28496,0.7016,0.58264,0.34016,0.44816,0.4831379815247105,0.5525844303017173,0.445071288142613,0.4396632640289909,0.517268397637252,0.0480492854076618,-1.4922737425373604,0.4717282880713337,-1.4343385643304745,0.7816349455283059,0.2619528215428
0.3308,-0.04056,0.77384,0.34352,0.74088,0.38424,-0.19728,-0.16816,-0.65968,-0.64968,-0.12952,0.56248,0.73512,-0.53032,-0.75808,0.6376,0.5200038589584024,0.3003349360306722,0.5341169566608506,0.373682845854185,-1.2986690680554307,0.2164826691622487,2.0466157899067605,1.3796299273979096,-0.9796175675955944,0.2331250133664228,-0.8619824384934068
0.596,0.37632,0.7412,0.3244,0.8464,0.40128,-0.46344,-0.04024,-0.6028,0.37728,-0.31464,-0.50064,0.85496,-0.34224,0.64808,-0.60848,0.6324925466786148,0.2740933078773769,0.7753973651601739,0.1979603368251227,1.2365555169046585,0.4853096161139401,-0.9892472402670106,0.982683080206027,0.8243549989021484,-1.7591295720955564,1.8745420647972049
0.65408,0.73744,0.626,0.81464,0.68352,-0.56624,0.05608,0.528,0.19768,-0.46008,-0.11408,0.2484,0.68592,-0.65448,-0.63768,0.66464,0.2045545070492144,0.5565538299700774,0.1750919353500787,0.4820534322369727,-0.3720283552722087,0.2252393117161924,0.7065088113474162,-0.3658273982354632,-0.7592955773500317,1.129110264424068,2.1532979739281104
0.87176,0.70104,0.38184,0.70544,0.93064,0.70624,0.76864,0.62496,-0.33192,0.13448,0.6796,0.11656,0.93264,-0.10432,-0.11952,0.31784,0.4325007301470579,0.3122252056384256,0.4148124026965126,0.0880779214769565,-0.1920287609634696,-1.327353243478563,-0.2355246866054831,0.4537292847069353,-0.3847521461259181,0.4311534835344433,0.4172387670818714
-0.08856,0.59656,0.41864,0.3524,0.64152,-0.48,0.48792,0.20024,0.632,0.42176,-0.43384,0.56504,0.63576,0.55272,0.32936,0.63152,0.5120690198785952,0.6438024613356281,0.3882992362428968,0.5718209774892866,-1.2509562855885197,1.0105791326738682,-0.777068393386685,-2.127966273066268,-0.3194943359801467,0.0335794167011694,-2.083262306797079
0.64712,0.47888,0.62248,0.46088,0.6564,-0.07976,-0.04424,0.49848,0.10672,-0.54112,0.05488,0.48656,0.66072,-0.70184,-0.62672,0.4448,0.502972593646028,0.5869546333166128,0.4152434028112096,0.5242986403315025,-1.01824139638882,-0.1109358892315261,1.0676968696781794,-0.2000837216291064,0.1223147277494653,0.9759817190226978,1.0340892014257723
0.57336,0.25488,-0.0188,0.65,0.572,0.54,0.5436,0.61064,-0.13528,0.656,-0.73144,0.14536,0.58824,0.44768,0.49536,0.24832,0.5071887503719908,0.3841029464340488,0.4491946481683125,0.6800680456956325,-0.2823678880946079,2.0018338122303665,-1.4901671033492967,0.3000129848804514,-0.2023974861350763,0.5742860659150977,0.599424380916529
0.66032,0.34904,0.36576,0.52096,0.8388,0.2692,0.79416,-0.09696,-0.51968,0.53888,-0.73424,0.46128,0.846,0.58776,0.21712,0.68984,0.4661056260524662,0.2449543734793622,0.5567531302598816,0.217105032170239,-0.8875351419431746,1.4044156383080513,-1.2437970704538646,0.8310770845642185,-1.2508953769469309,0.9266138457526184,-0.1943601609603078
0.1884,0.79984,0.84144,0.6712,0.71184,0.7824,0.46928,0.06072,-0.69128,-0.00832,0.0492,-0.28152,0.71976,0.04992,-0.69912,-0.72744,0.3994500534923381,0.2189509395362898,0.2952791354091771,0.4180368755030157,0.4943592777663163,-0.0693694293491706,-0.0029507312634789,1.633834331686307,1.3695885641628067,1.228344351834716,-0.0784071486935103
0.48032,0.55016,0.82464,0.63264,0.66432,0.25648,0.77592,0.36696,0.4436,0.36368,-0.06816,-0.24208,0.65792,0.59536,-0.3084,0.56448,0.5011367506877611,0.2276129139787536,0.5116662145286724,0.5216755641505723,0.4569099791530074,0.0939175857667017,-0.7341947515254997,-0.952039303647853,-1.7022252206759612,1.2027415409971265,-0.7227772900155331
-0.35248,0.72608,0.66264,0.50768,0.62704,0.71832,0.50416,0.23544,0.52968,0.25704,0.05632,-0.50424,0.63072,0.24984,-0.44104,-0.6736,0.4188702956799293,0.5058618207429824,0.3277993442756324,0.5826906703842175,0.9793373308461276,-0.114994139422257,-0.4217310440513968,-2.679527348924587,0.5586441313905519,1.3389560769466915,-0.013489847824316
0.4864,0.87064,0.68264,0.76232,0.69592,0.20312,0.09128,0.63128,0.4904,-0.28848,0.26224,-0.31904,0.69376,-0.89736,0.7288,-0.5244,0.2481564068599991,0.3959182902675323,0.1018021532065621,0.4603574704925989,0.4926189979112995,-0.4676899647711993,0.4128867035817169,-0.9763650573437164,0.3742592014941676,-2.2398425693664734,1.272962114337527
0.51344,-0.29376,0.4712,0.75608,0.65736,-0.45192,0.33232,-0.39008,0.39232,0.72784,0.35056,-0.0168,0.644,0.638,0.48648,0.662,0.3420001354551644,0.6686266374742713,0.310457228476018,0.5353082927040704,0.0321143938835224,-0.8107463355656439,-2.448767178940474,-0.7988401298657082,-2.6473808318390986,1.233484140153659,-0.2821558427531603
0.64408,0.84464,0.34648,0.5068,0.7968,0.84568,-0.03864,0.80648,0.46392,-0.31664,0.60496,-0.63656,0.8052,0.32072,-0.69528,0.05936,0.2605510413559448,0.4450214008571898,0.1216576173039782,0.2825008669346687,1.129259094899847,-1.2986438817513526,0.4486944037824749,-0.769057545819601,-1.2277307450897494,1.5541738092821271,-0.9084664709379472
0.6996,0.74968,-0.17344,0.79744,0.78008,0.3064,0.7532,0.7996,0.34496,0.11416,-0.762,-0.10656,0.78096,0.69224,-0.16904,-0.00592,0.2743212534673465,0.3176629191680599,0.3481912366550599,0.309301680346834,0.1506385154975097,2.265640447219844,-0.1809084301921108,-0.5673778291350355,-0.1379932248637463,0.4498318917843846,-1.2815372427644758
0.05472,0.71736,0.75088,0.7304,0.82696,0.71024,-0.5564,0.73664,-0.81992,-0.01152,0.10752,-0.08248,0.82632,0.04264,0.52792,0.00432,0.3846568433445822,0.34245526197969,0.4313306292797231,0.2442099780712507,0.1541017996131589,-0.1854140231634085,0.0262988662575509,1.8747341779260087,-0.1552673057191332,-3.0202985725444327,-0.0849140013045454
0.51336,0.69144,0.59328,0.542,0.70936,0.35344,0.5672,0.27712,0.49544,-0.522,0.18264,-0.32448,0.70256,-0.78224,0.24864,-0.56528,0.5826620136379113,0.5938066328894239,0.1808348134815091,0.4329742313306422,0.6715355926988087,-0.4010181990381498,0.8109674784527517,-0.9638595333255816,0.7317870065349936,-1.312108197929894,0.6133274235821798
0.43632,0.50592,0.69984,0.45184,0.6152,-0.23536,-0.04856,0.36872,0.43336,-0.25272,-0.39552,-0.4448,0.61144,-0.52496,-0.79696,-0.5184,0.5666939380819647,0.2752324005705665,0.6865687532974841,0.6066163480427886,0.962760508239348,0.6412153244477166,0.6033713845289228,-0.974524637103677,0.2439941232198812,1.4325616182720518,1.8821988773845928
0.7868,0.50584,0.76184,0.56576,0.77728,0.87384,0.46096,0.36136,0.00368,-0.72616,-0.25152,-0.40152,0.77792,-0.08944,-0.65552,-0.58368,0.4655174224655472,0.274151400063456,0.1568168274234145,0.30924604523743,0.7741166315102757,0.3980724304163096,1.1970833083580257,-0.0073080230903338,0.4951080665691968,0.0018432748708031,-1.0725647163901848
0.47784,0.85208,0.21192,0.6552,0.59256,0.49152,0.51376,0.76376,0.35224,-0.06088,0.65976,0.4804,0.58464,-0.682,0.45728,-0.27872,0.2557783861038367,0.4698360143107468,0.2059548328070017,0.6511256692919947,-0.789182205234002,-1.5738679219938745,0.0755797770668096,-0.8020596033551198,1.2358468967254232,-0.9778187864095176,1.0992704144976089
0.56856,0.59216,0.40808,0.77912,0.68984,0.6088,0.43552,0.38488,-0.38824,0.25176,-0.67328,-0.44728,0.694,0.18376,0.6496,-0.79864,0.1399056428833073,0.3035331708287981,0.564186654801337,0.4599907111735982,0.6626726656333908,1.2797925120117168,-0.4885392525580053,0.7419173333237313,0.717264858923305,-0.7229199163226246,0.1240668946633432
0.64608,0.77808,0.78072,0.72328,0.68408,0.47728,0.54528,0.73024,0.23584,-0.12816,0.15352,0.19048,0.68576,0.63384,-0.57192,0.1356,0.3677870889994321,0.2866524028689769,0.2895613854443475,0.4685125120601778,-0.3198736873523083,-0.2289911688520745,0.2241632127256507,-0.4400372551520977,0.0995805864497227,0.7899002008972155,-1.393284708552652
0.66784,0.33208,0.57904,0.548,0.6848,0.43632,0.65576,0.80056,0.07072,-0.55328,0.29152,0.62296,0.68968,0.48872,-0.00224,-0.18712,0.2453181706147837,0.5358917653946512,0.5413378673453109,0.4756221954562707,-1.0629649078752854,-0.5665796216353132,1.3022350171451018,-0.1370449489432847,1.3550698328376194,-1.3037170462906922,-2.3523885952899493
0.52256,0.00272,0.55744,0.69744,0.74056,0.13984,-0.34528,-0.0992,0.50952,0.79248,-0.4472,-0.30624,0.73568,0.77792,0.63464,-0.76032,0.3350465582410833,0.4078567100550432,0.2894904737374923,0.384456538707281,0.5174226669388657,0.8439277537836655,-1.9719128281486025,-0.993940171024384,1.5978724701118847,-0.6225950276231734,0.228098554077979
0.78696,0.46736,0.51056,0.63936,0.78568,0.3972,0.53496,0.66488,0.02656,0.41,0.50536,-0.28584,0.78576,0.48488,0.48576,-0.25072,0.4378329542214362,0.4097392499113083,0.5852179224809855,0.2971894835707822,0.5496556922597021,-0.9659506301293704,-0.9189445083359842,-0.0370063542451631,-0.1064077705216325,0.0034120222508512,-0.1833612457704418
0.60816,0.44696,0.7724,0.69904,0.61584,0.62088,0.52888,0.73032,0.08968,-0.60264,-0.01024,0.2324,0.62128,-0.4316,-0.5684,0.02336,0.3818025881668782,0.3218308844393288,0.3578285396054132,0.6024226534402031,-0.4043626460814368,0.0247272361143145,1.168816316697869,-0.1876302717898631,0.3769547902440472,-0.1475227226929077,-0.411237219494141
0.77976,0.60048,-0.23144,0.69672,0.79144,0.57968,0.85496,0.66488,-0.13096,-0.03888,0.8172,-0.27152,0.78936,0.17432,-0.02856,0.36752,0.3579223488444112,0.1980491295513728,0.6281450834272759,0.2974539256610428,0.481791112481893,-2.322517575980092,0.0609225236096646,0.2238230811664247,-1.1055976942544568,0.0016545638904755,-0.4430051516096274
0.45656,0.44496,0.56448,0.78656,0.79872,0.4892,0.28544,0.84128,-0.64024,0.80376,0.23832,0.33888,0.7896,0.79984,0.53064,-0.10392,0.2037525247603349,0.6360465898938065,0.0930348701138048,0.2863761405074556,-0.516297382905683,-0.4799958874279719,-1.3263085828173826,1.1846830343409307,0.6828917489497653,-0.0297683640504999,0.0476612661060627
0.572,0.4548,0.8012,0.65064,0.69528,0.69112,0.60832,0.51264,-0.3844,0.6216,0.41912,0.10728,0.69496,0.35008,0.66552,0.42448,0.5109808379585301,0.1211885867911818,0.3167486836713749,0.4532434638153462,-0.2040815173383058,-0.602897905808354,-1.1837203428445238,0.7482347899484463,-0.6409235900281814,0.1410314979443669,0.6168244356031961
0.7924,0.56904,0.7128,0.2908,0.8,-0.47768,-0.26744,0.7356,-0.12224,-0.52088,-0.08184,-0.6732,0.80304,-0.6056,-0.68112,0.01504,0.3890531019736276,0.406461809673587,0.3251119350543686,0.2788464430495021,1.4652269279930072,0.1273161780712736,0.9096917788439745,0.2061207369945264,-1.4953867800969118,1.5249737435797204,1.8964750220441025
0.63088,0.57184,0.76728,0.28648,0.626,0.514,0.75176,0.19,0.01312,0.25184,0.0124,0.74728,0.61656,0.342,0.158,0.78032,0.2851110977728226,0.3236712655107484,0.5853886680804448,0.591938605081018,-1.499055748512597,-0.0284556005614451,-0.5144174837467688,-0.009181558677384,-0.1721112046199051,0.2619181759535547,-0.2267958636716501
0.75736,0.62632,0.11768,0.58136,0.76848,0.68552,0.45424,0.28616,0.11552,0.3484,-0.55256,0.22112,0.7792,-0.20912,0.34736,0.54688,0.5903525292272501,0.6936117972576925,0.4258952089846191,0.3175139606180187,-0.4561472399144192,1.6786468451567218,-0.6420658061002559,-0.1951751390507558,-0.9160233185459808,-0.1584375248246026,1.030146881189912
0.81312,0.08736,0.50688,-0.03216,0.91952,-0.5844,0.34688,0.6116,0.41904,-0.5724,-0.42184,-0.68296,0.91528,-0.04336,-0.55736,-0.34384,0.4669936981696134,0.5289530558673309,0.6644848733522314,0.1071736790288961,2.0349077149010006,0.8624665216990705,1.762040192275461,-0.5990803851042227,-1.3832818446103292,-0.5055945100645922,2.073694478951345
0.64016,0.59432,0.6736,0.68928,0.63544,0.35256,-0.41952,0.70808,-0.02464,-0.31064,0.03088,0.27344,0.63864,0.56664,-0.52904,-0.2248,0.3692896872981038,0.4851438623176177,0.4954931475647481,0.5657137340558263,-0.474205916304102,-0.0646063872346536,0.6164427811389607,0.0311087717966797,0.8513409899047781,2.181941395050145,-1.893905384201548
0.22216,0.40208,0.58984,0.45808,0.80472,0.35784,0.6592,0.78536,-0.76656,-0.48216,0.306,0.63008,0.8032,-0.53032,-0.11344,-0.01096,0.2989667261486753,0.5035269901276548,0.5674757117651338,0.2717940766010243,-1.1737621066986368,-0.5947731408618492,1.0801152625274135,1.6197077215300832,1.201345327201479,-0.8854373504681702,0.1440067660197105
0.76,0.22192,0.66096,0.74904,0.75656,-0.24992,0.64752,0.69672,0.06296,0.70688,0.25736,-0.34696,0.75496,0.69216,0.28576,-0.42592,0.2435422748094801,0.4321609691245436,0.3748537197683789,0.3440178153408441,0.5293488525066513,-0.4636656554388256,-1.6040422235045058,-0.1008398146230655,0.1498772525030739,1.077636370550873,-0.7848746350179938
0.326,0.6564,0.66632,0.08112,0.74168,0.6044,0.76488,-0.65904,0.67168,-0.13336,-0.43352,0.72024,0.75072,0.2684,-0.19632,0.33224,0.3934983012257397,0.293452322237146,0.5114381967404341,0.3645961842740973,-1.8105922060884492,0.7275843850163294,0.246536888932558,-1.3924206390787164,-1.543412867591261,0.0662241356630791,-0.7729306609914295
0.69432,-0.16544,0.03048,-0.43896,0.74792,0.31136,-0.50264,-0.0048,-0.31464,-0.76712,-0.79784,-0.616,0.74568,-0.71992,-0.63504,-0.74704,0.3534347021648114,0.2772727512853554,0.3034575341072061,0.353283410762584,2.750022060996114,1.912012261647288,2.222904940769259,0.542974821683687,-0.8076010462290768,0.568603859040553,-0.7858978811176498
0.67864,0.83928,0.45112,0.2032,0.75656,0.82264,0.5524,-0.02112,0.34192,-0.22576,0.39512,-0.76712,0.75824,-0.28952,0.22256,-0.79536,0.284872322263118,0.6337986675497203,0.1785278715244351,0.3439265003320287,1.6407705778026118,-0.908847142896122,0.325049576560509,-0.5943604496164752,0.3476859161479262,-0.8127137272501601,0.0792161939893376
0.78872,0.3772,0.72616,0.61888,0.81384,0.5652,-0.01968,0.48808,-0.19448,0.68648,-0.10976,0.142,0.8212,0.52592,0.73504,-0.40184,0.5910295413480637,0.3882449925837997,0.3132919326809486,0.2568844936054226,-0.2641946863906956,0.1936021821354932,-1.3377189756991077,0.2898932875817883,1.130164725580117,-0.6738004534961233,0.3959000610910602
0.77,0.62336,0.38224,0.63064,0.83296,0.57168,0.64056,0.36912,0.31752,-0.31064,-0.59128,0.37152,0.83464,0.39992,-0.30376,0.61352,0.3984538659732764,0.4301288399737672,0.4482628133317477,0.2302002031841412,-0.6812662024184403,1.2525284744160738,0.5766771883973593,-0.4909655529447465,-0.6205887894194188,-0.0211747007521761,-1.321845648668056
0.46744,0.738,0.58112,0.70552,0.67224,0.7428,0.34048,0.44392,-0.45808,0.12864,0.40448,-0.02544,0.66184,-0.01736,0.62648,0.54832,0.4279881169178252,0.4371682038686562,0.3682622618062528,0.4980357889083375,0.0259528751300899,-0.7673848216962,-0.2219294714159903,0.9743577632069512,-1.147985135538849,-1.1149920791407697,0.2722715715124115
0.70136,0.82304,0.24384,0.54296,0.69912,0.80264,-0.27704,0.60952,0.00272,-0.08432,-0.59936,-0.40896,0.69872,-0.23456,0.57344,-0.2912,0.4826893885094513,0.5559572418275593,0.2278580736990799,0.4402843549557429,0.8097098916384712,1.4737942801185877,0.1389724114813162,-0.0026979730464252,-0.2588626048094657,-2.665559355351672,0.2145645139786274
0.57968,0.3924,0.0728,0.77048,0.59992,0.40624,0.58968,0.47216,-0.14976,0.584,0.6396,-0.14672,0.60584,0.592,0.2772,0.6248,0.3147672964207303,0.535741849728292,0.4242765681237684,0.625363286994506,0.2410246321741179,-1.8066008024468316,-1.2256948510321666,0.3110206748180372,-1.385834493565616,0.6670740792190758,0.007800829204252
0.74448,0.76592,0.4828,0.62224,0.7436,0.45224,0.3444,0.58088,0.0308,-0.15472,0.4732,0.30768,0.74272,0.64584,-0.57136,0.38176,0.4509272345115591,0.4968010672981165,0.2963287821867146,0.3624998717716955,-0.572600352929807,-0.970207666245496,0.2537907662260961,-0.0622745781830581,-0.1618421764022208,1.0543604618908071,-1.447027757433582
0.67376,0.2332,0.95904,0.45464,0.72408,0.05,-0.35064,0.58064,0.24304,0.61336,-0.24208,0.3564,0.72344,0.66888,0.92376,0.0888,0.6744095779516319,0.0192544616710453,0.5095013682668709,0.4094397760914452,-0.8390559787884244,0.3040896090946021,-1.489608494051888,-0.4283802476529907,0.6622354444314348,-0.9326427932602368,-0.3767683006075566
0.68616,0.62224,0.73344,0.65672,0.68864,0.30256,0.71112,0.68504,0.0392,-0.332,-0.13904,0.20568,0.68952,-0.64568,-0.24392,0.0388,0.4760584727187712,0.3647600444038797,0.4287623239653227,0.470432121422679,-0.3755481526721823,0.2450731007229823,0.6279267736407628,-0.0639052671443254,0.3141515450753849,-0.2135949810496037,0.7790315536320825
0.76624,0.65568,0.70968,0.7316,0.7648,-0.3612,0.7704,0.41888,0.00072,0.44872,-0.3176,-0.28032,0.76248,0.69704,0.04048,0.67472,0.2990893517850335,0.322922548521179,0.2905100440888755,0.3366043063938667,0.470346247559551,0.519403192340106,-0.7416635370648172,0.0027493735368267,-1.744205009363861,0.6668469337460506,-1.8300876351784805
0.69368,0.97864,0.44496,0.44912,0.73664,0.5476,0.59584,-0.58456,0.23704,-0.00336,0.35872,-0.5708,0.73904,-0.81064,0.00168,-0.43344,0.383302075517083,0.6733834548064215,0.0291256637586632,0.3907159825665484,1.12692149522145,-0.8641289733380534,0.0082544744156979,-0.4100915267688829,1.9902112615779035,0.0009831296194224,1.21223104568684
0.30592,0.64904,0.77496,0.78888,0.702,0.57328,0.58584,0.78728,0.63616,-0.35208,-0.20088,-0.00016,0.70608,0.46824,-0.52864,-0.04656,0.2974861630587916,0.2783237214858776,0.3861881486899916,0.445230541366718,-0.0061092160134945,0.3072775987336713,0.6254330146655954,-1.421221779925631,0.0962552166195906,0.2935031410235916,-1.4759975663322775
0.59496,0.58288,0.44328,0.77952,0.64216,0.6668,0.62496,0.09912,-0.26192,-0.34816,0.4404,-0.0064,0.65208,0.18904,0.05424,-0.7676,0.3207585025868961,0.5708495517096566,0.4708042245069476,0.5412053330258442,0.0188461011104388,-0.9904753690088788,0.6728772304616529,0.519920301894229,1.7711209563530357,-0.7806618120605979,-1.0093168976644886
