X_0_0,X_0_1,X_0_2,X_0_3,Y_0_0,Y_0_1,Y_0_2,Y_0_3,decay_0,decay_1,W_0,W_1,J_0
0.4648,0.2928,0.4648,0.2928,-0.1136,0.264,-0.1136,0.264,2.4244141469327523,1.7769859361055684,-1.7885171164549742,0.47514221212585245,1.0821156560272545
0.4144,0.5792,0.4144,0.5792,-0.4808,0.0192,-0.4808,0.0192,1.4494610995734152,1.167182494227174,-0.1543190532970697,2.0771779277181266,0.9026034162045846
0.32,0.5856,0.32,0.5856,-0.4384,0.1392,-0.4384,0.1392,1.213389150493127,1.4848343060978135,-0.5873750873651309,2.3685193732893457,0.7802458133664475
0.588,0.5848,0.588,0.5848,0.3504,-0.0416,0.3504,-0.0416,1.2943036868467073,0.8399836452842964,0.36282118114498507,-1.4298221598519223,-1.3327576129865644
0.58,0.7944,0.58,0.7944,0.108,0.184,0.108,0.184,0.5178462770282446,1.431671749942124,-0.5568914822949388,-0.49806973701591134,1.1236561403559044
0.6624,0.5376,0.6624,0.5376,-0.0432,-0.0488,-0.0432,-0.0488,1.626587479300679,1.1096824735802893,0.1304042749118441,0.06403816864900759,0.7928873772092815
0.5792,0.5488,0.5792,0.5488,-0.308,-0.192,-0.308,-0.192,1.3035788135437425,1.0621611824131987,0.7136869485522854,1.058941392732889,-0.05210719215557536
0.6712,0.7432,0.6712,0.7432,-0.1168,-0.1568,-0.1168,-0.1568,0.7714907974096572,0.8543396490258817,0.4972577499596288,0.5214656862354251,0.5047278539635752
0.6456,0.6968,0.6456,0.6968,-0.14,-0.2624,-0.14,-0.2624,0.8073626969365149,1.0357146746965744,0.8828305564847042,0.4714388219153403,-0.8912218804941094
0.8672,0.3944,0.8672,0.3944,0.0984,0.2104,0.0984,0.2104,2.0159497383773597,0.4030900032483634,-1.109780972805841,-0.21392530651846337,1.1288150440835003
0.5904,0.7008,0.5904,0.7008,-0.0704,0.0616,-0.0704,0.0616,0.8253798310546955,1.2457077924155746,-0.345357318269056,0.2896716188031239,-0.006046654063959072
0.5656,0.748,0.5656,0.748,0.0488,-0.372,0.0488,-0.372,0.5048824013061798,1.4125416925030496,1.1529499097146887,-0.10973272676774987,1.635305903485559
0.5416,0.7,0.5416,0.7,0.2416,-0.2904,0.2416,-0.2904,0.7286415822172091,1.3122123073916097,0.9509455402360687,-1.0554038693426873,0.1438818319516863
0.2368,0.6024,0.2368,0.6024,-0.4152,-0.2808,-0.4152,-0.2808,0.9473859681443418,1.7610671920830199,1.1543461118297311,2.7388549334877457,0.397537853118144
0.5888,0.6784,0.5888,0.6784,0.396,-0.0856,0.396,-0.0856,0.917686067520266,0.8471628335870803,0.3217845261876413,-1.4068125167835106,-0.14681330123607655
0.5624,0.5144,0.5624,0.5144,0.38,-0.032,0.38,-0.032,1.6377316280250258,0.9200410829050216,0.13485333041404082,-1.4747723047322114,-0.29653745692913686
0.8568,0.7488,0.8568,0.7488,0.2936,0.3744,0.2936,0.3744,0.4495432098633545,0.30481693417646394,-1.149109360221524,-0.8548627584090487,-1.4465141519806335
0.556,0.6784,0.556,0.6784,0.3328,0.24,0.3328,0.24,0.7664870345248488,1.188759144347355,-0.9819360450526051,-1.217156449865862,0.6375601692019655
0.9976,0.3608,0.9976,0.3608,-0.0512,-0.2912,-0.0512,-0.2912,2.0393637032079672,-0.16149500881027778,1.4751822492329918,0.22707567496649467,0.14837633260178043
0.6744,0.8304,0.6744,0.8304,0.3144,-0.0264,0.3144,-0.0264,0.47185748362504176,0.7669558519768845,0.14782272145298875,-1.0258410446066504,0.17518771452598497
0.6216,0.6208,0.6216,0.6208,-0.2976,-0.0408,-0.2976,-0.0408,1.278043137363412,0.9288033876863028,0.12243376837284226,1.0494448139905788,0.2383017687677595
