X_0_0,X_0_1,X_0_2,X_0_3,Y_0_0,Y_0_1,Y_0_2,Y_0_3,decay_0,decay_1,W_0,W_1,J_0
0.8232,0.5872,0.8232,0.5872,-0.208,-0.0192,-0.208,-0.0192,1.3079224938328042,0.37848464583588637,-0.08851135654358305,0.6585468828250597,-0.7444344312382408
0.628,0.3768,0.628,0.3768,-0.032,-0.344,-0.032,-0.344,1.6838631504870678,1.2209571980489138,1.8992521068388661,0.073261015472323,0.2454105615405773
0.5128,0.4568,0.5128,0.4568,0.224,0.5216,0.224,0.5216,0.9752147830142587,1.4511673265849163,-2.13161049256654,-1.204185516731959,0.7516792916232827
0.6736,0.452,0.6736,0.452,0.1648,0.3544,0.1648,0.3544,1.2669753360822995,0.9337044790490953,-1.7871485167101864,-0.5637313384073812,0.41015963235505676
0.892,0.8648,0.892,0.8648,-0.3504,-0.1744,-0.3504,-0.1744,0.29060807780778286,0.09596813151267847,0.45312416193627464,0.9572194712923515,0.10730489698795903
0.7096,0.6472,0.7096,0.6472,0.2056,0.0024,0.2056,0.0024,1.0329736524431017,0.785403281584554,0.02424011359018185,-0.7370972552409709,-1.7507506350544972
0.5592,0.5432,0.5592,0.5432,-0.2016,-0.3968,-0.2016,-0.3968,0.9906035821383565,1.204993572130777,1.5680071000525415,0.8386157449963199,0.7490287928474738
0.8416,0.8656,0.8416,0.8656,-0.0992,-0.1648,-0.0992,-0.1648,0.3695168627094346,0.37764418830481783,0.4996356407959723,0.24806773711841779,-1.5551454754003868
0.4656,0.9104,0.4656,0.9104,0.1048,-0.1848,0.1048,-0.1848,0.16628963137706942,1.8238389800309633,0.48836508498642756,-0.5771447034231367,-2.7212095201675144
0.4784,0.7712,0.4784,0.7712,-0.1736,-0.1608,-0.1736,-0.1608,0.5895987712695848,1.767672805399029,0.5284348672747833,0.8774434305335692,0.4103796262365696
0.9664,0.5936,0.9664,0.5936,0.2728,-0.3904,0.2728,-0.3904,0.7843177197853,-0.1605241395970809,1.471870544980285,-0.6297181772935393,-1.9933869001485685
0.6248,0.7696,0.6248,0.7696,0.4112,0.496,0.4112,0.496,0.2769852130359556,0.7124460462123903,-1.4001749274142261,-1.3964121311138937,0.7582975782823512
0.5648,0.6696,0.5648,0.6696,-0.088,-0.2544,-0.088,-0.2544,0.8023813693207182,1.3850136226987984,1.0185420717412312,0.4872596454292473,-0.044563700719050865
0.732,0.6056,0.732,0.6056,0.1776,-0.0432,0.1776,-0.0432,1.297402423671209,0.7409113675639903,0.06784659905319182,-0.5949146224561801,1.2479634437340343
0.5288,0.776,0.5288,0.776,0.356,0.012,0.356,0.012,0.6196052572573156,1.1167588542077274,-0.07801855542506715,-1.537340165418498,0.9415016393820889
0.5104,0.4392,0.5104,0.4392,0.072,-0.3128,0.072,-0.3128,1.5506998653715045,1.6072823260486366,1.5079148216383478,-0.3950970807039592,-0.39074089606224344
0.5912,0.7616,0.5912,0.7616,0.004,0.1216,0.004,0.1216,0.6675389042446324,1.350800431665299,-0.4108628687142272,-0.03437001600604039,-0.9609052307306475
0.6056,0.6592,0.6056,0.6592,-0.6352,0.0584,-0.6352,0.0584,1.0002164475849262,0.3426543806270953,-0.2002277316970234,1.9824092092902057,0.14454913503034028
0.56,0.5824,0.56,0.5824,-0.3384,0.0296,-0.3384,0.0296,1.310315592343541,0.9971707084799971,-0.27842515421290553,1.3626735366507616,1.1832775060261669
0.6944,0.7544,0.6944,0.7544,-0.1456,-0.2,-0.1456,-0.2,0.6199140871389683,0.8561127938892507,0.7327141533355742,0.4925527328111458,1.2454719226323112
0.9448,0.616,0.9448,0.616,0.2048,-0.144,0.2048,-0.144,1.2549502969016748,0.0860165581325022,0.6318152044621597,-0.5478154728732164,0.6062731474153686
0.6664,0.6944,0.6664,0.6944,-0.1248,0.196,-0.1248,0.196,0.791594473920469,0.9754608117018573,-0.6815400760206227,0.46766955455669884,-1.1334393684247364
0.5144,0.7584,0.5144,0.7584,-0.0472,-0.06,-0.0472,-0.06,0.6944399451081245,1.7070385173497193,0.19940689323968097,0.30664532038181624,-1.0847912733856582
0.8328,0.6808,0.8328,0.6808,0.1584,-0.072,0.1584,-0.072,1.0201638244512516,0.4442396174753339,0.21222238183725162,-0.46211237962233104,-0.003160109080968581
0.7416,0.6296,0.7416,0.6296,0.2744,0.2896,0.2744,0.2896,0.907717741733249,0.6047968981887856,-1.1228194598064425,-0.8739658749061194,-1.310616729910583
0.7896,0.4568,0.7896,0.4568,-0.3344,0.0256,-0.3344,0.0256,2.0111846763912644,0.4270059502185285,-0.14713747226657267,0.9635762046918863,0.6213379077167912
0.7104,0.604,0.7104,0.604,-0.284,-0.1616,-0.284,-0.1616,1.2275677283724993,0.7848386439606845,0.5979747520666555,0.8081811682767647,0.1722423510708519
0.636,0.7632,0.636,0.7632,-0.1768,0.0264,-0.1768,0.0264,0.6546257514464953,1.1072121580082053,-0.11703269712293506,0.6868207718874537,-1.0338863985299362
0.8752,0.7096,0.8752,0.7096,-0.3168,0.4784,-0.3168,0.4784,0.4240394120861578,0.18822055215983324,-1.495633079263361,0.882791728303191,0.8456663254000097
0.812,0.4784,0.812,0.4784,-0.0976,-0.6568,-0.0976,-0.6568,0.47109379718591815,0.49326783325261314,2.3037016460726494,0.3596894039188165,0.6937494306916498
0.6064,0.8176,0.6064,0.8176,0.3352,0.3224,0.3352,0.3224,0.2633079754858878,0.9118361512203185,-0.9377239775455368,-1.32022605991694,-1.5519195792324296
0.7272,0.768,0.7272,0.768,0.0368,0.0304,0.0368,0.0304,0.6509737077096031,0.7946779837332123,-0.12504764809067218,-0.11662461541439567,1.2001543864244768
0.7216,0.6104,0.7216,0.6104,0.5592,-0.1008,0.5592,-0.1008,1.1916267098906288,0.24404368161364687,0.4422042189090192,-1.6201896532265958,0.6072711745053304
