X_0_0,X_0_1,X_0_2,X_0_3,Y_0_0,Y_0_1,Y_0_2,Y_0_3,decay_0,decay_1,W_0,W_1,J_0
0.536,0.632,0.536,0.632,0.108,-0.0008,0.108,-0.0008,1.1261857623517444,1.607180209129893,0.06750876153130202,-0.6009591653698912,-0.9242426332416201
0.8672,0.764,0.8672,0.764,0.0184,-0.1568,0.0184,-0.1568,0.6793835398696355,0.398447835549648,0.48652172353199313,-0.19447994292873716,0.7564904442901483
0.5736,0.5832,0.5736,0.5832,-0.2056,0.1432,-0.2056,0.1432,1.181308216224384,1.2626381065331118,-0.527980157757805,0.8925946487089523,0.9702580429272937
0.9448,0.7464,0.9448,0.7464,0.2656,-0.2576,0.2656,-0.2576,0.6023785378654998,0.037099012678796894,0.781512652365013,-0.7308060387139026,-0.0895420444825334
0.5544,0.5568,0.5544,0.5568,-0.1864,-0.3944,-0.1864,-0.3944,1.0523458203012483,1.3079960689410632,1.546594012687982,0.7235745163004552,-0.8743732414214134
0.5888,0.6368,0.5888,0.6368,0.36,-0.124,0.36,-0.124,1.14377064131175,0.9245900055311941,0.4398488462349311,-1.302219650698138,-0.7254388098332837
0.5912,0.584,0.5912,0.584,-0.0336,0.1544,-0.0336,0.1544,1.270855856757708,1.2418731153456284,-0.6745541183847008,0.278379627146911,0.03191692805849255
0.8232,0.4008,0.8232,0.4008,-0.0456,-0.3464,-0.0456,-0.3464,1.5898190910042926,0.4677982759553435,1.7576135589820843,0.1543845701289289,-1.1780382561816836
0.4904,0.432,0.4904,0.432,-0.6232,-0.308,-0.6232,-0.308,1.4980757836353051,0.5221157276925297,1.554483986345406,2.375980578956519,-0.4476063511770051
0.4536,0.74,0.4536,0.74,-0.0824,0.0104,-0.0824,0.0104,0.82298740826734,1.985106582519946,-0.0021660738965711018,0.35775334221512123,2.1018952401965216
0.7608,1.0,0.7608,1.0,0.392,0.0096,0.392,0.0096,-0.1477792694073985,0.35243086881130226,-0.028698469159690404,-1.272994166072597,1.6738452311643799
0.7696,0.496,0.7696,0.496,-0.0944,-0.0208,-0.0944,-0.0208,1.7566738171817302,0.607829179318222,0.0227146045578849,0.20632957917035058,-1.0612524035705275
0.4296,0.7016,0.4296,0.7016,0.2072,-0.4768,0.2072,-0.4768,0.40723008675709205,1.8748365645742697,1.5171694081998348,-1.1324160572920072,0.18493640070962744
0.4648,0.6288,0.4648,0.6288,0.228,0.2512,0.228,0.2512,1.0726032898614686,1.6762463552172004,-1.0061884932629934,-1.2329116127799025,-1.684567692381869
0.5328,0.6544,0.5328,0.6544,0.0488,-0.0328,0.0488,-0.0328,1.119506059692596,1.6305490147783779,0.04484598879397558,-0.2504018991731152,-0.8557242232343448
0.4576,0.6416,0.4576,0.6416,0.08,-0.268,0.08,-0.268,0.8256336552657844,1.875611517882565,0.9594536910065588,-0.5586210135766805,-1.7781607186953217
0.7488,0.4808,0.7488,0.4808,0.2064,0.0232,0.2064,0.0232,1.893337711044285,0.6048287337158018,-0.07136818867418473,-0.5453282146869299,0.06949045688289124
0.5936,0.6144,0.5936,0.6144,0.0064,-0.0152,0.0064,-0.0152,1.294718991301608,1.18617026753694,0.025300202764241032,0.04595701778568995,-0.8224166880918257
0.2168,0.5632,0.2168,0.5632,-0.6136,0.3192,-0.6136,0.3192,1.039441323965044,1.115142932968964,-1.4179868226074261,2.9133214994794137,-0.947113134073736
0.4584,0.8816,0.4584,0.8816,-0.1616,0.224,-0.1616,0.224,0.20991342317689965,1.670878213041116,-0.5984710452282326,0.9313392334505936,1.7571889410335266
0.4128,0.7312,0.4128,0.7312,-0.1968,-0.1824,-0.1968,-0.1824,0.6979117492295898,2.017238091555484,0.5906293832080363,0.8995280067982178,1.5922270418271562
0.6608,0.568,0.6608,0.568,-0.1456,0.2568,-0.1456,0.2568,1.1967119415785041,0.9258771311478327,-1.0711472766284043,0.574078863798134,-1.6192097087703328
0.7992,0.7608,0.7992,0.7608,-0.2304,-0.36,-0.2304,-0.36,0.39719992773018464,0.4861263392553017,1.0960688193397816,0.6349731360923347,-1.0856814706578133
0.972,0.7336,0.972,0.7336,-0.2152,-0.036,-0.2152,-0.036,0.7805173625322002,-0.02476020106249477,0.054673461887263824,0.542010272293567,-2.106425252469986
0.7352,0.684,0.7352,0.684,-0.1096,0.0952,-0.1096,0.0952,0.8066742584764843,0.7018364060462928,-0.405958344736901,0.4274008257834011,-1.198751091003519
0.6456,0.6096,0.6456,0.6096,-0.46,0.516,-0.46,0.516,0.6739268036069366,0.6160088786098841,-1.843005353170284,1.4718106156353508,-1.4213221472781465
0.5464,0.6872,0.5464,0.6872,0.3408,-0.1448,0.3408,-0.1448,0.9496981284210467,1.1521217096948158,0.5419793790263826,-1.38073384289052,0.12831921282668915
0.5864,0.5136,0.5864,0.5136,0.044,0.1928,0.044,0.1928,1.5223508709003655,1.3135200264544702,-0.7766454994293811,-0.2441913078222844,0.5462776204896425
0.5232,0.7464,0.5232,0.7464,0.0472,-0.0704,0.0472,-0.0704,0.8192912561388341,1.580322718489787,0.2515784257137578,-0.28997898867407906,-0.6195184456216446
0.7912,0.6552,0.7912,0.6552,0.3568,-0.0808,0.3568,-0.0808,1.1046864455533245,0.39141158526052366,0.3097115158123315,-1.2264712253957832,0.4203080497404286
0.7432,0.8016,0.7432,0.8016,0.0632,0.2368,0.0632,0.2368,0.4100594667848212,0.7497996588544535,-0.7646091312556428,-0.05699301317339355,0.11529201833683032
0.8032,0.5296,0.8032,0.5296,0.3984,0.4344,0.3984,0.4344,0.8844297173957159,0.28984778837844316,-1.6427986771612761,-1.112089715410317,-0.9468741164375165
0.6528,0.692,0.6528,0.692,0.1424,0.0904,0.1424,0.0904,0.8622889648184443,1.046502825093434,-0.3168870031312938,-0.6223150208146432,0.5599102911221201
0.7328,0.5296,0.7328,0.5296,0.3792,-0.0328,0.3792,-0.0328,1.6103704681926798,0.4322823043687041,0.2830182356289193,-1.2460817838123825,0.030421857882026424
0.4832,0.5104,0.4832,0.5104,-0.0656,0.3256,-0.0656,0.3256,1.1757958577084364,1.7965265747348456,-1.2395019380865213,0.37721342502910465,0.8208212387141016
0.4992,0.5352,0.4992,0.5352,0.2648,-0.1,0.2648,-0.1,1.5862976150318637,1.407845126190112,0.544069729794893,-1.0315153553239202,0.26192210602989985
0.4296,0.7144,0.4296,0.7144,0.7328,-0.1952,0.7328,-0.1952,0.7389314579370592,0.42330205902500206,0.6357228945658955,-2.6094376320592323,-2.369766842663376
0.4208,0.5928,0.4208,0.5928,0.2936,-0.296,0.2936,-0.296,0.9901438967893277,1.5784136009699923,1.1080114045130025,-1.5101624160480882,-1.9820040437881479
0.4928,0.3896,0.4928,0.3896,0.2328,-0.0824,0.2328,-0.0824,2.299950036212274,1.5437334451279967,0.48354654793816937,-1.0613404482303068,0.6408494562450388
0.2304,0.52,0.2304,0.52,-0.5344,-0.3,-0.5344,-0.3,1.1864912250484108,1.284850945970271,1.3794970939188642,2.9045541613943553,-0.4448464180834732
0.6744,0.772,0.6744,0.772,0.0,-0.2016,0.0,-0.2016,0.5487862773314711,1.041726230837559,0.7323665794218955,-0.0373710326922992,-0.09551528454176157
0.4888,0.936,0.4888,0.936,-0.1336,-0.1248,-0.1336,-0.1248,0.13961733516963748,1.6079231708193102,0.3439827067885957,0.576145616614332,-0.9388704396023047
0.7936,0.572,0.7936,0.572,0.2568,-0.1744,0.2568,-0.1744,1.1580152734279499,0.47152361834188206,0.7887729215190614,-0.7647901388755312,-0.4282823841235459
0.6208,0.4912,0.6208,0.4912,-0.2408,-0.0064,-0.2408,-0.0064,1.7156536405981506,0.9100187292685877,0.34049427875584287,0.8750514035251182,-2.020749148874141
0.488,0.876,0.488,0.876,0.2744,-0.1408,0.2744,-0.1408,0.33269411230419366,1.477507005334135,0.356107411841987,-1.2520322854199508,0.26721128384343057
0.6632,0.5976,0.6632,0.5976,-0.1632,-0.0432,-0.1632,-0.0432,1.3126069059806862,0.9294505114537254,0.1011884034545,0.5625129110059555,0.007992386726912624
0.6176,0.6432,0.6176,0.6432,-0.0472,-0.1504,-0.0472,-0.1504,1.012218669238647,1.1864802804485761,0.6444902292170639,0.20711342268273092,-0.38502340712788186
0.6344,0.5976,0.6344,0.5976,0.2704,0.14,0.2704,0.14,1.2525087859368584,0.967305801822768,-0.7048518096001186,-1.0197416115805014,1.065326762173295
0.7168,0.684,0.7168,0.684,0.304,-0.2632,0.304,-0.2632,0.7482509250201508,0.609439531350557,0.9035030218077644,-1.015773186646105,1.7708764243137456
0.5784,0.6824,0.5784,0.6824,-0.0264,0.1008,-0.0264,0.1008,0.8299695170981551,1.4327489694231827,-0.2940464196376879,0.09092788184840069,-0.6783699896343138
0.6504,0.8752,0.6504,0.8752,-0.2104,0.1456,-0.2104,0.1456,0.30034501711990136,1.009463603473111,-0.3861921396266267,0.7997614425733357,0.9105951669047925
0.4312,0.5272,0.4312,0.5272,-0.0552,0.112,-0.0552,0.112,1.4953303963188445,2.335336467378691,-0.5116070986470017,0.3173324662108852,-1.8424057398067026
0.8672,0.7496,0.8672,0.7496,0.1048,-0.1024,0.1048,-0.1024,0.703757973313021,0.30621858728141327,0.35443102646128677,-0.37011666236053137,-1.075161591107618
