X_0_0,X_0_1,X_0_2,X_0_3,Y_0_0,Y_0_1,Y_0_2,Y_0_3,decay_0,decay_1,W_0,W_1,J_0
0.7112,0.5984,0.7112,0.5984,-0.4352,-0.7992,-0.4352,-0.7992,-0.30221102677376166,0.524671108988493,2.3359134214924118,1.3937789256958677,0.43875227120023746
0.5552,0.4712,0.5552,0.4712,0.1712,-0.008,0.1712,-0.008,1.8221932560344354,1.452484733790647,0.18691476485850655,-0.6304417156638822,2.25376531753472
0.6056,0.5608,0.6056,0.5608,-0.0088,0.572,-0.0088,0.572,0.5866568552696648,1.2902107039337207,-2.032201516244444,-0.035367641673838,-0.029006731851635836
0.7056,0.4424,0.7056,0.4424,-0.0232,0.2736,-0.0232,0.2736,1.6746895693727213,0.8065212844335354,-1.1936643172788137,0.22544346511184918,1.9951710501330269
0.5296,0.6808,0.5296,0.6808,0.0368,0.0568,0.0368,0.0568,1.010460825145002,1.4979620605430062,-0.23175861829091216,-0.31301623128478956,-0.4481820678282598
0.4904,0.8088,0.4904,0.8088,0.2312,-0.0656,0.2312,-0.0656,0.5958486715551765,1.5508306703914014,0.083336623490082,-1.0058156413226738,0.5271523810597013
0.6752,0.636,0.6752,0.636,-0.18,0.0376,-0.18,0.0376,1.173239431362556,0.810267871987571,-0.12008941313780422,0.6883515034870374,-1.1319695576680573
0.8032,0.416,0.8032,0.416,-0.2768,0.0024,-0.2768,0.0024,2.1769085196425895,0.4276560621779676,0.013356108574771723,0.8952777814352937,0.600427667180019
0.576,0.6656,0.576,0.6656,0.0704,-0.1704,0.0704,-0.1704,0.8974679476538249,1.393540981693658,0.6641589033618215,-0.30529982191486654,1.3196395821457612
0.6936,0.8008,0.6936,0.8008,0.3896,-0.1408,0.3896,-0.1408,0.5567938008246616,0.44820185453413,0.4484666992114303,-1.3297325119066763,1.1406624193415447
0.504,0.5248,0.504,0.5248,-0.1288,0.152,-0.1288,0.152,1.4472880390148775,1.5897353084656247,-0.743951118662644,0.6655836667740537,-1.8518161585986965
0.8064,0.9944,0.8064,0.9944,-0.2128,0.0688,-0.2128,0.0688,-0.005254162148400354,0.39313414359260956,-0.22348593175191742,0.6772374558299519,-0.23421325058978915
0.9712,0.6376,0.9712,0.6376,0.1472,-0.3064,0.1472,-0.3064,0.8107406532249846,0.037999955754726256,1.1771667446215752,-0.45037533087023995,0.07837563403362621
0.66,0.5896,0.66,0.5896,-0.5056,0.2376,-0.5056,0.2376,1.2351665680187975,0.4802584555330752,-0.9988084982899358,1.684356128811788,0.23920326794208424
0.6336,0.4672,0.6336,0.4672,0.3808,0.4504,0.3808,0.4504,1.052256457015124,0.7473330783048849,-2.0056788632001075,-1.4042367587190612,-0.2096882040559922
0.5488,0.872,0.5488,0.872,0.0128,0.1016,0.0128,0.1016,0.28320740060233984,1.4792289999612152,-0.36115206924029486,-0.10646174774712211,-0.45380158683116095
0.36,0.7032,0.36,0.7032,-0.4576,0.108,-0.4576,0.108,0.8351999060752795,1.2942685470270174,-0.3991899271731019,2.289583289631844,-0.6509180780739038
0.6712,0.5456,0.6712,0.5456,0.0824,-0.3328,0.0824,-0.3328,1.198894105651354,0.924119075736862,1.4803164211289215,-0.3130953650327848,0.9139276568642954
0.6088,0.6672,0.6088,0.6672,-0.0608,-0.4608,-0.0608,-0.4608,0.586385312866867,1.4104888197214922,1.4595004120517792,0.2908476372560749,-1.3290910440430979
0.5608,0.4392,0.5608,0.4392,0.0808,-0.1224,0.0808,-0.1224,1.902097931233092,1.4442261525691213,0.6344887566403176,-0.20979753237953638,0.40134830671866606
0.8112,0.8152,0.8112,0.8152,-0.4544,0.06,-0.4544,0.06,0.5353267536971611,0.1736853385820608,-0.22816118643540362,1.2345320648781373,-0.38709148921659914
0.6808,0.4816,0.6808,0.4816,0.1904,0.2448,0.1904,0.2448,1.6497264335321695,0.7976790786157932,-1.1627525278955604,-0.7670306431379365,0.1607515610229945
0.6736,0.7,0.6736,0.7,0.056,-0.1264,0.056,-0.1264,0.9083078983798415,0.9356145361097961,0.45053073750657036,-0.2754642842409814,-0.18860800639170247
0.5672,0.4152,0.5672,0.4152,-0.088,-0.4544,-0.088,-0.4544,1.1875100025538807,1.3497738266062815,1.970805160435101,0.4098720459836984,-1.045264094623464
0.7288,0.64,0.7288,0.64,0.1624,-0.1344,0.1624,-0.1344,1.0080657637123547,0.6774991935309425,0.4854814089032665,-0.6572143839379739,-0.9711251021059251
0.5104,0.2792,0.5104,0.2792,-0.1824,-0.5624,-0.1824,-0.5624,1.2892136842877917,1.5834899726067737,2.787198639096976,0.9591938612686229,0.6015553478393235
0.6952,0.4088,0.6952,0.4088,0.1104,-0.1512,0.1104,-0.1512,2.1316476422620356,0.9389854476146431,0.8891812856469669,-0.3719304373102799,-0.2580211861998468
0.5264,0.5704,0.5264,0.5704,0.1448,-0.1208,0.1448,-0.1208,1.2886044781163082,1.515641945434059,0.5143293306828451,-0.6389788005356876,1.254519895502594
