X_0_0,X_0_1,X_0_2,X_0_3,Y_0_0,Y_0_1,Y_0_2,Y_0_3,decay_0,decay_1,W_0,W_1,J_0
0.0272,0.7264,0.6928,0.5952,-0.632,0.404,0.6696,0.532,0.250547600959665,0.51311846284342,-0.6366247806859976,1.9139624738628591,-0.29452674736020557
0.6408,0.5384,0.6736,0.664,0.192,-0.4048,0.6776,0.0056,0.532297620947889,0.5157587068331985,0.8532150533715183,-0.36980984462500616,-0.7624529145573301
0.4864,0.4664,0.7848,0.376,-0.5968,-0.5952,0.7864,-0.6832,0.29895384062325703,0.29745651493439246,1.112762570714837,1.1008781324478076,0.18357326711087718
0.6704,0.2376,0.7,0.124,0.1896,-0.7328,0.6928,-0.7432,0.34655815959120545,0.47093788589475816,1.5837522967962454,-0.36860036609547037,0.24683446049005003
0.684,-0.0672,0.74,0.1608,0.248,-0.6816,0.712,-0.6264,0.5069816366072418,0.36873988237029054,2.130384831862963,-0.4591986411891479,-0.4432533698158478
0.6264,0.8696,0.8568,0.8888,-0.552,-0.4376,0.8352,-0.4304,0.020108342345366903,0.21426686443567838,0.5839297493550515,0.8915827417455178,-0.038870836956792304
0.7128,0.72,0.74,0.7592,-0.108,-0.24,0.7368,-0.2912,0.2960462772912487,0.3820385220531769,0.4029000611331975,0.1978312657025282,0.06063407765837411
0.1464,0.476,0.8408,0.5872,0.8088,0.5216,0.8304,0.416,0.43941627805852296,0.23645020158103575,-1.0583596732424614,-1.7339956325683146,0.2834913017553213
0.1576,0.6392,0.7832,0.04,-0.7856,0.2392,0.796,0.7032,0.4445265660751969,0.30284070180446915,-0.481215159777297,1.6990501281376864,-1.3599339609003034
0.684,0.692,0.7392,0.7064,0.2072,-0.3808,0.7112,0.3872,0.28554791442772137,0.409333910035772,0.6247685972253596,-0.37666852075529744,-1.2321106171564913
0.7616,0.5784,0.7816,0.4064,0.1784,0.1704,0.7896,0.4456,0.6224647180516356,0.3043426490006115,-0.38307219688173544,-0.2849869896236548,-0.6861585668764077
0.6688,0.5936,0.664,0.2928,0.0056,0.352,0.6504,0.6512,0.449583981187721,0.5189214948471818,-0.663898919012749,0.021932601503341295,-0.8329167798046246
0.8264,0.7216,0.8648,-0.3968,-0.3176,-0.0472,0.8896,0.5752,0.41872066544886394,0.15633278035674758,0.012767714139441557,0.5002398076237616,-2.7269785652039893
-0.3328,-0.0816,0.8656,-0.5776,0.8072,-0.6992,0.8632,-0.4528,0.4298573893189934,0.18590072356579315,2.1064850038142455,-2.473171280277402,0.9528230070840435
-0.2488,0.7736,0.8576,0.4952,0.804,-0.0176,0.8664,-0.5512,0.3479644488974171,0.18613036065941618,-0.006331671583726312,-2.3961022429484298,1.0711901818882028
0.8352,0.7992,0.8368,0.248,-0.092,-0.0896,0.8464,-0.7648,0.2551140883861476,0.22719818829954755,0.15909939840232745,0.13004462923579926,1.3574292296077097
0.4064,0.392,0.7136,0.3536,0.56,-0.5344,0.692,-0.6,0.5051729056233911,0.41580223612846756,1.1162191310745628,-1.1565638038538453,0.23392509114819554
0.5568,0.7936,0.8504,0.6816,0.6384,0.0216,0.8392,0.4504,0.27064855847394487,0.19528551285125725,-0.00306114192339003,-1.0763934631740855,-0.7029309716214699
0.3968,0.6824,0.7488,-0.0136,-0.6264,0.4616,0.7296,0.8272,0.2199365768410539,0.38034381268713924,-0.7739575921632362,1.2436910403296135,-1.1744162572230317
0.6416,0.6904,0.7584,0.6728,0.44,-0.0736,0.7512,0.2792,0.41495423397278525,0.34709799573707045,0.1576647339714223,-0.7586656062998216,-0.6019840582764306
-0.0264,0.5456,0.7152,0.34,0.6848,0.5392,0.6976,0.728,0.3272555562432916,0.4655396124782293,-0.9618775118863235,-1.9795665357394308,-0.47270412986268096
0.096,0.712,0.6928,0.7096,-0.708,0.3688,0.6912,0.296,0.3177310197410298,0.4386923995970417,-0.5728584171921983,1.81335707824062,0.061082847246826784
0.772,0.2952,0.8176,-0.3112,-0.2016,-0.604,0.8264,-0.6056,0.49708076418616537,0.26633880079087136,1.3417756738917541,0.3341242893089066,1.1969183283179767
0.6584,-0.1352,0.7312,-0.4528,-0.2912,0.636,0.6976,0.5008,0.524463390476061,0.375256835400702,-2.219894346648506,0.5260103612897613,-0.6576282322163176
0.7032,0.7464,0.6832,-0.0464,-0.0648,0.1824,0.6744,0.7696,0.31709559662923914,0.44974801393649433,-0.31759762613906123,0.12611788225213424,-1.7345470574007134
0.4584,0.4728,0.7464,0.7624,0.5496,0.6048,0.7624,-0.2088,0.324694221682058,0.3742477330378567,-1.1903226555759627,-1.071082161193833,1.5862715072102975
0.8432,0.652,0.8472,-0.2424,0.0456,-0.2608,0.8376,-0.6912,0.476773268325636,0.21065322450351562,0.5106314407266809,-0.07371882797471876,1.9120794924415054
0.7072,0.44,0.7416,0.4088,0.2136,-0.5872,0.7528,-0.6112,0.35951607026738325,0.36739975104052236,1.1347229691852485,-0.34117348139333303,0.10217096699473406
0.5856,0.5384,0.556,0.3104,0.1328,0.3,0.5728,0.5064,0.6579371519197044,0.710410131497615,-0.6348266413055943,-0.256745388058571,-0.6106390468785274
0.3832,0.4976,0.6856,0.524,-0.5656,-0.308,0.6888,-0.2296,0.635704801337875,0.48685062482133723,0.7220000693641031,1.2403423550974266,-0.2095668027567031
0.0392,0.4696,0.6504,0.192,0.652,0.3152,0.6896,0.532,0.6908514532536174,0.5035429302482163,-0.8127381302436464,-1.9647887791659207,-0.6907451894016574
0.7824,0.4616,0.824,-0.3864,0.3296,-0.6256,0.8344,-0.7208,0.28171697705303916,0.22129727827965168,1.1395808680717705,-0.5207407341420274,1.4295055898037827
0.6512,0.584,0.812,0.256,-0.5136,-0.3704,0.812,-0.6504,0.468602964411428,0.2534045165945534,0.685816596545994,0.8106841833724371,0.8238677351892438
0.664,0.6304,0.632,-0.3488,0.0456,0.3208,0.6192,0.584,0.4660979478576187,0.5636801205073565,-0.5765519766457601,-0.08326973885645995,-2.043094635621383
0.804,0.0424,0.8064,0.1672,0.1624,0.572,0.7976,0.5856,0.6445123418988765,0.26285300939861617,-1.9155921441728678,-0.23533593008492099,0.34449911043307196
0.7744,0.6464,0.7768,-0.0648,-0.0552,-0.28,0.7728,-0.728,0.37990908674049423,0.3052729492785424,0.5694630089024897,0.07048712175269038,1.5022858535600978
0.7288,-0.1856,0.7544,0.0936,0.136,-0.74,0.7296,-0.768,0.29713970840821047,0.37102816797414434,2.2731923998125145,-0.2526496600099139,-0.4646139477976699
0.656,0.668,0.6496,0.6848,-0.0152,-0.212,0.6184,-0.1688,0.42384804739475235,0.553779797614836,0.3145430509601396,-0.008556081577528385,-0.053388142414663296
0.6656,0.672,0.6784,0.4864,0.2168,-0.0344,0.6848,0.44,0.48412206246077866,0.47775983753797974,0.10778106026780852,-0.4132309561984552,-1.0223449868801113
0.7208,-0.0248,0.7584,-0.4408,0.1888,-0.7176,0.7712,-0.5392,0.4317252284441356,0.3346334327554561,2.0023585802619164,-0.35695640344826857,0.810184708323748
0.6072,0.624,0.6336,0.6088,0.0888,0.4232,0.6608,0.408,0.3794262841042299,0.5804938901106699,-0.8020089894135914,-0.16572986433864006,0.06368434983796725
0.6776,-0.1184,0.6552,0.1464,0.0144,-0.5752,0.6704,-0.5864,0.6438291257021815,0.5215329702908863,2.194755747576532,-0.007339693755458026,-0.5203933884156899
0.6728,0.4704,0.788,0.596,-0.3856,0.4976,0.7768,0.38,0.4691474297931628,0.3033999496024251,-0.937377038645877,0.59730053196575,0.27123385970009345
0.0584,0.636,0.72,0.488,0.724,-0.2984,0.7136,-0.4832,0.47481771181487786,0.39692058616901693,0.5358590485053643,-1.9220542396356206,0.4143784421760806
0.6112,0.7168,0.7952,0.588,0.4744,-0.3176,0.8232,-0.5344,0.32341224987141565,0.2777201910428002,0.5369130926824137,-0.8400578608049754,0.42155553941701135
0.6456,0.7264,0.8632,-0.5104,0.5488,0.208,0.8616,0.5552,0.3765385797423356,0.18558619374069396,-0.2885232123688339,-0.8969855705456927,-2.6349222140248454
0.7144,0.756,0.744,0.2192,0.2488,-0.208,0.7752,0.7656,0.31265134580614,0.34360040475046094,0.2970663396482587,-0.3900967421401186,-1.9432178941080707
0.5792,0.5936,0.692,0.3016,0.2752,-0.4384,0.648,0.6632,0.3664534068939075,0.4985411719759387,0.7972021071213135,-0.5705422866710844,-2.2291724033677602
0.38,0.8024,0.744,0.7192,0.6128,0.1776,0.7,-0.3968,0.26681159806616844,0.43964652593607084,-0.26946331620874525,-1.3044087020822495,0.9455041267164807
0.592,0.7336,0.6864,0.2816,-0.3832,-0.1392,0.716,0.696,0.40598448427911016,0.4609405546784238,0.21278850351103895,0.7427786409656459,-1.7543872846699473
0.912,0.2472,0.9112,0.5768,0.0936,-0.5904,0.9048,-0.3792,0.5119167120124355,0.1140299511919115,1.395551112580426,-0.15296388685251863,-0.7484237372340207
0.7768,0.5904,0.7728,0.6872,-0.0656,0.4992,0.7448,0.3464,0.3375492417337615,0.3237439966204265,-0.8633814880932376,0.05721385352151228,0.3123755012826024
0.4352,0.0448,0.7168,0.7528,0.5488,0.7032,0.7072,-0.0448,0.3965137774139444,0.42322033827354216,-1.847310940639962,-1.1464229771982255,1.9935587366688905
0.696,0.4712,0.6768,0.54,-0.04,-0.5,0.7032,-0.3976,0.456153326084103,0.457495648094289,1.0753844817058782,0.08611369273869686,-0.32604011040516423
0.528,0.66,0.748,0.4864,-0.5272,-0.2576,0.744,-0.5048,0.4371632125021916,0.3882521984422333,0.47988147801749675,0.9459339794289796,0.5034464690169467
0.7464,0.5936,0.764,-0.244,-0.048,-0.5096,0.7584,-0.76,0.2765041721426438,0.33925190137843886,0.8874977053640527,0.11572402502985668,1.4451300503995674
0.588,0.6408,0.6704,0.7304,-0.3328,-0.3936,0.684,0.2272,0.33513220114221376,0.48617885497277935,0.672860281589385,0.5834719177047214,-1.03113220295942
0.6416,0.6864,0.636,0.6368,0.0712,0.0328,0.6776,0.2144,0.48289494996135474,0.5387717633641668,-0.07800498177606689,-0.16092507204576909,-0.34346405438484817
0.5088,0.6792,0.8576,0.4344,-0.6328,0.2424,0.8448,0.5816,0.39376394160843986,0.20126538714144815,-0.45135447267447837,1.1217547906683765,-0.7172861973024264
0.5032,0.6296,0.736,0.4664,0.5168,-0.4944,0.7672,-0.6232,0.3143246939887786,0.3778697136202942,0.837873702549606,-0.9834113613147123,0.3295917468158147
0.024,0.3376,0.7624,0.552,0.7664,0.724,0.784,0.5528,0.32496205784662735,0.3376934815025394,-1.4318980855127192,-1.9085787212648346,0.4521752778844009
0.4704,-0.0936,0.696,0.6672,0.4712,-0.688,0.6776,-0.2264,0.4521230041229508,0.4922589642808315,2.0756901263316556,-0.9576128767749237,-1.6463952016301873
