X_0_0,X_0_1,X_0_2,X_0_3,Y_0_0,Y_0_1,Y_0_2,Y_0_3,decay_0,decay_1,W_0,W_1,J_0
0.5344,0.7768,0.9136,0.6632,-0.7384,0.0784,0.8992,0.3712,0.34150270114378023,0.12817458212020083,-0.1155809656837628,1.1860910843552845,-0.5694520827460348
0.856,0.1928,0.8744,0.1432,0.1648,-0.612,0.8704,-0.6392,0.5823279304565543,0.1781078071447728,1.6846345444421555,-0.2571570875509987,-0.01878440159230557
0.6752,0.048,0.6824,-0.2912,-0.0976,-0.7032,0.6928,-0.6408,0.42880163506605734,0.46795558164202855,1.8680782843301553,0.188093222635129,0.6647492564014496
0.4696,0.5536,0.7368,0.636,-0.5584,0.4576,0.7288,0.3056,0.42904331723620914,0.396633419325496,-0.8801852866542516,1.0902311997535616,0.2984080675710362
0.144,0.6792,0.768,0.3264,0.76,0.2536,0.74,0.6224,0.4084404249259563,0.3255306020136407,-0.4675135721424756,-1.735150329440679,-0.9442047307887751
0.5984,0.6656,0.7408,0.7784,-0.4112,0.4016,0.7088,0.0504,0.33263674417854816,0.4023790728123083,-0.7151488016244152,0.7021766248797632,0.6328668988878702
0.6704,0.492,0.7928,-0.6744,-0.3736,0.5,0.7792,0.2664,0.4324320461426584,0.300325332762386,-1.0074140738602146,0.5959162044489233,-2.4561477964321083
0.1992,0.6912,0.796,-0.1584,-0.7584,0.5016,0.7936,0.8264,0.21825947519772146,0.2926925112834881,-0.8115383084869916,1.638556359145255,-1.3921445105749268
0.6512,0.0752,0.7088,-0.2592,-0.3024,0.8928,0.7376,0.86,0.1325946164028387,0.40960778536387077,-1.8203020884651524,0.5423240207893398,-0.5357208090214871
0.5064,0.5104,0.6904,0.3424,-0.4416,-0.4248,0.6712,-0.5624,0.5165452355198761,0.4823389236576397,0.8448392685878656,0.9437360422620221,0.4021301350387973
0.4984,0.724,0.5672,0.3976,-0.2888,0.1184,0.6128,0.6176,0.3581909142051584,0.6466804244611959,-0.22076198642857897,0.7412651340278138,-0.9963755017419954
0.4464,0.808,0.8544,0.6384,0.7144,-0.1088,0.8296,0.4512,0.2705144101320234,0.20880944984657168,0.1674070922496597,-1.2178792461312884,-0.9652805167650171
0.8352,0.4912,0.82,-0.5768,-0.024,0.7224,0.8408,0.6288,0.17340945477646275,0.2179615712449066,-1.2449327037061688,0.07393958367462972,-1.6272563098593171
0.2552,0.6608,0.6648,0.7904,-0.6448,-0.4584,0.6976,-0.2848,0.26251216249941717,0.47758374621509325,0.7903047825108032,1.4708375541430418,-0.36321129330369917
0.7032,0.7448,0.7688,0.6968,-0.36,0.0504,0.7896,0.1864,0.4050890557860253,0.31050466741578014,-0.10563026388821982,0.613568500659849,-0.23096126756215937
0.3976,0.1864,0.728,-0.0944,-0.616,-0.6528,0.7488,-0.6768,0.46278346632308687,0.3938345912427953,1.6472969292237254,1.1774562351467208,0.44651211055371287
0.248,0.5336,0.796,0.404,0.7616,0.2576,0.7736,0.456,0.6345725182615755,0.2909465937159997,-0.5409100428143091,-1.5689946827332544,-0.5474506518891661
0.516,0.5472,0.6976,-0.2,-0.4688,0.784,0.7016,0.9488,0.05892708230091426,0.4272443306295411,-1.2167802798191019,0.9037603662309176,-1.0116842083713975
0.6664,-0.2192,0.816,-0.5992,-0.5056,0.728,0.8152,0.4776,0.31789860526734093,0.2544524848620639,-2.3132463096315035,0.8174346837704158,-0.7209321279780553
0.6816,0.136,0.7288,-0.4928,0.268,-0.7296,0.7176,-0.5608,0.40664146472095347,0.40075693174442,1.7347566254385447,-0.49797060742807836,1.120758900890095
0.78,0.8488,0.8256,0.6016,0.2112,-0.1184,0.8256,0.632,0.20787145747190341,0.2650656138169637,0.16534659264617518,-0.2388302202294087,-1.1634017454779673
0.732,0.6376,0.7856,0.0344,0.3112,0.2336,0.7872,0.6384,0.5094200049649533,0.29448900753443347,-0.45807844692225586,-0.5066012460073936,-1.451906279489164
0.6864,0.72,0.7048,0.68,0.092,-0.348,0.7272,0.4288,0.3009374071798509,0.4365603155438593,0.5420150570192346,-0.2028573950575435,-1.2420466425347745
0.5576,0.7512,0.6408,0.7664,0.2848,-0.1248,0.6056,-0.024,0.34360436307954584,0.5538557540533099,0.2589945790635267,-0.5796831546890711,-0.23111893398622238
0.4592,0.8288,0.6176,0.8608,-0.4352,0.3352,0.6008,0.2248,0.13774052768949224,0.5789975811304875,-0.4704970345473647,0.9498573611088124,0.22211784493106396
0.5712,0.2816,0.6736,-0.512,0.2624,0.56,0.6808,0.3832,0.6058645092565815,0.5152889187055982,-1.4036199013369968,-0.5527376983928619,-1.7390359705595735
0.508,0.672,0.6136,0.5896,-0.3128,0.3136,0.6008,-0.4208,0.41296511916375905,0.6102351267145123,-0.5679246736004182,0.7038613020350605,1.2701372260937636
0.6336,0.6008,0.6632,0.1504,-0.1728,-0.4712,0.6704,-0.7552,0.34582661251414354,0.5236819073487913,0.7826721841226595,0.3518833078245032,0.9543923855707125
0.7368,0.5416,0.7456,-0.8512,0.2192,0.704,0.7632,0.2408,0.1522414712781321,0.36170666787772854,-1.1658033397043301,-0.3022311654680988,-2.4291867170237036
-0.072,0.7168,0.6672,0.4784,-0.6432,0.0528,0.6792,0.4864,0.42289239208168267,0.5085918213291358,-0.15626706656772507,2.0964158575487595,-0.8081639302535916
-0.46,0.3552,0.6624,0.0648,0.4992,0.5992,0.7056,0.72,0.39913556355428137,0.48040604638219586,-1.3005731432276697,-2.8989017658862086,-0.5294493379582562
0.8432,0.5784,0.836,0.42,0.1656,0.0384,0.8496,0.4208,0.6732875934056313,0.20186181910233036,-0.034954896956608514,-0.24480105993783718,-0.9311618199960869
0.316,0.6576,0.7528,0.6976,0.6848,0.28,0.7616,0.0672,0.4454802683859195,0.34755457488184344,-0.47092780464955836,-1.4556922076143006,0.3501626304069247
0.8736,0.5744,0.8616,0.3936,0.016,-0.2192,0.8744,-0.488,0.6465685809004575,0.1792351313656832,0.43826872964252905,-0.04586451763727722,0.6764077649303486
0.8064,0.628,0.832,0.5584,-0.2376,-0.004,0.8072,-0.2832,0.5789186916781867,0.23771996824438626,-0.0423659924300739,0.3560086531723001,0.6072685598278997
0.7,0.7776,0.7008,0.7712,-0.0112,-0.3928,0.7088,-0.3768,0.16240500027428018,0.4340013189961234,0.5706798314342758,0.07516473450898556,-0.015728928388649067
-0.1528,-0.2248,0.5904,0.008,-0.5448,-0.6392,0.5592,-0.6864,0.42871522240297827,0.6998560767838453,2.4059605953340433,2.2829986352709923,-0.4815542263394075
0.572,0.652,0.6448,0.508,0.3072,0.0008,0.6088,0.4144,0.49913344480311683,0.5665790116442551,-0.06699852419177285,-0.6596712393245127,-0.788498078616994
0.7112,0.3888,0.684,0.3432,-0.016,0.5568,0.6928,0.5768,0.468898129758151,0.4652300837116302,-1.1801072638912506,0.03665210784525336,-0.11710516874731924
0.3776,0.4056,0.5792,0.3888,0.4472,0.4464,0.6072,0.4592,0.6178129622743247,0.6302088469481318,-0.9669998427768008,-1.0532019457085364,-0.0992756094348136
0.64,0.62,0.6904,0.2024,0.2432,-0.4096,0.728,-0.7432,0.3578873442497348,0.4733992218812422,0.7658621344978024,-0.40212580090796957,0.842676247592856
0.6088,0.5264,0.5808,0.5024,-0.0488,-0.3464,0.5992,-0.3848,0.5631784592407788,0.663250617409008,0.7733118937826483,0.08052035864935125,0.0016968591287053593
0.2912,0.4608,0.6672,-0.6912,0.5616,-0.5328,0.6392,0.1928,0.4523076861065657,0.545739392202776,1.0232583062852887,-1.2930926457606813,3.235911914966039
0.6976,0.7608,0.7408,0.7096,-0.3064,0.0512,0.7376,0.2624,0.35449015434334813,0.3667544043220591,-0.04834127801094235,0.53329060439338,-0.42372325029315977
0.412,0.7272,0.7136,0.0624,-0.5832,0.2112,0.7384,0.7376,0.3786312060094802,0.4048966461959551,-0.37939822942069484,1.167329007289059,-1.4634345473218413
-0.1976,0.7584,0.6216,0.7864,0.536,0.1648,0.6192,0.048,0.30529074488019736,0.6289587362939026,-0.3133498967315337,-2.3793033490950584,0.240155753586535
0.7288,0.716,0.716,0.5632,-0.02,0.0376,0.748,0.4936,0.3780369960358419,0.39166313978404577,-0.12187007643645026,0.02772301335940857,-0.8127390109895185
0.7744,0.2216,0.7944,0.2608,-0.0184,-0.652,0.7664,-0.6272,0.42588765625436037,0.30617491671965213,1.5053101005940384,0.0625633839309284,-0.025626368642882983
0.7104,0.6872,0.74,-0.2608,0.1112,0.38,0.6968,0.7544,0.2746154538661355,0.44383993123945065,-0.6260599994569828,-0.20215109103769457,-1.7490648472288233
0.056,0.7968,0.6544,0.5392,-0.6568,-0.1928,0.6776,-0.5944,0.2775970756392614,0.5161776397423814,0.29215724876464355,1.8830226804596832,0.7144438290422502
0.5984,0.2864,0.796,0.2592,0.5152,0.6368,0.8064,0.6536,0.44382362190314906,0.2692784690346367,-1.40217073732893,-0.8980258184747961,-0.12274938530670293
0.2624,0.536,0.52,0.06,0.444,0.3048,0.4704,0.6768,0.5820843938672599,0.807072491021396,-0.657752897190335,-1.2714116058659983,-1.2271572412300136
0.6888,0.7616,0.7048,0.8384,-0.116,0.3032,0.6944,-0.0064,0.24706469862641128,0.4459315505079233,-0.48830853797286733,0.2103677300386459,0.5496227717393054
0.3504,0.1288,0.7208,0.5856,0.6504,-0.7176,0.7376,-0.3944,0.39427527894400216,0.39743780511215504,1.7219935195749798,-1.3471097289824738,-1.0077164573583743
0.5816,0.4256,0.6672,0.3728,-0.2768,-0.6,0.656,-0.6368,0.36344698832804917,0.5616855804241185,1.2441570832906863,0.5488795657187331,0.027594197450458314
0.5552,0.644,0.668,0.4224,-0.3176,0.1032,0.6608,-0.504,0.5173032588584029,0.509705281400324,-0.25026500772585064,0.7034053341005289,1.3452209081916624
0.6208,0.5464,0.6392,0.672,0.12,-0.5528,0.6552,-0.364,0.32871161290223466,0.5416374569421689,0.9562513648419099,-0.21557006278513094,-0.34078797905877983
0.7344,0.5008,0.7568,-0.4,-0.1056,-0.3392,0.7768,-0.4944,0.5985879397684644,0.35467358092631085,0.7129657259163643,0.15465834198186112,2.0629205723112927
-0.052,0.776,0.816,0.74,-0.804,0.3008,0.8184,0.3808,0.23505432351597974,0.24958932259309147,-0.48077203675643376,2.0598575704992603,-0.07946373757258197
0.4528,-0.5008,0.8504,-0.7904,0.7168,-0.6728,0.8664,-0.3176,0.2047206368130608,0.1951061740118911,2.73563585181437,-1.2456907659801946,0.7062624006121828
0.5176,-0.0448,0.6984,-0.7864,0.4464,-0.8168,0.7008,-0.1752,0.28354135184894425,0.4768267706711609,2.0803714150802306,-0.8593305454891624,1.558132908304878
0.6336,0.5056,0.696,0.2976,0.268,0.4696,0.6768,0.5928,0.4782940982890924,0.4946788332767358,-0.9431627942190247,-0.47206136181037517,-0.49354523981713144
-0.3568,0.2936,0.6472,0.7264,0.5536,0.6504,0.6824,-0.0064,0.3864746574166053,0.5206408871121471,-1.4275234183451113,-2.6674092694995997,1.4464389034723193
0.216,0.3432,0.8136,-0.2152,0.8056,0.5576,0.8304,0.5864,0.5479924484956755,0.23042729222420405,-1.2515043459123232,-1.6144301867585271,-1.2357744113522067
0.6952,0.5168,0.688,0.4056,0.0664,-0.216,0.724,0.3616,0.6872583377804431,0.4422557218505798,0.5283192078166721,-0.08283263123012605,-1.4597740478075087
0.6976,0.5216,0.7696,-0.0536,-0.2936,0.4016,0.7656,0.6544,0.5026268859292555,0.3340115291287137,-0.7942539613153711,0.4531682067033808,-1.2664388453759865
-0.1024,0.772,0.6888,0.3152,0.6856,-0.1944,0.6896,-0.6856,0.3490539994180641,0.4610078923104188,0.27467654321698154,-2.129242005751837,1.1273573349007993
0.6112,0.7864,0.6536,0.6352,0.296,-0.1744,0.6808,-0.4872,0.28130334795058476,0.5002574745756445,0.3000278915616909,-0.5898044798759257,0.4740895690208446
0.496,0.2696,0.7432,-0.2488,-0.5536,-0.7368,0.7552,-0.7344,0.3262324836501188,0.36912859809618187,1.5134949657033172,1.0578335191228319,0.9004128144827074
0.604,0.668,0.5992,0.6784,0.1384,0.2104,0.5936,0.1816,0.4542260220716739,0.6663396464083076,-0.3596637980241076,-0.2403124002854856,0.020621195838704948
0.7024,0.084,0.7944,0.0992,0.38,-0.6808,0.7792,-0.6752,0.5098954494192386,0.3134467716272661,1.8007182340033447,-0.6382085995582077,0.04027023521125855
0.7224,0.5344,0.7864,0.5216,-0.2648,0.3408,0.7904,-0.3944,0.5444824771956078,0.309998617637703,-0.6534718782347388,0.42910887089765426,1.4727995367172646
0.6952,0.7096,0.7616,0.7392,0.3832,-0.2096,0.7848,0.092,0.36827011964345135,0.31752588810016924,0.3774279566632954,-0.6553084594958849,-0.5108091208092534
