X_0_0,X_0_1,X_0_2,X_0_3,Y_0_0,Y_0_1,Y_0_2,Y_0_3,decay_0,decay_1,W_0,W_1,J_0,guessed_decay_0,guessed_decay_1,guessed_W_0,guessed_W_1,guessed_J_0
0.17578125,0.078125,0.17578125,0.078125,-0.013671875,0.15234375,-0.013671875,0.15234375,3.3959247674911146,3.0962965015252637,-2.2607177556643823,0.38403525288402884,0.07344462580434025,3.5459517362336905,3.4860423787297106,-2.2247495730626743,0.149522511901489,2.125829514399634e-05
0.126953125,0.234375,0.126953125,0.234375,0.22265625,0.03515625,0.22265625,0.03515625,3.0468574765648584,2.764745668241177,-0.23594069076295276,-2.0382935628565266,-0.4218280739470914,2.9013867563303193,2.7417622867718916,-0.3297157237381027,-2.148566601058178,-3.392748753977131e-05
0.138671875,0.001953125,0.138671875,0.001953125,0.177734375,-0.15625,0.177734375,-0.15625,3.138547298820256,2.6981103845801617,3.9641353844085767,-0.04558308753744833,-2.5033055270364217,3.421266381794117,2.6882872554749264,2.0552042819979603,-2.869585388544419,2.1065042508891967
0.16015625,-0.16796875,0.16015625,-0.16796875,-0.115234375,-0.2109375,-0.115234375,-0.2109375,2.9147909623775226,3.099218782051731,4.273802797777849,0.9542544774973852,0.6325421661831369,2.6363565613426836,3.275894395638694,4.522534848100171,1.1569831017901477,-3.2952141563604554e-05
0.1953125,0.166015625,0.1953125,0.166015625,0.02734375,0.078125,0.02734375,0.078125,2.7249858398745386,2.908218987984552,-1.7377171978619483,-1.4884249324524004,1.4006001529640608,3.458799039447492,3.304676772318899,-0.9140329743038246,-0.2910076306596199,-9.500670010973079e-05
0.060546875,0.078125,0.060546875,0.078125,0.15234375,0.216796875,0.15234375,0.216796875,3.205739122186651,3.2387142126706405,-2.6232721216314587,-2.063272742299918,0.1595647904075236,2.9376190270644456,3.6209460685587533,-2.470794040362472,-2.424206577610622,-0.00044498576944002456
-0.169921875,0.21875,-0.169921875,0.21875,-0.259765625,-0.130859375,-0.259765625,-0.130859375,2.8474131204908564,2.431405875783068,1.1941712620641116,4.983635319592238,-0.6658244951777886,2.7716246031402765,2.364955765240982,1.0518533255999083,4.292107470931641,6.67194386243085e-05
0.21484375,0.1484375,0.21484375,0.1484375,-0.005859375,0.1015625,-0.005859375,0.1015625,3.1915078765338074,3.148920050061256,-2.2373881758727108,-0.6904573062650109,1.760182665095233,3.468734294714854,3.101101571861153,-1.224915355496422,0.027002945465223176,-0.00013100146355982784
0.044921875,0.150390625,0.044921875,0.150390625,0.146484375,0.05859375,0.146484375,0.05859375,3.2112444154042312,2.8388974412508445,1.641211122682602,-1.009567578344601,-3.0572709896557324,3.6850966542851387,3.7930589175553138,-0.6855641706932452,-2.594766961741422,-0.00010330496047998816
0.15625,0.212890625,0.15625,0.212890625,0.201171875,-0.125,0.201171875,-0.125,2.8583892463898937,2.9341654287356733,0.3320093350525354,-2.4281028554083957,0.8856433309732585,2.8136789546982404,2.7500342863965868,1.0437777954203893,-1.8171155385012967,-3.9306724084081186e-05
