X_0_0,X_0_1,X_0_2,X_0_3,Y_0_0,Y_0_1,Y_0_2,Y_0_3,decay_0,decay_1,W_0,W_1,J_0,guessed_decay_0,guessed_decay_1,guessed_W_0,guessed_W_1,guessed_J_0
0.119140625,0.140625,0.119140625,0.140625,0.00390625,-0.16796875,0.00390625,-0.16796875,3.0865695186671336,2.976958329601153,0.48120179606923796,-1.1561289379054285,2.086130205981565,2.051225652002667,3.269169896030361,-0.07968288074131324,-1.8325844612358364,3.6542682765437333
0.0234375,0.099609375,0.0234375,0.099609375,0.103515625,-0.078125,0.103515625,-0.078125,2.8731924920991085,2.8292193194848103,3.2069689298987445,-1.1071329938269447,-3.8283517376523597,3.098230486006666,3.4536401588562624,-0.5806568589565639,-4.4443427096002655,3.7303797506094494
0.046875,0.09765625,0.046875,0.09765625,0.109375,0.07421875,0.109375,0.07421875,3.2569706781387873,3.140146795907058,1.0048980769819695,-1.080185232440957,-3.7939471166142726,4.208693330910892,4.270281935539828,-1.308211773742667,-2.361701024674661,-2.149301802447962e-05
0.171875,0.126953125,0.171875,0.126953125,-0.03125,0.154296875,-0.03125,0.154296875,3.003033719600356,2.9300651748869817,-0.6193204211312018,1.839523777353345,-2.1357604706483344,1.9525604495952091,2.2219530824480436,-3.7753557841760084,-1.71823792804077,4.046888937031723
0.142578125,0.181640625,0.142578125,0.181640625,0.16796875,0.068359375,0.16796875,0.068359375,3.1357076818440355,3.0482536796629285,0.4812878633538299,-0.6897372793743414,-1.763071430927585,3.3249730403757893,3.0611976184636425,-0.7559501200893265,-1.7871405221995884,5.610466499253169e-05
0.125,0.109375,0.125,0.109375,-0.15625,-0.205078125,-0.15625,-0.205078125,3.0836966071829366,2.990318888758155,1.1488433541638554,1.7056129750774915,1.0646690183421832,2.9572515512659705,3.2702654956691637,2.218789819953621,1.8382338819177784,-0.00011542080733304856
0.13671875,0.1640625,0.13671875,0.1640625,-0.126953125,-0.08984375,-0.126953125,-0.08984375,3.040419994981314,2.8586372948286245,0.02355243197641831,0.27510012910970416,0.9608585627594488,3.4085970400475536,3.414414845077479,1.0184951423833537,1.5380937266590053,-1.744672560998414e-05
0.16015625,0.240234375,0.16015625,0.240234375,0.19140625,-0.021484375,0.19140625,-0.021484375,2.915641452566939,3.03997361493356,0.8472182082497179,-1.413365711242375,-1.3413878034804398,2.8827931259402835,2.811500825336144,0.12365949685724831,-1.7845684588976192,-8.910053573864268e-05
0.03125,-0.12890625,0.03125,-0.12890625,0.14453125,0.064453125,0.14453125,0.064453125,3.278638910577404,2.9232824238964747,-3.366684555957032,-0.7209302426493294,-3.5635048580326707,3.707330383780733,3.653685272629824,6.283185307179585,-3.5520594036828483,1.7103804982771358
0.1484375,0.01171875,0.1484375,0.01171875,0.1875,0.21484375,0.1875,0.21484375,2.988888555022087,2.8286387429856306,-2.839533417535323,-1.6258086440362274,-0.029119097016230045,3.1058617267058537,2.8881939552096823,-3.0331713637495223,-1.781056849908162,-1.3069406783678566e-05
0.013671875,-0.068359375,0.013671875,-0.068359375,0.033203125,0.0,0.033203125,0.0,3.037186661159896,3.1331514401526417,-3.3368790962079102,2.2478405157332437,-5.03760907886789,0.8550281492405736,2.1416254008117988,3.200577731780168,-5.428299361227428,5.8643057708249
0.009765625,-0.052734375,0.009765625,-0.052734375,0.28125,0.19140625,0.28125,0.19140625,2.9197201675364486,2.7851322309737396,-3.46904144672174,-2.908904081486647,-1.019736696438152,3.3275678451624704,2.5808422201003025,-3.705380686065083,-3.0722832746633197,-2.328720818593191e-06
0.20703125,0.10546875,0.20703125,0.10546875,0.08203125,0.193359375,0.08203125,0.193359375,3.082921136882066,2.7684669152068544,-1.5045046322848483,0.337362257917946,-1.7213313361428575,1.9912262806265533,1.969328062427422,-4.101237872080558,-2.7152165016846155,3.731864386923274
0.0078125,0.05859375,0.0078125,0.05859375,-0.140625,0.0,-0.140625,0.0,2.7920943745884057,3.0188639015889485,-2.9686204594413907,0.13197704240572372,4.9126459602973735,1.4846459259213136,1.9316098866402144e-20,-2.7717168088143036,0.5066726372637076,5.738177898179188
0.236328125,0.26171875,0.236328125,0.26171875,0.044921875,-0.05859375,0.044921875,-0.05859375,2.941714474713173,2.8753560583123017,0.4628937221789673,-0.6252341424059787,0.3960286474794301,2.675629666351721,2.9041715220280517,0.4487493157010045,-0.3839139968214084,4.381033958691129e-05
0.27734375,0.07421875,0.27734375,0.07421875,0.03125,0.201171875,0.03125,0.201171875,2.70014619816113,2.8807854259379178,-1.693301075512929,0.8506177777188775,-1.9451854083998905,3.0847744281229907,2.5554055296366402,-2.4553509587967817,-0.23505635720924822,-1.4577209410482024e-05
0.095703125,0.19921875,0.095703125,0.19921875,-0.125,-0.08984375,-0.125,-0.08984375,3.175579449377667,2.9920084103790083,-0.3491926972046062,0.7558126737140173,1.8599541387060883,1.9862023519111522,2.6422139443289594,-1.0234605578857283,-0.03156072465726653,3.7591223368199187
0.197265625,0.166015625,0.197265625,0.166015625,-0.0546875,0.09375,-0.0546875,0.09375,3.093360355756395,3.0324585586131927,-2.0599961022663718,-0.629834811177175,2.118814926631159,3.3195060342787643,3.1766785166422125,-1.0406315194665665,0.5557080150684859,0.00010163384817191682
0.2109375,0.091796875,0.2109375,0.091796875,-0.07421875,0.166015625,-0.07421875,0.166015625,3.0055922886368784,2.91575082743477,-1.3194572805246187,1.2693191038339495,-1.496134990105283,2.4049673660064617,2.0657044625632204,-0.6081979698086539,2.637524690759367,-3.5783898063335395
0.1640625,0.083984375,0.1640625,0.083984375,-0.173828125,0.23828125,-0.173828125,0.23828125,2.882002660153796,2.71084064733671,-2.152362189803399,2.226496131389613,-0.9184313851899529,2.7936371487855913,2.9102378047440873,-2.400028265564979,1.5454340530116941,4.4195235081700355e-05
-0.044921875,0.142578125,-0.044921875,0.142578125,0.173828125,0.119140625,0.173828125,0.119140625,2.994852876509674,2.939354298494202,-0.7316036955831277,-2.7240053667986217,-1.807311475826398,3.155770532343709,3.224664181527002,-2.309820532901577,-4.510815906405815,1.8028817612621557
-0.052734375,-0.22265625,-0.052734375,-0.22265625,-0.162109375,0.14453125,-0.162109375,0.14453125,2.8907554579973245,3.0609185731819872,-5.055191078174201,3.203908168204612,0.6333462393947662,1.764984493688023,2.6532665429046034,-3.4154459751157558,5.625188255349547,-3.4974190794402125
-0.126953125,-0.0703125,-0.126953125,-0.0703125,0.1171875,0.177734375,0.1171875,0.177734375,2.8941541799992594,3.3737140318150467,-3.490840701565292,-3.973680599535083,-1.2765882583734591,2.4446475064767497,2.6449582904282862,-5.558766139168009,-6.283185307179585,3.3723567514291672
0.205078125,-0.162109375,0.205078125,-0.162109375,-0.02734375,-0.203125,-0.02734375,-0.203125,2.8770011862155207,2.8912881923419795,4.986497272094775,0.8134597550921172,-1.1366955097500535,2.060155100912697,2.516219102731502,2.977255741724123,-1.2416414024201066,3.021549491615111
