X_0_0,X_0_1,X_0_2,X_0_3,Y_0_0,Y_0_1,Y_0_2,Y_0_3,decay_0,decay_1,W_0,W_1,J_0
0.6736,0.31056,0.80048,0.66296,-0.42784,0.58168,0.80056,0.0836,0.518936710007949,0.2793265429138577,-1.3432172281830461,0.6953863371907227,1.1829948403652393
0.6076,0.69688,0.79544,0.63424,0.5104,0.31904,0.7904,-0.43056,0.32860415295996537,0.29110836018835984,-0.558048047124285,-0.8656159507834928,1.2977479374660186
0.69672,0.69632,0.72104,0.69736,0.18808,0.02384,0.7148,0.02456,0.44365613887000865,0.41674671931537144,-0.04741808192023524,-0.33533848113526377,-0.007514764947444897
0.60776,0.20456,0.63224,-0.4352,-0.15224,-0.6344,0.62624,-0.49784,0.5073879919655166,0.5873317224791814,1.583829621758392,0.293886683054144,1.2733730878182696
0.73024,0.66896,0.77408,0.64752,-0.26744,0.32488,0.78448,0.35776,0.381239748940811,0.3110697791998315,-0.557098091114673,0.45189707214621755,-0.07658047171306809
0.04224,0.71112,0.66048,0.7588,-0.6508,0.4228,0.65608,0.342,0.22923705252684612,0.5292373257948492,-0.6731425404214333,1.885274752264497,0.14660348168059775
0.76792,0.14264,0.81808,-0.06056,-0.30272,0.69632,0.82296,0.7128,0.4270739547072259,0.24442096837750862,-1.7195046570875694,0.458649056954274,-0.34858065473973227
0.51416,0.49016,0.82968,-0.53352,0.65112,-0.53512,0.83768,-0.50368,0.4064714098238026,0.22872574431102125,1.0409569939920713,-1.1344062296109199,1.9559469457463323
0.74064,0.74504,0.83032,0.52048,0.36896,-0.05176,0.82304,-0.54128,0.3598145615764042,0.2374913456189651,0.07075890917331212,-0.5833341361707028,0.9300726291553975
-0.0644,0.564,0.75672,-0.14392,0.74856,-0.38672,0.75744,0.67112,0.46929573942771585,0.3444274879124474,0.756726797935928,-2.0603780050157616,-2.9611086542544434
0.53224,0.13408,0.70456,0.2704,-0.46696,-0.88376,0.70888,-0.8468,0.14582419231331117,0.4407231268092817,1.7881980102142772,0.8760689715769308,-0.2051842862925322
0.40664,0.7028,0.53672,-0.52904,0.30976,0.28024,0.52992,0.54888,0.34152847023430283,0.7975138318771917,-0.4763696997323639,-0.8295652474822777,-2.4522945139399086
0.58808,0.5364,0.65216,0.5248,0.27104,-0.34856,0.64808,0.38904,0.5521367335656853,0.5420378462531974,0.7175628649323895,-0.5500462098255933,-1.5252038446487632
0.63568,0.77232,0.64904,0.69888,-0.10144,0.26296,0.64416,-0.4028,0.25533536217784986,0.5538533984404846,-0.4180081014605293,0.18275366713023308,1.0712665417172775
0.67896,0.20424,0.67424,0.76576,0.02936,0.74168,0.68368,-0.07552,0.32676053054845566,0.4856186124247514,-1.6171581894008253,-0.058584027000762165,1.7595400054980943
0.35376,0.28144,0.74352,0.6692,-0.64672,-0.7676,0.7456,-0.45808,0.2595838662746359,0.3643883028924897,1.5181171296830096,1.365134638569282,-0.7783565422262821
0.7484,0.16424,0.76584,0.34912,-0.08048,-0.69992,0.75952,-0.62904,0.4161287686916219,0.34542093572940136,1.6821593822431773,0.1306810997068795,-0.34343555862442043
0.7432,0.688,0.75784,0.59856,-0.10648,-0.25568,0.74496,0.4048,0.38373945004233495,0.3590757207962255,0.4302131529899215,0.1660288300962094,-1.1807036378356934
0.65824,0.77928,0.74376,0.79472,-0.33184,0.18824,0.73776,0.07064,0.2791363133489863,0.37535112864681086,-0.31246671570280027,0.5884590655489019,0.20107132310883635
0.3428,0.62888,0.58896,0.60872,0.47488,-0.2896,0.58672,-0.34992,0.44464643000548465,0.6625267314455029,0.5225566049182561,-1.1642702709347097,0.136829208909102
0.68608,0.63336,0.68168,0.08888,0.00224,0.43488,0.69096,0.76368,0.33024511160296993,0.4678455870265128,-0.7400394904992353,0.008524614557628176,-1.0954574051389772
