X_0_0,X_0_1,X_0_2,X_0_3,Y_0_0,Y_0_1,Y_0_2,Y_0_3,decay_0,decay_1,W_0,W_1,J_0
0.296,0.696,0.584,0.392,0.52,0.208,0.632,0.352,0.532080476361081,0.5368591500465235,-0.31596798504788737,-1.2657810091306587,-0.5220894566857318
0.416,-0.416,0.72,-0.48,0.488,-0.616,0.616,-0.64,0.217147624143272,0.5212649486888248,2.71899139958436,-1.100472929774143,0.07768548565667918
0.376,0.856,0.664,0.712,-0.56,0.184,0.744,0.152,0.25146335280409354,0.36680132216370726,-0.06943566966475341,1.2205646671259414,-0.26052076753340214
0.648,0.84,0.656,0.752,0.184,0.152,0.712,-0.216,0.3232254571505599,0.4765663547552299,-0.11078366755569401,-0.4006193967704654,0.14528565753416425
0.488,0.816,0.88,0.696,-0.688,-0.16,0.872,0.504,0.23039134538653008,0.1531085964551131,0.2014865644050855,1.2433037121019155,-1.10729573414926
0.632,0.328,0.632,0.608,0.008,-0.76,0.656,-0.56,0.317357594194898,0.47955228225040547,1.2632876625116733,0.09987986705083973,-0.5300790082478868
0.688,0.656,0.64,-0.16,-0.016,0.168,0.696,0.592,0.5379855277630758,0.45287879921261603,-0.19397522915051646,0.035532831325247385,-2.2293954459889775
0.808,0.016,0.792,0.84,0.04,-0.8,0.744,-0.128,0.2639658918807092,0.34377714964253026,1.9392951600353474,-0.22763783616811648,-1.5725490791948187
0.792,0.768,0.88,0.784,-0.288,0.288,0.816,0.0,0.3300295668342681,0.189424651926257,-0.34014479424037836,0.24076119206845753,0.2783039183366867
0.688,0.872,0.768,0.92,0.12,0.24,0.728,0.112,0.11978119058112813,0.4208177311393559,-0.2521706864679124,-0.1392908938209247,0.07245953801664641
0.288,0.536,0.712,0.496,0.656,0.024,0.688,0.232,0.6759773484494358,0.35163826491083305,-0.024116156308771182,-1.432367302447054,-0.38949202881750555
0.696,0.432,0.712,0.072,-0.168,-0.544,0.784,-0.712,0.5500857526115016,0.40924817375482253,1.3161151171635448,0.34490915304860026,0.5438523259182323
0.608,0.6,0.896,0.584,-0.784,0.536,0.912,0.312,0.39564409290061336,0.12723594515952918,-0.9173860125301867,1.1797008582001811,0.19376952820977544
-0.12,0.8,0.84,0.752,0.8,0.304,0.744,0.384,0.10279497594551706,0.2568112057364741,-0.612655072736669,-2.180416395107729,-0.12844031570182823
0.52,0.632,0.68,0.544,0.576,-0.088,0.704,0.176,0.5964566771285069,0.36881224296783616,0.21734745319275292,-1.0814971837964946,-0.42537313157356854
0.736,0.592,0.832,0.504,-0.08,-0.328,0.744,-0.376,0.5577806493593558,0.35543033383780154,0.7573821369492073,0.26206943315489617,0.07631675453920099
0.576,0.64,0.76,0.472,0.512,-0.28,0.752,-0.44,0.4478327608515389,0.3499208584113884,0.3640344299935723,-0.9854560938454654,0.6239238006110771
0.28,0.696,0.584,-0.016,0.616,0.096,0.592,-0.72,0.3991969270707152,0.5700080525980562,-0.14629522316637186,-1.3857768952101999,2.0342855620888916
0.592,0.696,0.664,0.6,-0.408,0.168,0.672,0.4,0.3681305976134953,0.4593325996230716,-0.16932006605721378,0.700785426236622,-0.6191584902980674
0.704,0.848,0.688,0.912,0.216,-0.24,0.688,0.072,0.13547933778794535,0.49371605531910245,0.25152453097344873,-0.24580814911072701,-0.29819981820949015
0.624,0.784,0.704,0.696,-0.312,0.112,0.736,0.376,0.33802340310129064,0.4523994988717881,-0.1516131146133275,0.3940454198315008,-0.3624228082711466
0.504,0.664,0.888,0.72,0.808,-0.12,0.928,0.112,0.4010230673201505,0.14623799054764353,0.07948821453254576,-1.2036670664068296,-0.2353949803599152
0.0,0.368,0.72,0.768,-0.736,0.744,0.648,0.264,0.2639938015017945,0.41421864611163134,-1.4167499224783116,1.836183232025221,1.1096830271759908
0.728,0.552,0.72,0.752,0.144,-0.408,0.736,0.272,0.3707885304047552,0.41179676682364447,0.7719973129079553,-0.33661047000255695,-1.1586242720516289
0.48,0.48,0.632,0.44,-0.496,0.576,0.696,0.592,0.4600268639229818,0.612351193745033,-1.1367214605421576,1.0526353772928556,-0.11228009437200565
0.584,0.544,0.704,0.272,0.32,0.336,0.68,0.48,0.6282111719603962,0.550334026818487,-0.5919872041665062,-0.5521835325421637,-0.729210858426003
0.416,0.336,0.552,0.392,0.312,-0.816,0.592,-0.744,0.17839578042893225,0.7496651243357052,1.5579527740804615,-0.8019654284233535,-0.1901373976762331
0.592,0.816,0.712,0.768,-0.32,0.32,0.728,0.224,0.21557626306892153,0.4117306863909335,-0.39826898054372833,0.762483848296932,-0.001985187837712967
0.344,0.736,0.664,-0.52,-0.616,0.248,0.736,0.568,0.31242423860977186,0.44381281273257317,-0.5349590331155035,1.3025116975724678,-2.3092823591824927
0.696,0.6,0.688,0.48,-0.12,0.272,0.752,0.568,0.529044742827927,0.41561439914086573,-0.42735357536858704,0.2697558649864104,-0.6780792829353716
0.808,0.792,0.832,0.728,-0.08,0.144,0.816,-0.336,0.4063836464932514,0.29308856781315706,-0.19752279203007408,0.11280364319561341,0.5931737556834495
0.696,0.456,0.72,0.104,-0.024,0.592,0.632,0.68,0.4582368503251929,0.4442331268093543,-1.1160036570803105,0.13123536060656069,-0.5161609673687648
0.776,0.648,0.752,-0.008,-0.224,-0.352,0.712,-0.696,0.462734032957351,0.3544702807196073,0.7164950922443014,0.37576876838910156,1.2217547646507954
0.536,0.696,0.68,0.648,-0.568,0.0,0.72,-0.336,0.44084256383038817,0.3851916733305163,-0.17566222874679438,1.1725854497657004,0.7339451446398414
