X_0_0,X_0_1,X_0_2,X_0_3,Y_0_0,Y_0_1,Y_0_2,Y_0_3,decay_0,decay_1,W_0,W_1,J_0,Gamma_1_0,Gamma_1_1,Gamma_2_0,Gamma_2_1
[0.3696],[0.6544],[0.2608],[0.0],[-0.0464],[-0.0368],[-0.1536],[0.0],1.3752265793403735,0.5549187157615514,0.24725211128685406,0.05645762445693948,0.32589472347850984,0.0001,0.0001,0,0
[0.4432],[0.456],[0.3808],[0.0],[-0.16],[0.0736],[0.3184],[0.0],0.9824078185218114,0.9309206020864687,0.49514742935876066,-0.21799097489024855,-1.3398907314030588,0.0001,0.0001,0,0
[0.3472],[0.4208],[-0.1328],[0.0],[-0.1184],[-0.1616],[-0.384],[0.0],1.3040354178394502,0.9311945172208289,0.3201757156441347,0.47927707004993503,2.119226743952005,0.0001,0.0001,0,0
[0.4864],[-0.1536],[0.4464],[0.0],[0.032],[0.6448],[0.2288],[0.0],0.9254833600067326,0.5454847935032521,-0.03303118787873198,-2.2658670064842075,-0.5217695981909887,0.0001,0.0001,0,0
[0.192],[0.4816],[0.1696],[0.0],[0.1664],[-0.0496],[0.1296],[0.0],1.8215313458800075,0.8457039475960799,-0.675085262228718,0.2456711937878361,-0.14028594521726406,0.0001,0.0001,0,0
