X_0_0,X_0_1,X_0_2,X_0_3,Y_0_0,Y_0_1,Y_0_2,Y_0_3,decay_0,decay_1,W_0,W_1,J_0,noise
0.103515625,0.0390625,0.103515625,0.0390625,0.0390625,0.052734375,0.0390625,0.052734375,3.0242763611868857,2.989887241591832,0.4392112243768585,1.4639034435698344,-4.49881197814255,0.01
0.103515625,0.193359375,0.103515625,0.193359375,0.2265625,0.005859375,0.2265625,0.005859375,3.092891279040432,2.9442270725832054,1.6259891357144853,-1.222815055787016,-1.9201997459535278,0.01
0.169921875,0.111328125,0.169921875,0.111328125,0.134765625,0.169921875,0.134765625,0.169921875,2.9555025738231833,3.2594016613885946,-1.1896785844661175,-0.714071306694003,-1.4702379553483444,0.01
-0.146484375,0.03125,-0.146484375,0.03125,0.123046875,0.16015625,0.123046875,0.16015625,3.403825627123463,2.8861592974731054,-0.7092055565641527,-4.024634883526283,-3.127026829593823,0.01
0.134765625,0.283203125,0.134765625,0.283203125,-0.236328125,0.091796875,-0.236328125,0.091796875,2.7788928072197354,3.0765165239290195,-0.13005142247070128,2.261914301022177,0.14460121283743102,0.01
0.1953125,0.1640625,0.1953125,0.1640625,0.126953125,0.19140625,0.126953125,0.19140625,2.798214296334058,3.0420948707562245,-1.4339686351597534,-1.8759039258973287,0.8258954073901861,0.01
0.19140625,0.072265625,0.19140625,0.072265625,0.232421875,0.1953125,0.232421875,0.1953125,3.0756284521208417,2.8695747280639816,-2.7756125401774057,-2.068714851470381,0.9707132231317569,0.01
0.041015625,0.193359375,0.041015625,0.193359375,0.15625,0.005859375,0.15625,0.005859375,3.0532480619183677,3.33692978947305,0.9828941236896007,-1.484835714420729,-1.6787198174731832,0.01
0.216796875,0.166015625,0.216796875,0.166015625,0.021484375,-0.126953125,0.021484375,-0.126953125,3.2363957026543346,3.0159994965079475,-0.20301889223563532,-1.3754812653029278,2.226724849310552,0.01
0.150390625,0.193359375,0.150390625,0.193359375,-0.1640625,0.04296875,-0.1640625,0.04296875,3.0911524310228193,2.6006584088424707,0.06882349365683696,1.9548391161822407,-0.8068963970728481,0.01
0.236328125,0.12890625,0.236328125,0.12890625,-0.068359375,0.20703125,-0.068359375,0.20703125,2.7855974931408087,2.7069182091421022,-1.6569030426058082,0.8724499285394699,-0.15050649853896744,0.01
0.16015625,0.2109375,0.16015625,0.2109375,0.1328125,0.080078125,0.1328125,0.080078125,2.9717805926033796,3.523511303204971,-1.1350525363256272,-1.6883433180145488,0.3119731060523402,0.01
0.255859375,0.076171875,0.255859375,0.076171875,0.0625,-0.20703125,0.0625,-0.20703125,3.135764960604855,2.7255564105479095,2.200712474632848,-0.5111106095595408,0.5009226050456056,0.01
-0.203125,0.2578125,-0.203125,0.2578125,0.126953125,0.080078125,0.126953125,0.080078125,2.8221837842373736,2.928142493128332,-0.2522342346165837,-4.7749780074627015,-0.5687211393844998,0.01
0.025390625,0.125,0.025390625,0.125,0.076171875,0.05859375,0.076171875,0.05859375,2.999031986835824,2.9310276691058057,0.20757296521581375,0.32105582487121087,-4.410330611721644,0.01
0.216796875,-0.185546875,0.216796875,-0.185546875,0.08203125,-0.03515625,0.08203125,-0.03515625,2.9733109864261147,2.8828455104138095,4.647204706434605,-2.098805688851422,1.97725286728035,0.01
0.166015625,0.228515625,0.166015625,0.228515625,-0.076171875,-0.1328125,-0.076171875,-0.1328125,2.7515424910416226,3.126725050438051,1.1759371034939339,1.103886142570739,-0.684271342459871,0.01
0.095703125,0.2109375,0.095703125,0.2109375,0.19140625,-0.0078125,0.19140625,-0.0078125,3.369513959744354,3.2417714707169445,0.3398935437654737,-1.5813001261568131,-0.49570865561652705,0.01
0.181640625,-0.17578125,0.181640625,-0.17578125,0.033203125,-0.05859375,0.033203125,-0.05859375,3.2386077687516837,2.954746174598406,-5.888658684176649,0.9553181025698723,-2.311535131814855,0.01
0.1875,0.2421875,0.1875,0.2421875,-0.0390625,0.046875,-0.0390625,0.046875,2.9444148010667655,3.208060208299077,-0.0035541630065920008,0.8146331046238198,-0.6975677352675853,0.01
0.146484375,0.095703125,0.146484375,0.095703125,0.015625,-0.169921875,0.015625,-0.169921875,3.055441835825857,3.175836576435401,1.9632777424625825,-0.22083900500522624,0.28436009080329505,0.01
0.09375,0.109375,0.09375,0.109375,-0.123046875,-0.0390625,-0.123046875,-0.0390625,2.8240361374745984,2.9764830820220585,-0.6581563547755862,0.40800488112752387,2.9599182880784536,0.01
0.1328125,0.169921875,0.1328125,0.169921875,0.0625,-0.12890625,0.0625,-0.12890625,2.907981917382465,3.012936957200583,2.8089981811202804,0.20005639383065557,-3.06117483671669,0.01
0.1953125,0.2421875,0.1953125,0.2421875,0.052734375,0.068359375,0.052734375,0.068359375,2.9647009308834957,3.008245376755875,-0.538483970659591,-0.4369443767705038,-0.27849213297226555,0.01
0.244140625,0.130859375,0.244140625,0.130859375,0.017578125,0.087890625,0.017578125,0.087890625,3.1337775335130456,2.841130845347393,-2.029275884990205,-0.8414107014790182,1.2802192969251323,0.01
0.068359375,0.22265625,0.068359375,0.22265625,0.171875,0.0390625,0.171875,0.0390625,2.7521386819063385,3.0302878039858676,-0.9612497861322936,-2.9305852418899256,1.2014889403679188,0.01
0.265625,0.08984375,0.265625,0.08984375,-0.001953125,0.2109375,-0.001953125,0.2109375,2.6059565282740453,2.6044815524249736,-1.0397306000111668,0.657448877361845,-1.4462250256154845,0.01
0.21484375,0.126953125,0.21484375,0.126953125,0.009765625,0.017578125,0.009765625,0.017578125,3.291494469878139,2.7461902451193136,0.6365356445394855,1.7553477642361035,-3.4880000062092855,0.01
-0.083984375,0.1015625,-0.083984375,0.1015625,0.205078125,0.1328125,0.205078125,0.1328125,3.1064737987179054,3.012326758489143,-0.9885040295360106,-3.041827317346507,-1.953990257695097,0.01
-0.021484375,0.2421875,-0.021484375,0.2421875,0.197265625,0.037109375,0.197265625,0.037109375,2.843228616379472,3.1135420896753816,-0.24255133400682413,-3.050539414866614,0.02221586436258423,0.01
0.126953125,0.228515625,0.126953125,0.228515625,0.115234375,-0.041015625,0.115234375,-0.041015625,3.1570246047685324,3.2793321375116995,-0.1254492805212812,-1.2975486372911318,0.28071098038106995,0.01
0.08203125,0.162109375,0.08203125,0.162109375,-0.22265625,0.146484375,-0.22265625,0.146484375,3.180049260846643,2.9923838007731973,-0.9702564552997243,2.6202670778411163,0.1762386140167161,0.01
-0.10546875,0.0859375,-0.10546875,0.0859375,-0.03125,-0.041015625,-0.03125,-0.041015625,2.7344568786728902,2.5119356682819265,-1.1084473175252099,3.4470976213558893,4.339303883567992,0.01
0.0859375,0.212890625,0.0859375,0.212890625,-0.21484375,0.02734375,-0.21484375,0.02734375,2.8023632488618184,2.7988346542758484,0.31992475836533657,3.306281819864241,-1.6595692423397503,0.01
0.240234375,-0.04296875,0.240234375,-0.04296875,-0.01171875,-0.193359375,-0.01171875,-0.193359375,2.8723793720635937,2.494082674462554,2.5667738076635196,-1.058005018461881,1.3083981648443024,0.01
0.166015625,0.150390625,0.166015625,0.150390625,0.1015625,0.056640625,0.1015625,0.056640625,3.2568632915423374,2.8265599577408977,-1.405838172945863,-1.4070881011043164,1.1716041713928285,0.01
0.2265625,0.15234375,0.2265625,0.15234375,-0.078125,0.1953125,-0.078125,0.1953125,3.0387589751972337,2.456759837371774,-2.992258080087555,-0.6511760809529687,2.5899136888045327,0.01
0.12890625,0.16796875,0.12890625,0.16796875,-0.142578125,0.142578125,-0.142578125,0.142578125,2.6171281274575207,2.8627747501358796,-2.540107111447585,1.0478936282411395,2.498524898676161,0.01
0.22265625,0.197265625,0.22265625,0.197265625,0.134765625,-0.025390625,0.134765625,-0.025390625,3.0391176261836477,2.8166090091040212,0.05948071989084336,-1.1893679026523338,0.20555614461318247,0.01
0.037109375,0.009765625,0.037109375,0.009765625,0.099609375,0.126953125,0.099609375,0.126953125,2.7209483869822115,3.1604602345290607,-0.5506543571219291,-0.5846656944802873,-3.990921223986034,0.01
0.025390625,0.10546875,0.025390625,0.10546875,0.1171875,0.046875,0.1171875,0.046875,3.0410145488337887,2.9711149307921905,1.0335049347726495,-1.0934567431335447,-3.6407200503094614,0.01
0.18359375,0.130859375,0.18359375,0.130859375,-0.052734375,0.078125,-0.052734375,0.078125,2.80083833243478,2.949664740262337,-2.1658609333700327,-0.7175107485649485,2.677060511254331,0.01
0.18359375,0.203125,0.18359375,0.203125,-0.126953125,0.0078125,-0.126953125,0.0078125,3.1532300575904983,3.014157172134023,0.6303680447473596,1.902650360135123,-2.1414922428052248,0.01
0.166015625,0.12890625,0.166015625,0.12890625,0.001953125,-0.099609375,0.001953125,-0.099609375,3.1592704100570406,3.0363491665724776,0.43709418771535974,-0.8302826083622656,2.915133606882112,0.01
0.17578125,0.23046875,0.17578125,0.23046875,-0.123046875,0.04296875,-0.123046875,0.04296875,2.924312254769773,3.0633066128295465,-0.8744065362815372,0.9207322767959508,1.6363202713821026,0.01
0.03125,0.095703125,0.03125,0.095703125,-0.259765625,0.25390625,-0.259765625,0.25390625,2.9392228676007055,3.15859586385274,-2.694217245419646,2.258510770143666,0.544102127889963,0.01
0.185546875,0.08984375,0.185546875,0.08984375,-0.05859375,0.1953125,-0.05859375,0.1953125,2.8498961643763927,3.251556558040676,-1.3075947121256346,1.7498210948084267,-1.4866218018465667,0.01
-0.0078125,0.15234375,-0.0078125,0.15234375,-0.18359375,0.07421875,-0.18359375,0.07421875,3.1211349236984685,3.2770926353355914,-3.1940460301264895,1.5981134543533286,3.240965575168382,0.01
0.166015625,0.1875,0.166015625,0.1875,-0.169921875,0.19921875,-0.169921875,0.19921875,2.525613580797798,2.891899759378683,-2.862820791054238,0.0719125831644448,2.024077387764576,0.01
0.185546875,0.037109375,0.185546875,0.037109375,0.02734375,0.205078125,0.02734375,0.205078125,3.1814397986124288,2.8496937815856795,-2.060341352267934,0.3797253703920962,-1.0745468539763507,0.01
0.287109375,0.154296875,0.287109375,0.154296875,-0.029296875,0.212890625,-0.029296875,0.212890625,2.9769184239522333,2.7236896905828702,-2.000000675452537,0.5287788408564282,-0.28245579884263283,0.01
0.171875,0.0859375,0.171875,0.0859375,-0.03515625,-0.14453125,-0.03515625,-0.14453125,3.063744003719039,2.814919833717012,0.5960722617575256,-0.7963244829137681,3.215562029287778,0.01
-0.087890625,0.095703125,-0.087890625,0.095703125,0.1796875,0.189453125,0.1796875,0.189453125,2.888924659604205,2.961925056206173,-1.8438528554984253,-4.288986315357076,-0.3029256692605046,0.01
0.130859375,0.265625,0.130859375,0.265625,0.20703125,0.009765625,0.20703125,0.009765625,2.9766526926246453,2.6419339112799625,0.6814386528765152,-1.3410317971468038,-1.8572700619124303,0.01
0.189453125,0.119140625,0.189453125,0.119140625,0.017578125,-0.05859375,0.017578125,-0.05859375,2.9165026960315843,2.9940182462764384,1.889125675334392,1.1949274649160604,-3.0808666819341775,0.01
0.064453125,0.15625,0.064453125,0.15625,-0.1328125,0.21875,-0.1328125,0.21875,2.8605293175848425,3.1602743972545766,-2.6027533212847005,1.1840143747451535,1.5143042262363726,0.01
0.115234375,0.154296875,0.115234375,0.154296875,-0.041015625,-0.06640625,-0.041015625,-0.06640625,3.0369956509601175,3.151855010207914,-1.8725664252898748,-1.0558912622102958,4.482989257636185,0.01
0.197265625,0.16796875,0.197265625,0.16796875,-0.07421875,0.126953125,-0.07421875,0.126953125,2.866639012049787,3.144547317822337,-1.189076422960165,0.8921736500313656,-0.22677792902648652,0.01
-0.033203125,0.037109375,-0.033203125,0.037109375,-0.05078125,-0.06640625,-0.05078125,-0.06640625,2.8634599464965604,2.879732288814758,-0.7192823274432116,2.0216803981898583,4.778164875024659,0.01
0.021484375,0.2421875,0.021484375,0.2421875,0.232421875,0.091796875,0.232421875,0.091796875,3.0963396134455765,3.027052938669184,-0.6931905591661696,-2.325442571440316,-0.5371295872123693,0.01
-0.0703125,0.01171875,-0.0703125,0.01171875,0.23046875,-0.17578125,0.23046875,-0.17578125,3.2116357256626626,3.0088820185208456,3.652755026737658,-3.3597466292550795,-1.3591294794098483,0.01
-0.08203125,0.05078125,-0.08203125,0.05078125,0.091796875,0.09765625,0.091796875,0.09765625,3.19570282598008,2.75806328148752,-0.1819990742371613,-2.6135666984749952,-3.435051581475541,0.01
-0.162109375,0.2265625,-0.162109375,0.2265625,-0.23046875,-0.087890625,-0.23046875,-0.087890625,2.7051165637151917,2.8999989107750115,0.7931898072973447,4.096541798722832,0.018063703459095935,0.01
0.033203125,0.080078125,0.033203125,0.080078125,0.142578125,-0.1484375,0.142578125,-0.1484375,2.979778626370102,3.0121762097229903,4.0137578132954514,-2.044377544217491,-1.9995380744320488,0.01
0.076171875,0.17578125,0.076171875,0.17578125,0.1484375,0.142578125,0.1484375,0.142578125,3.00977757451966,3.225298308182472,-1.3530618611569167,-2.283011542466215,0.08212778839872044,0.01
0.216796875,0.181640625,0.216796875,0.181640625,-0.046875,-0.138671875,-0.046875,-0.138671875,3.0081085753877614,2.8092322717128764,0.5103025385901971,-0.5580755551025735,1.3110766996386738,0.01
0.150390625,0.125,0.150390625,0.125,0.185546875,-0.173828125,0.185546875,-0.173828125,3.3623667750585757,2.831080155596589,2.0906861946674886,-1.345571583733312,-0.1461683711445147,0.01
-0.177734375,0.197265625,-0.177734375,0.197265625,-0.052734375,0.11328125,-0.052734375,0.11328125,3.0044521323431557,3.106722370337905,-0.1276101697340332,6.031892033875264,-1.3012103775607953,0.01
0.20703125,0.296875,0.20703125,0.296875,-0.001953125,0.064453125,-0.001953125,0.064453125,3.0321263046709004,2.9161199047416044,-0.5456229751091146,0.19263630326895945,-0.4277183488690891,0.01
0.212890625,0.0,0.212890625,0.0,-0.177734375,-0.291015625,-0.177734375,-0.291015625,2.9833691630822514,2.907436510058694,3.0285872200789146,1.7208236869011138,0.002929892514474822,0.01
-0.078125,0.189453125,-0.078125,0.189453125,-0.234375,-0.078125,-0.234375,-0.078125,2.961670309388609,2.7097768701566323,0.008703329808623908,2.9673234721214303,1.394812902802112,0.01
0.13671875,-0.056640625,0.13671875,-0.056640625,-0.162109375,0.18359375,-0.162109375,0.18359375,3.075910772982162,3.062266792817715,-3.578043475982015,2.5177220737165604,-0.789928233975447,0.01
0.111328125,0.216796875,0.111328125,0.216796875,-0.220703125,-0.025390625,-0.220703125,-0.025390625,3.0091804464345633,3.0097842182049175,-0.1739446337674305,1.5169521402957642,1.1178540185633283,0.01
0.052734375,0.212890625,0.052734375,0.212890625,-0.21484375,0.09765625,-0.21484375,0.09765625,3.0958176149870518,3.209065203249758,-0.47887911498337105,2.7296037073435784,-0.2749948636416447,0.01
0.1328125,0.13671875,0.1328125,0.13671875,0.115234375,-0.228515625,0.115234375,-0.228515625,2.6078560203364862,2.962759970223565,1.4091998188864876,-1.8215742133577082,2.1871403703992787,0.01
0.34375,0.154296875,0.34375,0.154296875,-0.021484375,-0.125,-0.021484375,-0.125,3.420736868160946,2.388100327342005,1.2241691378624893,0.20390047918531679,-0.19922974902241763,0.01
0.080078125,0.13671875,0.080078125,0.13671875,-0.091796875,0.013671875,-0.091796875,0.013671875,3.280095402182089,3.0497142038991494,-1.5694040730041448,-0.5822244047888905,3.6161247431615213,0.01
0.146484375,0.107421875,0.146484375,0.107421875,-0.083984375,-0.033203125,-0.083984375,-0.033203125,3.2736875647188226,2.8597704734107925,-0.5688635546304058,-1.4100564443158872,3.399348337390024,0.01
0.11328125,0.0625,0.11328125,0.0625,-0.12109375,-0.162109375,-0.12109375,-0.162109375,3.363585120067357,2.8407002913052786,1.7385145613491955,0.7731053273480704,2.385911038662248,0.01
-0.017578125,0.0234375,-0.017578125,0.0234375,-0.169921875,-0.12109375,-0.169921875,-0.12109375,3.269884777531801,2.973448350168072,1.3229869751096963,2.0138240249137276,3.1893176960153977,0.01
0.087890625,0.14453125,0.087890625,0.14453125,0.125,0.02734375,0.125,0.02734375,2.8560641855194535,3.158833577913173,1.4062296470372198,-0.6958704917067474,-2.753003477655817,0.01
0.095703125,-0.037109375,0.095703125,-0.037109375,-0.107421875,-0.19140625,-0.107421875,-0.19140625,3.0349098575006317,3.0904202014865323,1.567850446296378,-0.4637310567550082,3.5562004746361104,0.01
0.19140625,0.197265625,0.19140625,0.197265625,-0.119140625,0.095703125,-0.119140625,0.095703125,3.1690074847104492,2.8567762582680487,0.27399114698101446,1.792464842600102,-1.4915365106016403,0.01
0.09765625,0.05078125,0.09765625,0.05078125,-0.1484375,0.171875,-0.1484375,0.171875,2.962812952244622,3.182325751329012,-1.6277534849986086,2.6320272282586683,-1.9934393418160676,0.01
0.015625,0.12109375,0.015625,0.12109375,0.224609375,0.134765625,0.224609375,0.134765625,2.760853112261409,3.1745864932226007,-0.3385537155595993,-1.6637629441855921,-2.2214304236003284,0.01
-0.09375,0.0546875,-0.09375,0.0546875,-0.111328125,0.251953125,-0.111328125,0.251953125,2.6791308559001914,3.1548062357166824,-3.6865962841854834,3.297550302357433,2.9374081236378693,0.01
0.095703125,0.208984375,0.095703125,0.208984375,-0.23046875,-0.037109375,-0.23046875,-0.037109375,3.36184402124838,2.8566669884424654,-0.3467148303319516,1.1721829997471336,2.205739552146525,0.01
0.037109375,0.091796875,0.037109375,0.091796875,0.244140625,0.166015625,0.244140625,0.166015625,3.255255940055861,3.054881068866244,-1.6091466846743654,-1.8811102231139407,-1.1813837718975775,0.01
0.107421875,0.173828125,0.107421875,0.173828125,0.27734375,-0.005859375,0.27734375,-0.005859375,3.168671694275764,2.5929594845701804,1.1719495681974426,-1.1854381981272168,-2.0994874165267126,0.01
0.298828125,0.076171875,0.298828125,0.076171875,0.078125,0.21484375,0.078125,0.21484375,2.8147188649083716,2.784731891885129,-1.9811211704427838,0.6854507496026091,-1.5768102472102268,0.01
0.20703125,-0.015625,0.20703125,-0.015625,-0.07421875,-0.220703125,-0.07421875,-0.220703125,2.828526430309453,3.274236242530832,2.873355931576737,0.1503455559017607,0.5403171629535585,0.01
0.0546875,0.087890625,0.0546875,0.087890625,0.212890625,0.044921875,0.212890625,0.044921875,3.08503528473796,2.7569268734036143,0.10842196414597743,-1.1839329666695937,-3.2973357061052937,0.01
0.09765625,-0.146484375,0.09765625,-0.146484375,0.17578125,0.171875,0.17578125,0.171875,2.9483025479516525,2.8247597633029238,-4.196886857071255,-1.8228390119937126,-0.07112168916942929,0.01
0.150390625,0.08984375,0.150390625,0.08984375,0.146484375,-0.1875,0.146484375,-0.1875,3.2893063775258202,2.7444867150062495,2.9225898545326805,-0.4127599455925416,-1.491300985450439,0.01
0.13671875,0.15625,0.13671875,0.15625,0.193359375,-0.076171875,0.193359375,-0.076171875,3.075063477684033,2.979340585584618,1.064619741903702,-2.2302641754918837,-0.228795642999572,0.01
0.236328125,0.12109375,0.236328125,0.12109375,0.080078125,-0.201171875,0.080078125,-0.201171875,2.9338583911792044,2.8773530049460168,2.270254447656786,-0.30447480098645907,-0.6656543607444477,0.01
0.22265625,0.171875,0.22265625,0.171875,0.150390625,0.169921875,0.150390625,0.169921875,2.9123418140856434,2.913719262844646,-1.5823460815111139,-1.205142404612599,-0.11478516325405029,0.01
0.13671875,0.197265625,0.13671875,0.197265625,-0.046875,0.0390625,-0.046875,0.0390625,2.965737783186564,3.180870261269926,-1.6566072933930436,-0.7584599420697722,2.604961406197266,0.01
0.166015625,0.21484375,0.166015625,0.21484375,0.103515625,0.03125,0.103515625,0.03125,3.1982490025106958,3.043302358592427,0.0601211841980543,-0.5831944204476031,-0.6938984657409338,0.01
0.212890625,0.12109375,0.212890625,0.12109375,0.00390625,0.16796875,0.00390625,0.16796875,2.964484355585774,3.076936712231018,-2.729895541698576,-0.9584373515375145,1.4813386327233193,0.01
0.091796875,0.12109375,0.091796875,0.12109375,0.134765625,0.09765625,0.134765625,0.09765625,3.2751863850523812,2.4996930857551916,0.9646511988492557,-0.9406539675726188,-2.8448729427092694,0.01
-0.166015625,0.1953125,-0.166015625,0.1953125,-0.142578125,-0.0546875,-0.142578125,-0.0546875,2.944543709417233,2.9238687927427716,-0.6205423642563336,3.1745558514671983,2.6765518166570317,0.01
0.068359375,0.11328125,0.068359375,0.11328125,0.224609375,-0.203125,0.224609375,-0.203125,3.07769500368817,3.068533270082977,1.2497232226030677,-2.36154002527826,0.1601142825335345,0.01
-0.01171875,0.1875,-0.01171875,0.1875,0.25,0.1328125,0.25,0.1328125,2.5407175320245887,3.016375780058146,-0.34819762111011404,-3.1539349638645113,-1.3080307449075155,0.01
0.24609375,0.181640625,0.24609375,0.181640625,-0.001953125,0.0546875,-0.001953125,0.0546875,2.947042133961951,2.9547642203058158,0.25832044564278245,0.7666564002696805,-1.5428817270399242,0.01
0.09765625,0.212890625,0.09765625,0.212890625,0.248046875,-0.125,0.248046875,-0.125,2.915069791722928,2.4870629085846554,0.23723960578508377,-2.859620466104506,1.744272824402629,0.01
-0.03125,0.17578125,-0.03125,0.17578125,-0.224609375,-0.07421875,-0.224609375,-0.07421875,2.881684528642724,2.9219635763300738,0.4304021244625412,2.529204594858323,1.0083630152843526,0.01
0.0,0.17578125,0.0,0.17578125,0.234375,-0.138671875,0.234375,-0.138671875,3.0181388037613113,3.308637171943067,0.8233378592818382,-3.3895557537526173,0.9164782361966121,0.01
-0.0390625,0.041015625,-0.0390625,0.041015625,0.236328125,-0.140625,0.236328125,-0.140625,3.1654155926580705,2.9741057537581312,1.8236478362847357,-4.3953859037679655,1.438767251035562,0.01
0.080078125,0.177734375,0.080078125,0.177734375,0.16015625,-0.154296875,0.16015625,-0.154296875,2.8994133080336653,3.256504340752024,2.1969478155792808,-1.1164636655640683,-1.1052237093764985,0.01
0.1953125,0.111328125,0.1953125,0.111328125,-0.064453125,-0.072265625,-0.064453125,-0.072265625,3.217132180713771,2.924910384481054,-0.1126431559544832,0.26306521693353146,1.3909376801906737,0.01
0.18359375,0.19140625,0.18359375,0.19140625,0.103515625,0.171875,0.103515625,0.171875,2.8311895686636683,3.0934300275083673,-1.7190429170091408,-1.8643612579389737,0.5095945147563277,0.01
-0.0078125,-0.025390625,-0.0078125,-0.025390625,-0.1171875,-0.234375,-0.1171875,-0.234375,2.619255042080077,3.0138516034228253,1.3631955368231017,0.7638864983258887,3.3132860296271365,0.01
0.19140625,0.134765625,0.19140625,0.134765625,-0.06640625,-0.15234375,-0.06640625,-0.15234375,2.5859477905869817,2.9391231518067427,0.7239137925843342,-0.26388132461265723,1.8017626422698816,0.01
-0.015625,0.09765625,-0.015625,0.09765625,0.15625,0.13671875,0.15625,0.13671875,3.195676195924487,3.000087596766854,-0.48898567973131907,-1.6313348942547694,-2.8077893946310337,0.01
